t	tintnext	sstore	sstored	stry	sdid	snext
611.16	0.596197	0.596197	0.54292			
611.756	0.54292	0.54292	0.489451			
612.299	0.489451	0.489451	0.501684			
612.789	0.501684	0.501684	0.579621			
613.29	0.579621	0.579621	0.64149			
613.87	0.64149	0.64149	0.589549			
614.511	0.589549	0.473425	0.499977			
614.985	0.499977	0.499977	0.603185			
615.485	0.603185	0.603185	0.672334			
616.088	0.672334	0.585003	0.601372			
616.673	0.601372	0.601372	0.555499			
617.274	0.555499	0.555499	0.502115			
617.83	0.502115	0.502115	0.507331			
618.332	0.507331	0.507331	0.577986			
618.839	0.577986	0.577986	0.642839			
619.417	0.642839	0.642839	0.604144			
620.06	0.604144	0.493114	0.517895			
620.553	0.517895	0.517895	0.605742			
621.071	0.605742	0.605742	0.660211			
621.677	0.660211	0.587539	0.599169			
622.264	0.599169	0.599169	0.562647			
622.864	0.562647	0.562647	0.52113			
623.426	0.52113	0.52113	0.527415			
623.947	0.527415	0.527415	0.585511			
624.475	0.585511	0.585511	0.635402			
625.06	0.635402	0.635402	0.602942			
625.696	0.602942	0.516764	0.533648			
626.212	0.533648	0.533648	0.603723			
626.746	0.603723	0.603723	0.651175			
627.35	0.651175	0.651175	0.60004			
628.001	0.60004	0.502929	0.523289			
628.504	0.523289	0.523289	0.618774			
629.027	0.618774	0.618774	0.690431			
629.646	0.690431	0.620822	0.630813			
630.267	0.630813	0.630813	0.572406			
630.898	0.572406	0.572406	0.517209			
631.47	0.517209	0.517209	0.534471			
631.987	0.534471	0.534471	0.62214			
632.522	0.62214	0.62214	0.689749			
633.144	0.689749	0.689749	0.629208			
633.834	0.629208	0.499799	0.52968			
634.333	0.52968	0.52968	0.649674			
634.863	0.649674	0.649674	0.7372			
635.513	0.7372	0.637423	0.656568			
636.15	0.656568	0.656568	0.595482			
636.807	0.595482	0.52745	0.538396			
637.334	0.538396	0.538396	0.632359			
637.873	0.632359	0.632359	0.71819			
638.505	0.71819	0.71819	0.663275			
639.223	0.663275	0.514225	0.549554			
639.737	0.549554	0.549554	0.673162			
640.287	0.673162	0.673162	0.756124			
640.96	0.756124	0.647404	0.669077			
641.608	0.669077	0.669077	0.61823			
642.277	0.61823	0.61823	0.556416			
642.895	0.556416	0.556416	0.561517			
643.451	0.561517	0.561517	0.644731			
644.013	0.644731	0.644731	0.726831			
644.657	0.726831	0.726831	0.686728			
645.384	0.686728	0.552917	0.583296			
645.937	0.583296	0.583296	0.685316			
646.521	0.685316	0.685316	0.74968			
647.206	0.74968	0.666762	0.679956			
647.873	0.679956	0.679956	0.637545			
648.553	0.637545	0.637545	0.59154			
649.19	0.59154	0.59154	0.602711			
649.782	0.602711	0.602711	0.674062			
650.384	0.674062	0.674062	0.733437			
651.058	0.733437	0.733437	0.693558			
651.792	0.693558	0.592361	0.612297			
652.384	0.612297	0.612297	0.699026			
652.997	0.699026	0.699026	0.762267			
653.696	0.762267	0.436833	0.487998			
654.132	0.487998	0.487998	0.684631			
654.62	0.684631	0.0702066	0.351033			
654.691	0.351033	0.241342	0.229821			
654.932	0.229821	0.229821	0.47561			
655.162	0.47561	0.47561	0.57577			
655.637	0.57577	0.57577	0.81526			
656.213	0.81526	0.81526	0.908209			
657.028	0.908209	0.659858	0.722706			
657.688	0.722706	0.722706	0.739109			
658.411	0.739109	0.739109	0.68466			
659.15	0.68466	0.68466	0.631429			
659.835	0.631429	0.631429	0.650991			
660.466	0.650991	0.650991	0.73847			
661.117	0.73847	0.73847	0.800224			
661.856	0.800224	0.800224	0.747043			
662.656	0.747043	0.640809	0.661334			
663.297	0.661334	0.661334	0.763326			
663.958	0.763326	0.763326	0.840996			
664.721	0.840996	0.840996	0.779981			
665.562	0.779981	0.646931	0.675331			
666.209	0.675331	0.675331	0.798686			
666.885	0.798686	0.798686	0.890103			
667.683	0.890103	0.890103	0.809352			
668.573	0.809352	0.645098	0.682521			
669.218	0.682521	0.352923	0.91334			
669.571	0.91334	0.128382	0.641909			
669.7	0.641909	0.303039	0.276975			
670.003	0.276975	0.276975	0.889348			
670.28	0.889348	0.889348	1.00183			
671.169	1.00183	0.798829	0.846362			
671.968	0.846362	0.846362	0.815941			
672.814	0.815941	0.815941	0.748253			
673.63	0.748253	0.748253	0.735032			
674.379	0.735032	0.735032	0.80856			
675.114	0.80856	0.80856	0.899969			
675.922	0.899969	0.899969	0.892606			
676.822	0.892606	0.793425	0.808996			
677.615	0.808996	0.808996	0.857581			
678.424	0.857581	0.857581	0.889467			
679.282	0.889467	0.889467	0.869259			
680.172	0.869259	0.869259	0.830616			
681.041	0.830616	0.830616	0.83323			
681.871	0.83323	0.83323	0.889285			
682.705	0.889285	0.889285	0.942716			
683.594	0.942716	0.942716	0.932187			
684.537	0.932187	0.932187	0.881615			
685.469	0.881615	0.881615	0.868323			
686.35	0.868323	0.868323	0.924179			
687.219	0.924179	0.924179	0.994349			
688.143	0.994349	0.994349	0.998135			
689.137	0.998135	0.998135	0.945597			
690.135	0.945597	0.945597	0.921467			
691.081	0.921467	0.921467	0.971542			
692.002	0.971542	0.971542	1.04663			
692.974	1.04663	1.04663	1.06162			
694.021	1.06162	1.06162	1.01852			
695.082	1.01852	1.01852	0.996193			
696.101	0.996193	0.996193	1.03983			
697.097	1.03983	1.03983	1.10599			
698.137	1.10599	1.10599	1.12405			
699.243	1.12405	1.12405	1.09889			
700.367	1.09889	1.09889	1.09158			
701.466	1.09158	1.09158	1.13039			
702.557	1.13039	1.13039	1.17864			
703.688	1.17864	1.17864	1.19496			
704.866	1.19496	1.19496	1.19153			
706.061	1.19153	1.19153	1.20368			
707.253	1.20368	1.20368	1.23747			
708.457	1.23747	1.23747	1.26959			
709.694	1.26959	1.26959	1.28796			
710.964	1.28796	1.28796	1.30407			
712.252	1.30407	1.30407	1.32872			
713.556	1.32872	1.32872	1.358			
714.884	1.358	1.358	1.31235			
716.242	1.31235	1.09153	1.1355			
717.334	1.1355	1.1355	1.26998			
718.469	1.26998	1.26998	1.34087			
719.739	1.34087	1.34087	1.23852			
721.08	1.23852	1.08858	1.11196			
722.169	1.11196	1.11196	1.27493			
723.281	1.27493	1.27493	1.40316			
724.556	1.40316	1.40316	1.30464			
725.959	1.30464	1.08597	1.12947			
727.045	1.12947	1.12947	1.31685			
728.174	1.31685	0.359154	1.68256			
728.533	1.68256	0.430743	1.96233			
728.964	1.96233	0.034241	0.171205			
728.998	0.171205	0.0473012	0.0426228			
729.046	0.0426228	0.0426228	0.213114			
729.088	0.213114	0.213114	1.06557			
729.301	1.06557	0.373574	1.62444			
729.675	1.62444	0.294297	1.47148			
729.969	1.47148	0.0264364	0.132182			
729.996	0.132182	0.0454775	0.041668			
730.041	0.041668	0.041668	0.20834			
730.083	0.20834	0.20834	1.0417			
730.291	1.0417	1.0417	1.62124			
731.333	1.62124	1.62124	1.7641			
732.954	1.7641	1.7641	1.8256			
734.718	1.8256	1.8256	1.75517			
736.544	1.75517	0.978361	1.15961			
737.522	1.15961	1.15961	1.52516			
738.682	1.52516	1.52516	1.62725			
740.207	1.62725	1.20228	1.30454			
741.409	1.30454	1.30454	1.37671			
742.714	1.37671	1.37671	1.31298			
744.091	1.31298	1.31298	1.18685			
745.404	1.18685	1.18685	1.1551			
746.59	1.1551	1.1551	1.2708			
747.746	1.2708	1.2708	1.42157			
749.016	1.42157	1.42157	1.40211			
750.438	1.40211	1.20451	1.24175			
751.642	1.24175	1.24175	1.33385			
752.884	1.33385	1.33385	1.36862			
754.218	1.36862	1.36862	1.28656			
755.587	1.28656	1.28656	1.18508			
756.873	1.18508	1.18508	1.18928			
758.058	1.18928	1.18928	1.31112			
759.248	1.31112	1.31112	1.41745			
760.559	1.41745	1.41745	1.35057			
761.976	1.35057	1.17304	1.20494			
763.149	1.20494	1.20494	1.33723			
764.354	1.33723	1.33723	1.41482			
765.691	1.41482	1.41482	1.31141			
767.106	1.31141	1.14098	1.17123			
768.247	1.17123	1.17123	1.33866			
769.418	1.33866	1.33866	1.45323			
770.757	1.45323	1.45323	1.32956			
772.21	1.32956	1.09721	1.14662			
773.307	1.14662	1.14662	1.36038			
774.454	1.36038	1.36038	1.49533			
775.814	1.49533	1.31697	1.34778			
777.131	1.34778	1.34778	1.25579			
778.479	1.25579	1.25579	1.14767			
779.735	1.14767	1.14767	1.15283			
780.883	1.15283	1.15283	1.28042			
782.035	1.28042	1.28042	1.38855			
783.316	1.38855	1.38855	1.31163			
784.704	1.31163	1.11986	1.1572			
785.824	1.1572	1.1572	1.30505			
786.982	1.30505	1.30505	1.38892			
788.287	1.38892	1.38892	1.26791			
789.675	1.26791	1.07505	1.11297			
790.751	1.11297	1.11297	1.30805			
791.863	1.30805	1.30805	1.44205			
793.172	1.44205	1.29536	1.31622			
794.467	1.31622	1.31622	1.21342			
795.783	1.21342	1.21342	1.11278			
796.997	1.11278	1.11278	1.13929			
798.109	1.13929	1.13929	1.28434			
799.249	1.28434	1.28434	1.38589			
800.533	1.38589	1.38589	1.2886			
801.919	1.2886	1.10025	1.13514			
803.019	1.13514	1.13514	1.30489			
804.154	1.30489	1.30489	1.41747			
805.459	1.41747	1.41747	1.29182			
806.877	1.29182	1.06431	1.11071			
807.941	1.11071	1.11071	1.31954			
809.052	1.31954	1.31954	1.45077			
810.371	1.45077	1.27571	1.30236			
811.647	1.30236	1.30236	1.19975			
812.949	1.19975	1.19975	1.08071			
814.149	1.08071	1.08071	1.10043			
815.23	1.10043	1.10043	1.25525			
816.33	1.25525	1.25525	1.37804			
817.585	1.37804	1.37804	1.34844			
818.963	1.34844	1.34844	1.26748			
820.312	1.26748	1.26748	1.2993			
821.579	1.2993	1.2993	1.4926			
822.879	1.4926	1.4926	1.50213			
824.371	1.50213	1.50213	1.50757			
825.873	1.50757	1.50757	1.53475			
827.381	1.53475	1.53475	1.5627			
828.916	1.5627	1.5627	1.60523			
830.478	1.60523	1.37272	1.42523			
831.851	1.42523	1.27071	1.29833			
833.122	1.29833	1.29833	1.25878			
834.42	1.25878	1.25878	1.16524			
835.679	1.16524	1.16524	1.10749			
836.844	1.10749	1.10749	1.14356			
837.952	1.14356	1.14356	1.23139			
839.095	1.23139	1.23139	1.2464			
840.327	1.2464	1.2464	1.1337			
841.573	1.1337	1.01286	1.03273			
842.586	1.03273	1.03273	1.18639			
843.619	1.18639	1.18639	1.29972			
844.805	1.29972	1.29972	1.18003			
846.105	1.18003	0.937601	0.996901			
847.042	0.996901	0.996901	1.21321			
848.039	1.21321	1.21321	1.34087			
849.252	1.34087	0.500638	1.31868			
849.753	1.31868	0.23298	1.1649			
849.986	1.1649	0.711481	0.666567			
850.697	0.666567	0.271706	1.35853			
850.969	1.35853	0.874094	0.803674			
851.843	0.803674	0.803674	2.07251			
852.647	2.07251	1.55027	1.69637			
854.197	1.69637	1.22365	1.34824			
855.421	1.34824	1.09227	1.15156			
856.513	1.15156	1.00427	1.02971			
857.517	1.02971	1.02971	0.945081			
858.547	0.945081	0.945081	0.903459			
859.492	0.903459	0.903459	0.878553			
860.396	0.878553	0.878553	0.861098			
861.274	0.861098	0.861098	0.846758			
862.135	0.846758	0.846758	0.834156			
862.982	0.834156	0.834156	0.823056			
863.816	0.823056	0.823056	0.813536			
864.639	0.813536	0.813536	0.805615			
865.453	0.805615	0.805615	0.79924			
866.258	0.79924	0.79924	0.794251			
867.058	0.794251	0.794251	0.790436			
867.852	0.790436	0.790436	0.78756			
868.642	0.78756	0.78756	0.78538			
869.43	0.78538	0.78538	0.783657			
870.215	0.783657	0.783657	0.782158			
870.999	0.782158	0.782158	0.780667			
871.781	0.780667	0.780667	0.778992			
872.562	0.778992	0.778992	0.77697			
873.341	0.77697	0.77697	0.774485			
874.118	0.774485	0.774485	0.771465			
874.892	0.771465	0.771465	0.76753			
875.664	0.76753	0.76753	0.768202			
876.431	0.768202	0.768202	0.762121			
877.199	0.762121	0.762121	0.753364			
877.962	0.753364	0.753364	0.747503			
878.715	0.747503	0.747503	0.745255			
879.462	0.745255	0.745255	0.742601			
880.208	0.742601	0.742601	0.736102			
880.95	0.736102	0.736102	0.727087			
881.686	0.727087	0.727087	0.720017			
882.413	0.720017	0.720017	0.717126			
883.133	0.717126	0.717126	0.715617			
883.851	0.715617	0.715617	0.710784			
884.566	0.710784	0.710784	0.701863			
885.277	0.701863	0.701863	0.693506			
885.979	0.693506	0.693506	0.690468			
886.672	0.690468	0.690468	0.691551			
887.363	0.691551	0.691551	0.69016			
888.054	0.69016	0.69016	0.681962			
888.745	0.681962	0.681962	0.671112			
889.426	0.671112	0.671112	0.666183			
890.098	0.666183	0.666183	0.669777			
890.764	0.669777	0.669777	0.674032			
891.434	0.674032	0.674032	0.668612			
892.108	0.668612	0.668612	0.654233			
892.776	0.654233	0.654233	0.643894			
893.43	0.643894	0.643894	0.647804			
894.074	0.647804	0.647804	0.659932			
894.722	0.659932	0.659932	0.661926			
895.382	0.661926	0.661926	0.644943			
896.044	0.644943	0.644943	0.624404			
896.689	0.624404	0.624404	0.623019			
897.313	0.623019	0.623019	0.64336			
897.936	0.64336	0.64336	0.660382			
898.58	0.660382	0.660382	0.646478			
899.24	0.646478	0.646478	0.611268			
899.887	0.611268	0.611268	0.594421			
900.498	0.594421	0.594421	0.617997			
901.092	0.617997	0.617997	0.658727			
901.71	0.658727	0.658727	0.662146			
902.369	0.662146	0.662146	0.612029			
903.031	0.612029	0.612029	0.565167			
903.643	0.565167	0.565167	0.577778			
904.208	0.577778	0.577778	0.645352			
904.786	0.645352	0.645352	0.691521			
905.431	0.691521	0.691521	0.639218			
906.123	0.639218	0.538511	0.559577			
906.662	0.559577	0.559577	0.653545			
907.221	0.653545	0.653545	0.71647			
907.875	0.71647	0.638472	0.651008			
908.513	0.651008	0.651008	0.602938			
909.164	0.602938	0.602938	0.548695			
909.767	0.548695	0.548695	0.55304			
910.316	0.55304	0.55304	0.620966			
910.869	0.620966	0.620966	0.680016			
911.49	0.680016	0.680016	0.637981			
912.17	0.637981	0.529009	0.552772			
912.699	0.552772	0.552772	0.639733			
913.252	0.639733	0.639733	0.690541			
913.891	0.690541	0.614282	0.626697			
914.506	0.626697	0.626697	0.5928			
915.132	0.5928	0.5928	0.549609			
915.725	0.549609	0.549609	0.549112			
916.275	0.549112	0.549112	0.59897			
916.824	0.59897	0.59897	0.645677			
917.423	0.645677	0.645677	0.619373			
918.068	0.619373	0.53999	0.554542			
918.608	0.554542	0.554542	0.610845			
919.163	0.610845	0.610845	0.643001			
919.774	0.643001	0.643001	0.596573			
920.417	0.596573	0.520599	0.53437			
920.937	0.53437	0.53437	0.61137			
921.472	0.61137	0.61137	0.666475			
922.083	0.666475	0.666475	0.609397			
922.75	0.609397	0.496344	0.521758			
923.246	0.521758	0.521758	0.626269			
923.768	0.626269	0.626269	0.694561			
924.394	0.694561	0.604067	0.621243			
924.998	0.621243	0.621243	0.575852			
925.619	0.575852	0.575852	0.520242			
926.195	0.520242	0.520242	0.521393			
926.715	0.521393	0.521393	0.587745			
927.237	0.587745	0.587745	0.649977			
927.825	0.649977	0.649977	0.613812			
928.475	0.613812	0.507036	0.530499			
928.982	0.530499	0.530499	0.610568			
929.512	0.610568	0.610568	0.654452			
930.123	0.654452	0.584762	0.595628			
930.707	0.595628	0.595628	0.568115			
931.303	0.568115	0.568115	0.532588			
931.871	0.532588	0.532588	0.532555			
932.404	0.532555	0.532555	0.574207			
932.936	0.574207	0.574207	0.612331			
933.51	0.612331	0.612331	0.590924			
934.123	0.590924	0.528804	0.538141			
934.652	0.538141	0.538141	0.581567			
935.19	0.581567	0.581567	0.608743			
935.771	0.608743	0.608743	0.576296			
936.38	0.576296	0.576296	0.519576			
936.956	0.519576	0.519576	0.507261			
937.476	0.507261	0.507261	0.561151			
937.983	0.561151	0.561151	0.629174			
938.544	0.629174	0.629174	0.616339			
939.174	0.616339	0.519629	0.539919			
939.693	0.539919	0.539919	0.59042			
940.233	0.59042	0.59042	0.609481			
940.823	0.609481	0.609481	0.562068			
941.433	0.562068	0.503694	0.512238			
941.937	0.512238	0.512238	0.583073			
942.449	0.583073	0.583073	0.639804			
943.032	0.639804	0.639804	0.593717			
943.672	0.593717	0.488232	0.511529			
944.16	0.511529	0.511529	0.601835			
944.672	0.601835	0.601835	0.65766			
945.273	0.65766	0.582037	0.594862			
945.855	0.594862	0.594862	0.557679			
946.45	0.557679	0.557679	0.513676			
947.008	0.513676	0.513676	0.517123			
947.522	0.517123	0.517123	0.572835			
948.039	0.572835	0.572835	0.621122			
948.612	0.621122	0.621122	0.589592			
949.233	0.589592	0.506186	0.522529			
949.739	0.522529	0.522529	0.587691			
950.261	0.587691	0.587691	0.627363			
950.849	0.627363	0.627363	0.576513			
951.476	0.576513	0.489578	0.507209			
951.966	0.507209	0.507209	0.594711			
952.473	0.594711	0.594711	0.656664			
953.068	0.656664	0.656664	0.591505			
953.725	0.591505	0.467119	0.496175			
954.192	0.496175	0.496175	0.613835			
954.688	0.613835	0.613835	0.693391			
955.302	0.693391	0.590809	0.611986			
955.893	0.611986	0.611986	0.562131			
956.505	0.562131	0.499628	0.509517			
957.004	0.509517	0.509517	0.585505			
957.514	0.585505	0.585505	0.646752			
958.099	0.646752	0.646752	0.597484			
958.746	0.597484	0.484578	0.51008			
959.231	0.51008	0.51008	0.607643			
959.741	0.607643	0.607643	0.66923			
960.348	0.66923	0.586831	0.601678			
960.935	0.601678	0.601678	0.561866			
961.537	0.561866	0.561866	0.514281			
962.099	0.514281	0.514281	0.517939			
962.613	0.517939	0.517939	0.578881			
963.131	0.578881	0.578881	0.633349			
963.71	0.633349	0.633349	0.600164			
964.343	0.600164	0.507678	0.526725			
964.851	0.526725	0.526725	0.598654			
965.377	0.598654	0.598654	0.642432			
965.976	0.642432	0.642432	0.585986			
966.619	0.585986	0.490058	0.510338			
967.109	0.510338	0.510338	0.608531			
967.619	0.608531	0.608531	0.680041			
968.227	0.680041	0.6056	0.617556			
968.833	0.617556	0.617556	0.562217			
969.451	0.562217	0.562217	0.50698			
970.013	0.50698	0.50698	0.519996			
970.52	0.519996	0.519996	0.600686			
971.04	0.600686	0.600686	0.66373			
971.641	0.66373	0.66373	0.609624			
972.304	0.609624	0.491088	0.518069			
972.795	0.518069	0.518069	0.624149			
973.313	0.624149	0.624149	0.694916			
973.938	0.694916	0.606104	0.622556			
974.544	0.622556	0.622556	0.57551			
975.166	0.57551	0.57551	0.521336			
975.742	0.521336	0.521336	0.527313			
976.263	0.527313	0.527313	0.599583			
976.79	0.599583	0.599583	0.664406			
977.39	0.664406	0.664406	0.624079			
978.054	0.624079	0.512645	0.537226			
978.567	0.537226	0.537226	0.626532			
979.104	0.626532	0.626532	0.682274			
979.731	0.682274	0.610026	0.621096			
980.341	0.621096	0.621096	0.582726			
980.962	0.582726	0.582726	0.540591			
981.545	0.540591	0.540591	0.548489			
982.085	0.548489	0.548489	0.60891			
982.634	0.60891	0.60891	0.65856			
983.243	0.65856	0.65856	0.623174			
983.901	0.623174	0.535738	0.552657			
984.437	0.552657	0.552657	0.626109			
984.99	0.626109	0.626109	0.676762			
985.616	0.676762	0.676762	0.624057			
986.292	0.624057	0.522127	0.543606			
986.815	0.543606	0.543606	0.642568			
987.358	0.642568	0.642568	0.715714			
988.001	0.715714	0.643088	0.653615			
988.644	0.653615	0.653615	0.594892			
989.297	0.594892	0.594892	0.538899			
989.892	0.538899	0.538899	0.556077			
990.431	0.556077	0.556077	0.644449			
990.987	0.644449	0.644449	0.712394			
991.632	0.712394	0.712394	0.651954			
992.344	0.651954	0.522345	0.551955			
992.867	0.551955	0.551955	0.671871			
993.418	0.671871	0.671871	0.758639			
994.09	0.758639	0.660589	0.678769			
994.751	0.678769	0.678769	0.617323			
995.43	0.617323	0.550557	0.560671			
995.98	0.560671	0.560671	0.65427			
996.541	0.65427	0.65427	0.740344			
997.195	0.740344	0.740344	0.687032			
997.936	0.687032	0.538562	0.573405			
998.474	0.573405	0.573405	0.695258			
999.047	0.695258	0.695258	0.776141			
999.743	0.776141	0.67065	0.690891			
1000.41	0.690891	0.690891	0.640233			
1001.1	0.640233	0.640233	0.579832			
1001.74	0.579832	0.579832	0.586173			
1002.32	0.586173	0.586173	0.669255			
1002.91	0.669255	0.669255	0.749156			
1003.58	0.749156	0.749156	0.707863			
1004.33	0.707863	0.575909	0.60538			
1004.9	0.60538	0.60538	0.707906			
1005.51	0.707906	0.707906	0.77446			
1006.22	0.77446	0.693484	0.705538			
1006.91	0.705538	0.705538	0.658813			
1007.62	0.658813	0.658813	0.610525			
1008.28	0.610525	0.610525	0.624346			
1008.89	0.624346	0.624346	0.701648			
1009.51	0.701648	0.701648	0.76397			
1010.21	0.76397	0.76397	0.717958			
1010.98	0.717958	0.607445	0.629917			
1011.58	0.629917	0.629917	0.727942			
1012.21	0.727942	0.727942	0.800741			
1012.94	0.800741	0.800741	0.733476			
1013.74	0.733476	0.594368	0.625459			
1014.34	0.625459	0.625459	0.759032			
1014.96	0.759032	0.759032	0.86156			
1015.72	0.86156	0.760929	0.777861			
1016.48	0.777861	0.699397	0.710402			
1017.18	0.710402	0.710402	0.721287			
1017.89	0.721287	0.721287	0.722405			
1018.61	0.722405	0.722405	0.715246			
1019.34	0.715246	0.232901	0.477349			
1019.57	0.477349	0.128124	0.59649			
1019.7	0.59649	0.197597	0.195119			
1019.89	0.195119	0.195119	0.408922			
1020.09	0.408922	0.408922	0.46849			
1020.5	0.46849	0.46849	0.695124			
1020.97	0.695124	0.695124	0.955823			
1021.66	0.955823	0.955823	0.915008			
1022.62	0.915008	0.603833	0.682451			
1023.22	0.682451	0.682451	0.853744			
1023.9	0.853744	0.853744	0.913893			
1024.76	0.913893	0.74455	0.782787			
1025.5	0.782787	0.782787	0.793241			
1026.29	0.793241	0.793241	0.764908			
1027.08	0.764908	0.764908	0.737631			
1027.84	0.737631	0.737631	0.754611			
1028.58	0.754611	0.754611	0.812757			
1029.34	0.812757	0.812757	0.854791			
1030.15	0.854791	0.854791	0.825759			
1031	0.825759	0.825759	0.76016			
1031.83	0.76016	0.76016	0.744462			
1032.59	0.744462	0.744462	0.815924			
1033.33	0.815924	0.815924	0.918603			
1034.15	0.918603	0.479165	1.00891			
1034.63	1.00891	0.305222	0.280392			
1034.93	0.280392	0.280392	0.753678			
1035.21	0.753678	0.753678	0.865032			
1035.97	0.865032	0.865032	0.966197			
1036.83	0.966197	0.966197	0.914198			
1037.8	0.914198	0.764087	0.795544			
1038.56	0.795544	0.795544	0.914726			
1039.36	0.914726	0.914726	0.99078			
1040.27	0.99078	0.99078	0.913556			
1041.26	0.913556	0.781082	0.806813			
1042.05	0.806813	0.806813	0.942846			
1042.85	0.942846	0.942846	1.04052			
1043.8	1.04052	1.04052	0.961029			
1044.84	0.961029	0.806672	0.838503			
1045.64	0.838503	0.838503	0.983403			
1046.48	0.983403	0.983403	1.07708			
1047.46	1.07708	1.07708	0.989726			
1048.54	0.989726	0.841262	0.870671			
1049.38	0.870671	0.870671	1.01827			
1050.25	1.01827	1.01827	1.11307			
1051.27	1.11307	1.11307	1.02974			
1052.38	1.02974	0.890852	0.916485			
1053.28	0.916485	0.916485	1.05357			
1054.19	1.05357	1.05357	1.14037			
1055.25	1.14037	1.14037	1.07022			
1056.39	1.07022	0.958807	0.974758			
1057.34	0.974758	0.974758	1.08625			
1058.32	1.08625	1.08625	1.16222			
1059.41	1.16222	1.16222	1.11767			
1060.57	1.11767	1.11767	1.03861			
1061.69	1.03861	1.03861	1.04497			
1062.72	1.04497	1.04497	1.14351			
1063.77	1.14351	1.14351	1.21714			
1064.91	1.21714	1.21714	1.19059			
1066.13	1.19059	1.19059	1.13359			
1067.32	1.13359	1.13359	1.14362			
1068.45	1.14362	1.14362	1.22159			
1069.6	1.22159	1.22159	1.27763			
1070.82	1.27763	1.27763	1.26671			
1072.1	1.26671	1.26671	1.24182			
1073.36	1.24182	1.24182	1.26239			
1074.61	1.26239	1.26239	1.31731			
1075.87	1.31731	1.31731	1.35227			
1077.18	1.35227	1.35227	1.24876			
1078.54	1.24876	1.04587	1.08408			
1079.58	1.08408	1.08408	1.26908			
1080.67	1.26908	1.26908	1.40012			
1081.94	1.40012	1.40012	1.27499			
1083.34	1.27499	1.03827	1.08586			
1084.37	1.08586	1.08586	1.30546			
1085.46	1.30546	1.30546	1.46003			
1086.77	1.46003	1.30179	1.32476			
1088.07	1.32476	1.32476	1.21277			
1089.39	1.21277	1.21277	1.11036			
1090.61	1.11036	1.11036	1.1482			
1091.72	1.1482	1.1482	1.30968			
1092.86	1.30968	0.3576	1.65036			
1093.22	1.65036	0.522571	1.97373			
1093.74	1.97373	0.185999	0.929993			
1093.93	0.929993	0.0521634	0.260817			
1093.98	0.260817	0.0177559	0.0887796			
1094	0.0887796	0.0436271	0.0399373			
1094.04	0.0399373	0.0399373	0.199687			
1094.08	0.199687	0.199687	0.998434			
1094.28	0.998434	0.350981	1.56052			
1094.63	1.56052	0.2844	1.422			
1094.92	1.422	0.0668077	0.334039			
1094.99	0.334039	0.0533824	0.0482773			
1095.04	0.0482773	0.0482773	0.241387			
1095.09	0.241387	0.241387	1.20693			
1095.33	1.20693	1.20693	1.52141			
1096.54	1.52141	1.52141	1.81983			
1098.06	1.81983	1.81983	1.85819			
1099.88	1.85819	1.85819	1.82175			
1101.73	1.82175	0.99788	1.18595			
1102.73	1.18595	1.18595	1.54005			
1103.92	1.54005	1.54005	1.61609			
1105.46	1.61609	1.19666	1.29577			
1106.66	1.29577	1.29577	1.39141			
1107.95	1.39141	1.39141	1.35139			
1109.34	1.35139	1.21617	1.2335			
1110.56	1.2335	1.2335	1.3202			
1111.79	1.3202	1.3202	1.37803			
1113.11	1.37803	1.37803	1.32218			
1114.49	1.32218	1.32218	1.2163			
1115.81	1.2163	1.2163	1.19199			
1117.03	1.19199	1.19199	1.29184			
1118.22	1.29184	1.29184	1.41539			
1119.51	1.41539	1.41539	1.39391			
1120.93	1.39391	1.23175	1.25751			
1122.16	1.25751	1.25751	1.33389			
1123.42	1.33389	1.33389	1.36859			
1124.75	1.36859	1.36859	1.30466			
1126.12	1.30466	1.30466	1.2151			
1127.42	1.2151	1.2151	1.20966			
1128.64	1.20966	1.20966	1.30711			
1129.85	1.30711	1.30711	1.40083			
1131.16	1.40083	1.40083	1.355			
1132.56	1.355	1.21009	1.23122			
1133.77	1.23122	1.23122	1.32446			
1135	1.32446	1.32446	1.37807			
1136.32	1.37807	1.37807	1.30509			
1137.7	1.30509	1.30509	1.18655			
1139.01	1.18655	1.18655	1.16462			
1140.19	1.16462	1.16462	1.27671			
1141.36	1.27671	1.27671	1.40535			
1142.63	1.40535	1.40535	1.36616			
1144.04	1.36616	1.17631	1.21207			
1145.22	1.21207	1.21207	1.31753			
1146.43	1.31753	1.31753	1.3615			
1147.75	1.3615	1.3615	1.26455			
1149.11	1.26455	1.26455	1.13894			
1150.37	1.13894	1.13894	1.13392			
1151.51	1.13392	1.13392	1.27037			
1152.64	1.27037	1.27037	1.40134			
1153.91	1.40134	1.40134	1.33024			
1155.32	1.33024	1.1138	1.15823			
1156.43	1.15823	1.15823	1.31054			
1157.59	1.31054	1.31054	1.38894			
1158.9	1.38894	1.38894	1.25936			
1160.29	1.25936	1.06874	1.10552			
1161.36	1.10552	1.10552	1.30846			
1162.46	1.30846	1.30846	1.45355			
1163.77	1.45355	1.30571	1.32644			
1165.08	1.32644	1.32644	1.21345			
1166.4	1.21345	1.21345	1.10716			
1167.62	1.10716	1.10716	1.13902			
1168.72	1.13902	1.13902	1.29539			
1169.86	1.29539	1.29539	1.39959			
1171.16	1.39959	1.39959	1.28771			
1172.56	1.28771	1.0833	1.12276			
1173.64	1.12276	1.12276	1.31219			
1174.76	1.31219	1.31219	1.43489			
1176.08	1.43489	1.27935	1.30207			
