RunId	Time	_sNH4S_	_sNO3S_	_sPO4S_	_sDBlueS_	_sDVeg_	_sNH4WEpi_	_sNO3WEpi_	_sPO4WEpi_	_sO2WEpi_	_sDDetWEpi_	_sDDiatWEpi_	_sDGrenWEpi_	_sDBlueWEpi_	_sDZooEpi_	_sDBlueSurf_	_aLPARBotSurf_	_aLPARBotEpiOpen_	_aLPARBotEpi_	_aLLimShootVegEpi_	_aPLimVeg_	_aNLimVeg_	_aNutLimVeg_	_aLPARAveSurf_	_aLPARAveEpi_	_aLLimBlueEpi_	_aChlaBlueEpi_	_aLLimBlueSurf_	_aRepLLimBlue_	_aChlaBlueSurf_	_oChlaBlueW_	_oChlaBlue_	_rNDBlueSurf_	_rPDBlueSurf_	_tNUptBlueEpi_	_aPLimBlueEpi_	_aNLimBlueEpi_	_aNutLimBlueEpi_	_aPLimBlueSurf_	_aNLimBlueSurf_	_aNutLimBlueSurf_	_aRepPLimBlue_	_aRepNLimBlue_	_aRepNutLimBlue_	_tDAssBlueSurf_	_tNUptBlueSurf_	_tPUptBlueSurf_	_oChla_	_aChlaH_	_aDepthEuphW_	_oChlaMeasW_	_aDepthEuphEpi_	_aDError_	_aNError_	_aPError_	_aSiError_	_aO2Error_	-1
1	18143	0.101159	0.059699	0.0163519	0.000865531	0.0421335	0.179623	0.0405077	0.000890209	14.9565	14.4419	0.00836223	0.00985721	0.0343722	0.938477	19.33	0.102045	0.00233986	0.00233947	0.00203412	0.999061	0.998967	0.998967	13.0839	0.0264098	0.0049681	0.51398	0.398013	0.397315	213.059	0.25699	106.786	0.12247	0.00559362	0.000197745	0.928046	0.977052	0.928046	0.614514	0.943803	0.614514	0.61507	0.943862	0.61507	1.55432	0.185417	0.00681666	106.935	213.87	0	0.405654	1.61452	0.000000000174623	-0.00000000000505906	0.00000000000049738	-0.000000000000099476	0	-1
1	18144	0.100854	0.0597012	0.0162985	0.000862622	0.0422082	0.18087	0.0409172	0.000890864	14.9959	14.4288	0.00832739	0.00982442	0.0342706	0.937889	19.271	0.103435	0.00237758	0.00237718	0.00206174	0.999064	0.998969	0.998969	13.0287	0.0267855	0.00505073	0.51242	0.39917	0.39847	212.18	0.25621	106.346	0.122603	0.00560852	0.000196889	0.928127	0.977103	0.928127	0.615833	0.944136	0.615833	0.616387	0.944194	0.616387	1.54542	0.184691	0.00680115	106.495	212.989	0	0.404331	1.61575	0.000000000174623	-0.00000000000500222	0.000000000000504485	-0.0000000000000976996	0	-1
1	18145	0.100538	0.0597034	0.0162428	0.000859604	0.042283	0.182232	0.0413725	0.000891564	15.0371	14.4147	0.00829087	0.00979005	0.0341649	0.937359	19.2089	0.104898	0.00241745	0.00241704	0.0020909	0.999066	0.998971	0.998971	12.9725	0.0271813	0.00513834	0.510823	0.400373	0.399671	211.272	0.255412	105.891	0.122743	0.00562374	0.000196009	0.92821	0.977156	0.92821	0.617173	0.944483	0.617173	0.617725	0.944541	0.617725	1.53621	0.183935	0.00678438	106.039	212.078	0	0.402973	1.61704	0.000000000181899	-0.00000000000500222	0.000000000000504485	-0.000000000000099476	0	-1
1	18146	0.100208	0.0597057	0.0161845	0.000856458	0.0423584	0.18373	0.0418826	0.000892302	15.0805	14.3995	0.00825238	0.0097538	0.0340543	0.936895	19.1433	0.106497	0.00246129	0.00246088	0.00212291	0.999069	0.998974	0.998974	12.9132	0.0276147	0.00523495	0.509125	0.401672	0.400968	210.296	0.254562	105.403	0.122894	0.0056399	0.000195069	0.928299	0.977213	0.928299	0.618588	0.944858	0.618588	0.619138	0.944916	0.619138	1.52631	0.183117	0.00676654	105.55	211.099	0	0.401525	1.61846	0.000000000181899	-0.00000000000505906	0.000000000000504485	-0.000000000000101252	0	-1
1	18147	0.0998798	0.059708	0.0161261	0.000853325	0.0424309	0.185301	0.0424285	0.00089301	15.1242	14.3838	0.00821366	0.00971731	0.0339438	0.936522	19.0769	0.108114	0.00250585	0.00250542	0.00215539	0.999071	0.998976	0.998976	12.8554	0.0280535	0.00533342	0.507457	0.40297	0.402263	209.328	0.253729	104.918	0.123045	0.00565576	0.000194142	0.928387	0.977268	0.928387	0.619969	0.945233	0.619969	0.620517	0.94529	0.620517	1.51649	0.1823	0.00674816	105.064	210.129	0	0.400099	1.6199	0.000000000189175	-0.00000000000505906	0.00000000000049738	-0.000000000000099476	0	-1
1	18148	0.0995446	0.0597105	0.0160662	0.000850123	0.0425025	0.186994	0.0430286	0.000893727	15.1692	14.3672	0.00817364	0.00967957	0.0338304	0.936231	19.008	0.109862	0.00255425	0.00255382	0.00219063	0.999073	0.998978	0.998978	12.7952	0.0285283	0.00544074	0.505707	0.404354	0.403645	208.302	0.252854	104.404	0.123206	0.00567239	0.000193167	0.928479	0.977327	0.928479	0.62141	0.945631	0.62141	0.621955	0.945688	0.621955	1.50609	0.181426	0.00672899	104.55	209.099	0	0.398599	1.62145	0.000000000181899	-0.00000000000505906	0.000000000000504485	-0.000000000000099476	0	-1
1	18149	0.0992111	0.059713	0.0160062	0.000846931	0.0425716	0.188771	0.0436721	0.000894418	15.2145	14.35	0.00813333	0.00964152	0.0337169	0.936028	18.9383	0.111622	0.00260326	0.00260282	0.00222625	0.999075	0.99898	0.99898	12.7369	0.0290071	0.00554972	0.503998	0.405729	0.405018	207.289	0.251999	103.896	0.123366	0.00568866	0.00019221	0.928569	0.977384	0.928569	0.62281	0.946026	0.62281	0.623353	0.946081	0.623353	1.49583	0.180557	0.00670923	104.042	208.083	0	0.397129	1.62302	0.000000000174623	-0.00000000000500222	0.00000000000049738	-0.000000000000099476	0	-1
1	18150	0.0988443	0.059716	0.0159399	0.000843413	0.0426451	0.190838	0.0444374	0.000895275	15.2649	14.3304	0.00808845	0.00959911	0.0335913	0.935902	18.8602	0.113658	0.0026603	0.00265984	0.00226763	0.999077	0.998983	0.998983	12.6722	0.0295619	0.00567694	0.502081	0.407299	0.406585	206.14	0.251041	103.321	0.123547	0.00570692	0.000191134	0.92867	0.977447	0.92867	0.624373	0.946473	0.624373	0.624914	0.946528	0.624914	1.48422	0.179564	0.00668686	103.466	206.931	0	0.395477	1.62483	0.000000000174623	-0.00000000000505906	0.00000000000049738	-0.000000000000099476	0	-1
1	18151	0.0985224	0.0597188	0.0158813	0.000840317	0.0427077	0.192752	0.0451633	0.000895853	15.3097	14.3126	0.00804856	0.00956139	0.0334803	0.935872	18.7904	0.115542	0.00271339	0.00271293	0.00230609	0.999079	0.998984	0.998984	12.6146	0.0300763	0.00579575	0.500363	0.408732	0.408015	205.1	0.250182	102.8	0.123712	0.00572333	0.000190166	0.92876	0.977503	0.92876	0.625768	0.946877	0.625768	0.626307	0.946931	0.626307	1.47371	0.178656	0.00666684	102.944	205.888	0	0.393992	1.6265	0.000000000181899	-0.00000000000505906	0.00000000000049738	-0.000000000000099476	0	-1
1	18152	0.0981821	0.0597221	0.0158189	0.000837033	0.0427721	0.194884	0.0459906	0.00089653	15.3575	14.293	0.00800588	0.00952099	0.0333622	0.935921	18.7153	0.117565	0.00277069	0.00277022	0.00234751	0.999081	0.998986	0.998986	12.5553	0.0306291	0.00592435	0.498575	0.410248	0.409529	204.005	0.249288	102.252	0.123885	0.00574046	0.000189155	0.928854	0.977562	0.928854	0.627217	0.947301	0.627217	0.627753	0.947355	0.627753	1.46267	0.177692	0.00664493	102.395	204.79	0	0.392444	1.6283	0.000000000189175	-0.00000000000500222	0.000000000000504485	-0.0000000000000976996	0	-1
1	18153	0.0978303	0.0597258	0.0157539	0.000833628	0.0428369	0.19721	0.0469161	0.00089724	15.4076	14.2721	0.00796122	0.00947869	0.0332392	0.936053	18.636	0.119793	0.00283421	0.00283372	0.00239334	0.999083	0.998988	0.998988	12.4926	0.0312392	0.00606733	0.496668	0.411896	0.411173	202.826	0.248334	101.661	0.124072	0.00575881	0.000188073	0.928953	0.977623	0.928953	0.628758	0.947756	0.628758	0.629292	0.947809	0.629292	1.4508	0.176642	0.00662169	101.804	203.607	0	0.39079	1.63027	0.000000000196451	-0.00000000000494538	0.00000000000049738	-0.000000000000099476	0	-1
1	18154	0.0974814	0.05973	0.015689	0.000830237	0.0428995	0.199646	0.0479117	0.000897929	15.458	14.2505	0.00791635	0.00943617	0.0331161	0.936266	18.5558	0.122037	0.00289857	0.00289807	0.00243967	0.999084	0.99899	0.99899	12.4321	0.0318545	0.00621266	0.494811	0.41353	0.412805	201.664	0.247406	101.079	0.124255	0.00577677	0.000187015	0.929049	0.977682	0.929049	0.630258	0.948201	0.630258	0.63079	0.948253	0.63079	1.43914	0.175598	0.00659796	101.221	202.442	0	0.389175	1.63225	0.000000000196451	-0.00000000000494538	0.000000000000504485	-0.000000000000099476	0	-1
1	18155	0.0971023	0.0597352	0.015618	0.000826537	0.0429657	0.202443	0.0490888	0.000898769	15.5135	14.2261	0.007867	0.00938937	0.0329814	0.936584	18.4668	0.124623	0.00297323	0.00297272	0.00249329	0.999086	0.998991	0.998991	12.3654	0.0325648	0.00638179	0.492744	0.415385	0.414656	200.356	0.246372	100.424	0.124459	0.00579687	0.000185832	0.929156	0.977746	0.929156	0.631926	0.948697	0.631926	0.632455	0.948749	0.632455	1.42603	0.174409	0.00657131	100.565	201.13	0	0.387376	1.63453	0.000000000196451	-0.00000000000488853	0.000000000000511591	-0.000000000000099476	0	-1
1	18156	0.0967831	0.0597401	0.0155576	0.000823408	0.0430202	0.204928	0.0501653	0.00089929	15.5609	14.2047	0.00782491	0.00934944	0.0328669	0.93692	18.3903	0.126927	0.00304018	0.00303966	0.00254126	0.999087	0.998993	0.998993	12.3085	0.0331987	0.00653392	0.490965	0.417013	0.416281	199.217	0.245482	99.8539	0.124636	0.0058143	0.00018481	0.929247	0.9778	0.929247	0.633362	0.949125	0.633362	0.63389	0.949176	0.63389	1.41465	0.173362	0.00654824	99.9943	199.989	0	0.385825	1.63655	0.000000000203727	-0.00000000000488853	0.000000000000504485	-0.000000000000101252	0	-1
1	18157	0.0963917	0.059747	0.015483	0.000819555	0.0430856	0.208141	0.0516018	0.000900155	15.6198	14.1775	0.00777268	0.00929988	0.0327254	0.937417	18.2944	0.129802	0.00312432	0.00312378	0.00260138	0.999089	0.998994	0.998994	12.2405	0.0339911	0.00672569	0.48882	0.419013	0.418277	197.829	0.24441	99.159	0.12485	0.00583546	0.000183572	0.929356	0.977864	0.929356	0.635095	0.94964	0.635095	0.63562	0.94969	0.63562	1.4008	0.172071	0.00651928	99.2985	198.597	0	0.383953	1.63906	0.000000000203727	-0.00000000000494538	0.000000000000511591	-0.000000000000099476	0	-1
1	18158	0.0960732	0.0597534	0.0154218	0.000816402	0.0431377	0.210898	0.052876	0.000900667	15.6685	14.1545	0.00772963	0.00925903	0.0326092	0.937887	18.2146	0.132329	0.00319882	0.00319826	0.00265445	0.99909	0.998996	0.998996	12.1834	0.0346891	0.00689602	0.487001	0.420744	0.420005	196.638	0.2435	98.5626	0.125031	0.00585357	0.000182516	0.929448	0.977917	0.929448	0.636567	0.950075	0.636567	0.637091	0.950125	0.637091	1.38895	0.170949	0.00649483	98.7015	197.403	0	0.382363	1.64126	0.000000000203727	-0.00000000000494538	0.000000000000511591	-0.000000000000101252	0	-1
1	18159	0.0956915	0.0597621	0.0153477	0.000812606	0.043199	0.214377	0.0545398	0.000901453	15.7277	14.1258	0.00767741	0.00920946	0.0324686	0.93853	18.1169	0.135421	0.00329066	0.00329009	0.00271969	0.999091	0.998997	0.998997	12.1165	0.0355449	0.00710666	0.484852	0.42283	0.422086	195.216	0.242426	97.8503	0.125245	0.00587517	0.000181262	0.929556	0.977978	0.929556	0.638311	0.950587	0.638311	0.638832	0.950636	0.638832	1.37483	0.169593	0.00646494	97.9883	195.977	0	0.380484	1.64395	0.000000000196451	-0.00000000000500222	0.000000000000504485	-0.000000000000099476	0	-1
1	18160	0.0954995	0.059767	0.0153101	0.00081069	0.0432293	0.216201	0.0554379	0.000901874	15.7579	14.1109	0.00765088	0.00918429	0.0323974	0.938884	18.0669	0.137044	0.00333916	0.00333859	0.00275406	0.999092	0.998997	0.998997	12.0827	0.0359948	0.00721819	0.483756	0.423911	0.423165	194.484	0.241878	97.4838	0.125354	0.00588627	0.00018062	0.92961	0.978008	0.92961	0.639203	0.950846	0.639203	0.639723	0.950895	0.639723	1.36758	0.168888	0.00644949	97.6214	195.243	0	0.379525	1.64535	0.000000000203727	-0.00000000000500222	0.00000000000049738	-0.0000000000000976996	0	-1
1	18161	0.0951575	0.0597766	0.0152428	0.000807261	0.0432828	0.219579	0.05715	0.000902479	15.8123	14.0835	0.00760316	0.009139	0.0322696	0.939569	17.9762	0.140083	0.00343049	0.0034299	0.0028186	0.999093	0.998999	0.998999	12.0215	0.0368383	0.00742868	0.481761	0.425909	0.425159	193.14	0.240881	96.8108	0.125551	0.00590663	0.000179446	0.929709	0.978061	0.929709	0.64083	0.951316	0.64083	0.641348	0.951364	0.641348	1.3543	0.167582	0.00642136	96.9477	193.895	0	0.377778	1.64797	0.000000000211003	-0.00000000000494538	0.00000000000049738	-0.000000000000099476	0	-1
1	18162	0.0948062	0.0597878	0.0151729	0.000803721	0.0433369	0.223222	0.0590705	0.00090314	15.8691	14.0543	0.00755355	0.00909192	0.0321371	0.940343	17.881	0.143294	0.00352779	0.00352718	0.00288713	0.999094	0.999	0.999	11.9596	0.0377317	0.00765364	0.479728	0.427987	0.427233	191.755	0.239864	96.1172	0.12575	0.00592764	0.000178242	0.929809	0.978112	0.929809	0.642496	0.951789	0.642496	0.643012	0.951836	0.643012	1.34064	0.166218	0.0063917	96.2534	192.507	0	0.375997	1.65073	0.000000000203727	-0.00000000000488853	0.00000000000049738	-0.0000000000000976996	0	-1
1	18163	0.0944424	0.0598011	0.0150998	0.000800034	0.0433923	0.227186	0.0612522	0.000903856	15.9289	14.0227	0.00750149	0.00904253	0.0319985	0.941219	17.78	0.146847	0.00363636	0.00363573	0.00296332	0.999095	0.999	0.999	11.8943	0.0387224	0.00790547	0.477563	0.430248	0.42949	190.262	0.238781	95.3699	0.12596	0.00595028	0.000176952	0.929915	0.978165	0.929915	0.64428	0.952287	0.64428	0.644793	0.952333	0.644793	1.32596	0.16473	0.00635999	95.5052	191.01	0	0.374098	1.65376	0.000000000203727	-0.00000000000494538	0.000000000000490274	-0.000000000000099476	0	-1
1	18164	0.0940848	0.0598159	0.0150271	0.000796389	0.043446	0.231278	0.0636095	0.000904549	15.9888	13.9903	0.00744964	0.00899335	0.0318609	0.942156	17.6783	0.15045	0.00374743	0.00374678	0.00304096	0.999096	0.999001	0.999001	11.8312	0.0397294	0.00816395	0.475451	0.432502	0.431738	188.789	0.237725	94.6323	0.126163	0.00597268	0.000175684	0.930017	0.978213	0.930017	0.64603	0.952765	0.64603	0.646541	0.952811	0.646541	1.31152	0.163243	0.00632807	94.7668	189.534	0	0.372244	1.65682	0.000000000203727	-0.00000000000494538	0.00000000000049738	-0.000000000000101252	0	-1
1	18165	0.0937242	0.059833	0.014953	0.000792693	0.0434997	0.2356	0.0662243	0.00090526	16.0503	13.9563	0.00739667	0.00894312	0.0317208	0.943178	17.5733	0.154365	0.00386922	0.00386855	0.00312576	0.999096	0.999002	0.999002	11.7658	0.0408263	0.00844836	0.473244	0.434908	0.43414	187.232	0.236622	93.8528	0.126371	0.00599641	0.000174351	0.930123	0.97826	0.930123	0.647871	0.953255	0.647871	0.648379	0.9533	0.648379	1.29631	0.161651	0.00629473	93.9865	187.973	0	0.370307	1.66013	0.000000000203727	-0.00000000000483169	0.000000000000504485	-0.000000000000099476	0	-1
1	18166	0.0933694	0.0598521	0.0148793	0.000789037	0.043552	0.240047	0.0690565	0.000905954	16.112	13.9214	0.00734387	0.00889306	0.0315815	0.944259	17.4675	0.158312	0.00399312	0.00399242	0.00321166	0.999097	0.999003	0.999003	11.7031	0.0419346	0.00873867	0.471106	0.43729	0.436517	185.707	0.235553	93.0889	0.126569	0.00601975	0.00017305	0.930225	0.978303	0.930225	0.649667	0.95372	0.649667	0.650173	0.953764	0.650173	1.28145	0.160072	0.00626129	93.2218	186.444	0	0.368429	1.66344	0.000000000203727	-0.00000000000488853	0.000000000000504485	-0.000000000000099476	0	-1
1	18167	0.092999	0.0598749	0.0148015	0.000785198	0.0436064	0.244895	0.0723211	0.00090673	16.1776	13.8833	0.00728799	0.0088401	0.0314346	0.945469	17.3543	0.162745	0.00413367	0.00413295	0.00330867	0.999098	0.999003	0.999003	11.6361	0.043183	0.00906916	0.4688	0.439917	0.439139	184.042	0.2344	92.2555	0.126779	0.00604532	0.000171636	0.930334	0.978344	0.930334	0.651619	0.954209	0.651619	0.652123	0.954252	0.652123	1.2653	0.158329	0.00622507	92.3875	184.775	0	0.366402	1.66713	0.000000000211003	-0.00000000000500222	0.000000000000511591	-0.000000000000099476	0	-1
1	18168	0.0928198	0.059887	0.0147635	0.000783333	0.0436326	0.247314	0.074024	0.000907099	16.2098	13.8643	0.00726068	0.00881422	0.031363	0.946086	17.2985	0.164963	0.00420453	0.00420379	0.00335741	0.999098	0.999003	0.999003	11.6038	0.0438089	0.00923624	0.467681	0.441214	0.440432	183.228	0.233841	91.8478	0.126878	0.00605788	0.000170947	0.930386	0.978362	0.930386	0.652572	0.954441	0.652572	0.653074	0.954484	0.653074	1.25742	0.157469	0.00620724	91.9793	183.959	0	0.365419	1.66897	0.000000000203727	-0.00000000000488853	0.000000000000511591	-0.000000000000101252	0	-1
1	18169	0.0924606	0.0599137	0.0146867	0.000779579	0.043685	0.252304	0.0777021	0.000907853	16.2754	13.825	0.00720538	0.00876183	0.0312183	0.947382	17.1845	0.1696	0.00435377	0.00435301	0.00345971	0.999098	0.999004	0.999004	11.5389	0.0451198	0.0095891	0.465415	0.443884	0.443097	181.564	0.232708	91.0147	0.127076	0.00608366	0.000169543	0.930492	0.978396	0.930492	0.654514	0.954901	0.654514	0.655015	0.954944	0.655015	1.24136	0.155697	0.00617075	91.1454	182.291	0	0.363426	1.67279	0.000000000211003	-0.00000000000488853	0.000000000000511591	-0.000000000000101252	0	-1
1	18170	0.0921103	0.0599431	0.0146109	0.000775899	0.043736	0.257345	0.0816616	0.000908577	16.3407	13.785	0.00715075	0.00871008	0.0310758	0.948725	17.0707	0.174377	0.00450913	0.00450834	0.0035657	0.999098	0.999004	0.999004	11.4755	0.0464742	0.00995779	0.463176	0.446584	0.44579	179.901	0.231588	90.182	0.127266	0.00610959	0.000168145	0.930596	0.978425	0.930596	0.656452	0.955341	0.656452	0.65695	0.955383	0.65695	1.22537	0.153907	0.00613417	90.3119	180.624	0	0.361455	1.67669	0.000000000203727	-0.00000000000488853	0.000000000000511591	-0.000000000000101252	0	-1
1	18171	0.091752	0.0599771	0.0145326	0.000772118	0.0437882	0.262665	0.0861324	0.000909363	16.4088	13.7424	0.00709415	0.00865648	0.0309287	0.95018	16.9515	0.179516	0.00467802	0.0046772	0.00368035	0.999099	0.999004	0.999004	11.4107	0.0479352	0.0103601	0.460865	0.449431	0.448631	178.167	0.230433	89.3137	0.127455	0.00613682	0.000166694	0.930702	0.978449	0.930702	0.65847	0.955778	0.65847	0.658966	0.955819	0.658966	1.20878	0.152024	0.00609584	89.4427	178.885	0	0.359422	1.68085	0.000000000203727	-0.00000000000488853	0.000000000000504485	-0.000000000000101252	0	-1
1	18172	0.0913963	0.0600152	0.0144539	0.000768348	0.0438401	0.268093	0.0910361	0.00091016	16.4779	13.6984	0.00703725	0.0086026	0.0307814	0.951707	16.8303	0.184926	0.00485778	0.00485693	0.00380175	0.999099	0.999004	0.999004	11.3461	0.0494779	0.01079	0.458535	0.452369	0.451563	176.398	0.229268	88.4285	0.127638	0.00616482	0.00016522	0.930809	0.978468	0.930809	0.660526	0.956201	0.660526	0.661019	0.956242	0.661019	1.19193	0.150087	0.00605676	88.5566	177.113	0	0.35737	1.68519	0.000000000203727	-0.00000000000483169	0.000000000000511591	-0.000000000000101252	0	-1
1	18173	0.0912244	0.0600352	0.0144156	0.000766522	0.0438652	0.270761	0.0935845	0.000910534	16.5117	13.6765	0.00700952	0.00857634	0.0307098	0.952474	16.7708	0.187649	0.00494902	0.00494815	0.00386314	0.999099	0.999004	0.999004	11.3149	0.0502562	0.0110088	0.457399	0.453825	0.453016	175.53	0.228699	87.9935	0.127725	0.00617867	0.000164498	0.93086	0.978475	0.93086	0.661536	0.956401	0.661536	0.662028	0.956441	0.662028	1.18368	0.14913	0.00603751	88.1212	176.242	0	0.356369	1.68736	0.000000000211003	-0.00000000000483169	0.000000000000504485	-0.000000000000099476	0	-1
1	18174	0.0908693	0.0600804	0.0143358	0.000762741	0.0439172	0.276351	0.0992491	0.000911363	16.5827	13.6299	0.00695175	0.00852163	0.0305609	0.95412	16.6457	0.193474	0.00514585	0.00514494	0.00399503	0.999099	0.999004	0.999004	11.2508	0.0519248	0.0114823	0.455046	0.456893	0.456077	173.716	0.227523	87.0857	0.127899	0.00620778	0.000162997	0.930966	0.978485	0.930966	0.663644	0.9568	0.663644	0.664134	0.956839	0.664134	1.16652	0.147122	0.00599718	87.2125	174.425	0	0.354296	1.69196	0.000000000218279	-0.00000000000483169	0.000000000000511591	-0.0000000000000976996	0	-1
1	18175	0.0905078	0.060132	0.0142538	0.000758883	0.0439705	0.282126	0.10561	0.000912261	16.6565	13.5805	0.00689229	0.00846533	0.0304083	0.955878	16.5156	0.199764	0.0053609	0.00535996	0.00413833	0.999098	0.999003	0.999003	11.1855	0.0537324	0.0120018	0.452615	0.460135	0.459312	171.824	0.226308	86.1384	0.12807	0.00623848	0.000161437	0.931076	0.978488	0.931076	0.665846	0.957191	0.665846	0.666333	0.95723	0.666333	1.14871	0.145012	0.00595511	86.2642	172.528	0	0.352154	1.69686	0.000000000211003	-0.00000000000488853	0.000000000000504485	-0.0000000000000976996	0	-1
1	18176	0.0901684	0.0601859	0.0141761	0.000755256	0.0440208	0.287591	0.112171	0.000913062	16.7272	13.5325	0.00683593	0.00841196	0.0302642	0.957604	16.391	0.206006	0.00557683	0.00557585	0.00428142	0.999098	0.999003	0.999003	11.1243	0.0555318	0.0125256	0.450306	0.463283	0.462453	170.009	0.225153	85.2298	0.128223	0.00626825	0.000159948	0.931178	0.978484	0.931178	0.667961	0.957542	0.667961	0.668446	0.95758	0.668446	1.13172	0.142979	0.00591473	85.3548	170.71	0	0.350118	1.70167	0.000000000211003	-0.00000000000477485	0.000000000000511591	-0.0000000000000976996	0	-1
1	18177	0.0899892	0.0602168	0.0141348	0.000753341	0.0440475	0.290482	0.115877	0.000913525	16.765	13.5065	0.006806	0.00838361	0.0301879	0.958543	16.3243	0.209398	0.00569522	0.00569421	0.00435954	0.999098	0.999003	0.999003	11.0924	0.0565119	0.0128137	0.449091	0.464967	0.464132	169.048	0.224546	84.7487	0.128301	0.00628416	0.000159162	0.931232	0.978479	0.931232	0.669082	0.957718	0.669082	0.669566	0.957756	0.669566	1.12275	0.141899	0.00589323	84.8732	169.746	0	0.349048	1.70426	0.000000000218279	-0.00000000000483169	0.000000000000504485	-0.0000000000000976996	0	-1
1	18178	0.0896155	0.0602865	0.0140483	0.00074935	0.0441034	0.296495	0.124181	0.000914578	16.8451	13.4507	0.0067432	0.00832412	0.0300282	0.960563	16.1831	0.216804	0.00595621	0.00595516	0.00453098	0.999097	0.999002	0.999002	11.0261	0.0586577	0.0134511	0.44653	0.468578	0.467735	167.007	0.223265	83.7269	0.128456	0.00631827	0.000157501	0.931345	0.978463	0.931345	0.671469	0.958072	0.671469	0.67195	0.95811	0.67195	1.10381	0.139599	0.00584765	83.8504	167.701	0	0.34679	1.70986	0.000000000218279	-0.00000000000488853	0.000000000000511591	-0.0000000000000959233	0	-1
1	18179	0.0892802	0.0603557	0.0139702	0.000745779	0.044154	0.301836	0.132313	0.000915428	16.9182	13.3991	0.00668654	0.00827042	0.0298846	0.962441	16.0545	0.223867	0.00620831	0.00620721	0.00469559	0.999097	0.999001	0.999001	10.9666	0.0607113	0.0140695	0.444195	0.471944	0.471093	165.13	0.222098	82.7873	0.128589	0.00635006	0.000155981	0.931448	0.97844	0.931448	0.67367	0.958372	0.67367	0.674149	0.95841	0.674149	1.08648	0.137478	0.00580589	82.9099	165.82	0	0.344731	1.71512	0.000000000211003	-0.00000000000488853	0.000000000000518696	-0.0000000000000959233	0	-1
1	18180	0.0891059	0.0603943	0.0139294	0.000743927	0.0441805	0.304582	0.136808	0.000915913	16.9566	13.3716	0.00665697	0.0082424	0.0298099	0.96344	15.9868	0.22762	0.00634346	0.00634234	0.00478345	0.999096	0.999001	0.999001	10.9363	0.061805	0.0144021	0.442994	0.473702	0.472847	164.159	0.221497	82.3012	0.128653	0.00636667	0.000155198	0.9315	0.978425	0.9315	0.674811	0.958519	0.674811	0.675289	0.958556	0.675289	1.07756	0.136379	0.00578411	82.4234	164.847	0	0.343672	1.71789	0.000000000211003	-0.00000000000483169	0.000000000000518696	-0.0000000000000976996	0	-1
1	18181	0.0887131	0.060488	0.0138373	0.00073977	0.0442405	0.310657	0.147621	0.000917174	17.0445	13.3083	0.00659019	0.00817907	0.0296417	0.965747	15.8328	0.236409	0.00666334	0.00666216	0.00499038	0.999096	0.999	0.999	10.869	0.064374	0.0151924	0.44028	0.477741	0.476877	161.952	0.22014	81.1962	0.12879	0.0064049	0.000153427	0.931618	0.978385	0.931618	0.677415	0.958829	0.677415	0.67789	0.958866	0.67789	1.05738	0.133879	0.00573461	81.3173	162.635	0	0.34128	1.72429	0.000000000218279	-0.00000000000477485	0.000000000000511591	-0.0000000000000959233	0	-1
1	18182	0.0883906	0.0605722	0.0137615	0.000736379	0.0442902	0.315499	0.157222	0.000918037	17.1177	13.2549	0.00653527	0.00812696	0.0295039	0.967691	15.7048	0.244154	0.00694895	0.00694772	0.00517398	0.999095	0.998999	0.998999	10.8135	0.0666458	0.0159013	0.437996	0.481214	0.480342	160.08	0.218998	80.2592	0.128896	0.00643781	0.000151935	0.931716	0.978343	0.931716	0.679633	0.959069	0.679633	0.680105	0.959105	0.680105	1.04039	0.13176	0.00569302	80.3795	160.759	0	0.339267	1.72984	0.000000000211003	-0.00000000000477485	0.000000000000511591	-0.0000000000000941469	0	-1
1	18183	0.0881989	0.0606254	0.0137164	0.000734375	0.04432	0.318301	0.16324	0.000918655	17.1616	13.2226	0.00650263	0.00809598	0.0294222	0.968866	15.6281	0.248762	0.00712053	0.00711927	0.00528377	0.999094	0.998998	0.998998	10.782	0.068001	0.0163287	0.43668	0.483244	0.482367	158.998	0.21834	79.7172	0.128954	0.00645709	0.000151076	0.931773	0.978315	0.931773	0.680921	0.959198	0.680921	0.681392	0.959234	0.681392	1.0306	0.130534	0.0056687	79.8369	159.674	0	0.338108	1.7331	0.000000000211003	-0.00000000000477485	0.000000000000525802	-0.0000000000000959233	0	-1
1	18184	0.0878222	0.0607369	0.0136278	0.000730467	0.0443788	0.323623	0.175741	0.000919895	17.2488	13.158	0.00643857	0.00803515	0.0292624	0.97121	15.4766	0.258438	0.00748478	0.00748346	0.00551565	0.999093	0.998997	0.998997	10.7193	0.0708555	0.0172397	0.434016	0.48742	0.486533	156.794	0.217008	78.6139	0.129061	0.00649684	0.000149338	0.931886	0.978251	0.931886	0.683553	0.959439	0.683553	0.684022	0.959475	0.684022	1.01079	0.128041	0.00561971	78.7326	157.465	0	0.335762	1.73986	0.000000000211003	-0.00000000000477485	0.000000000000518696	-0.0000000000000959233	0	-1
