t	tintnext	sstore	sstored	stry	sdid	snext
910.965	0.340231	0.340231	0.339432			
911.306	0.339432	0.339432	0.338649			
911.645	0.338649	0.338649	0.337885			
911.984	0.337885	0.337885	0.337139			
912.322	0.337139	0.337139	0.336407			
912.659	0.336407	0.336407	0.335688			
912.995	0.335688	0.335688	0.334981			
913.331	0.334981	0.334981	0.33429			
913.666	0.33429	0.33429	0.333618			
914	0.333618	0.333618	0.332961			
914.334	0.332961	0.332961	0.332313			
914.667	0.332313	0.332313	0.331673			
914.999	0.331673	0.331673	0.331048			
915.331	0.331048	0.331048	0.330441			
915.662	0.330441	0.330441	0.329851			
915.992	0.329851	0.329851	0.32927			
916.322	0.32927	0.32927	0.328691			
916.651	0.328691	0.328691	0.328122			
916.98	0.328122	0.328122	0.327572			
917.308	0.327572	0.327572	0.327044			
917.636	0.327044	0.327044	0.326525			
917.963	0.326525	0.326525	0.326004			
918.289	0.326004	0.326004	0.325485			
918.615	0.325485	0.325485	0.324983			
918.941	0.324983	0.324983	0.324508			
919.266	0.324508	0.324508	0.324049			
919.59	0.324049	0.324049	0.323585			
919.914	0.323585	0.323585	0.323112			
920.238	0.323112	0.323112	0.322648			
920.561	0.322648	0.322648	0.322217			
920.884	0.322217	0.322217	0.321815			
921.206	0.321815	0.321815	0.321412			
921.528	0.321412	0.321412	0.320984			
921.849	0.320984	0.320984	0.320549			
922.17	0.320549	0.320549	0.320149			
922.491	0.320149	0.320149	0.319799			
922.811	0.319799	0.319799	0.319461			
923.131	0.319461	0.319461	0.319085			
923.45	0.319085	0.319085	0.318674			
923.769	0.318674	0.318674	0.318288			
924.088	0.318288	0.318288	0.317976			
924.406	0.317976	0.317976	0.317708			
924.724	0.317708	0.317708	0.3174			
925.042	0.3174	0.3174	0.317016			
925.359	0.317016	0.317016	0.316623			
925.676	0.316623	0.316623	0.316325			
925.993	0.316325	0.316325	0.316126			
926.309	0.316126	0.316126	0.31591			
926.625	0.31591	0.31591	0.315571			
926.941	0.315571	0.315571	0.315155			
927.257	0.315155	0.315155	0.314831			
927.572	0.314831	0.314831	0.314683			
927.887	0.314683	0.314683	0.314589			
928.201	0.314589	0.314589	0.314337			
928.516	0.314337	0.314337	0.313897			
928.83	0.313897	0.313897	0.313492			
929.144	0.313492	0.313492	0.313347			
929.458	0.313347	0.313347	0.313394			
929.771	0.313394	0.313394	0.313303			
930.084	0.313303	0.313303	0.312874			
930.398	0.312874	0.312874	0.312328			
930.711	0.312328	0.312328	0.312092			
931.023	0.312092	0.312092	0.312268			
931.335	0.312268	0.312268	0.312436			
931.647	0.312436	0.312436	0.312114			
931.96	0.312114	0.312114	0.311391			
932.272	0.311391	0.311391	0.310915			
932.583	0.310915	0.310915	0.311132			
932.894	0.311132	0.311132	0.31166			
933.205	0.31166	0.31166	0.311634			
933.517	0.311634	0.311634	0.310773			
933.829	0.310773	0.310773	0.309865			
934.139	0.309865	0.309865	0.309912			
934.449	0.309912	0.309912	0.310843			
934.759	0.310843	0.310843	0.311402			
935.07	0.311402	0.311402	0.310593			
935.381	0.310593	0.310593	0.309072			
935.692	0.309072	0.309072	0.308568			
936.001	0.308568	0.308568	0.309786			
936.31	0.309786	0.309786	0.311285			
936.619	0.311285	0.311285	0.310972			
936.931	0.310972	0.310972	0.308787			
937.242	0.308787	0.308787	0.307168			
937.55	0.307168	0.307168	0.308241			
937.858	0.308241	0.308241	0.310984			
938.166	0.310984	0.310984	0.311944			
938.477	0.311944	0.311944	0.309383			
938.789	0.309383	0.309383	0.305983			
939.098	0.305983	0.305983	0.306001			
939.404	0.306001	0.306001	0.309974			
939.71	0.309974	0.309974	0.313315			
940.02	0.313315	0.313315	0.311317			
940.333	0.311317	0.311317	0.305616			
940.645	0.305616	0.305616	0.303063			
940.95	0.303063	0.303063	0.307521			
941.253	0.307521	0.307521	0.31445			
941.561	0.31445	0.31445	0.314958			
941.875	0.314958	0.314958	0.307089			
942.19	0.307089	0.307089	0.299901			
942.497	0.299901	0.299901	0.302848			
942.797	0.302848	0.302848	0.314046			
943.1	0.314046	0.314046	0.320233			
943.414	0.320233	0.320233	0.311848			
943.734	0.311848	0.311848	0.297812			
944.046	0.297812	0.297812	0.295533			
944.344	0.295533	0.295533	0.310044			
944.64	0.310044	0.310044	0.325979			
944.95	0.325979	0.325979	0.321539			
945.276	0.321539	0.321539	0.299302			
945.597	0.299302	0.299302	0.286217			
945.897	0.286217	0.286217	0.299988			
946.183	0.299988	0.299988	0.329016			
946.483	0.329016	0.329016	0.337198			
946.812	0.337198	0.337198	0.308434			
947.149	0.308434	0.277544	0.281837			
947.426	0.281837	0.281837	0.323071			
947.708	0.323071	0.323071	0.35712			
948.031	0.35712	0.35712	0.331353			
948.388	0.331353	0.270189	0.283906			
948.659	0.283906	0.283906	0.335098			
948.943	0.335098	0.335098	0.365783			
949.278	0.365783	0.322673	0.330164			
949.6	0.330164	0.330164	0.310797			
949.931	0.310797	0.310797	0.287243			
950.241	0.287243	0.287243	0.288754			
950.529	0.288754	0.288754	0.318203			
950.817	0.318203	0.318203	0.343881			
951.136	0.343881	0.343881	0.327822			
951.479	0.327822	0.284766	0.292773			
951.764	0.292773	0.292773	0.325687			
952.057	0.325687	0.325687	0.345796			
952.383	0.345796	0.345796	0.320884			
952.728	0.320884	0.278151	0.286142			
953.007	0.286142	0.286142	0.328477			
953.293	0.328477	0.328477	0.358325			
953.621	0.358325	0.358325	0.328053			
953.98	0.328053	0.269135	0.282169			
954.249	0.282169	0.282169	0.337042			
954.531	0.337042	0.337042	0.372965			
954.868	0.372965	0.32837	0.336236			
955.196	0.336236	0.336236	0.311766			
955.532	0.311766	0.311766	0.284286			
955.844	0.284286	0.284286	0.287746			
956.129	0.287746	0.287746	0.323906			
956.416	0.323906	0.323906	0.353848			
956.74	0.353848	0.353848	0.33215			
957.094	0.33215	0.279318	0.290391			
957.373	0.290391	0.290391	0.333818			
957.664	0.333818	0.333818	0.360308			
957.998	0.360308	0.360308	0.326266			
958.358	0.326266	0.268897	0.281448			
958.627	0.281448	0.281448	0.339516			
958.908	0.339516	0.339516	0.379913			
959.248	0.379913	0.333913	0.34213			
959.582	0.34213	0.34213	0.313352			
959.924	0.313352	0.313352	0.282597			
960.237	0.282597	0.282597	0.287614			
960.52	0.287614	0.287614	0.329344			
960.807	0.329344	0.329344	0.363			
961.137	0.363	0.363	0.336594			
961.5	0.336594	0.275742	0.289258			
961.775	0.289258	0.289258	0.341136			
962.065	0.341136	0.341136	0.373043			
962.406	0.373043	0.330456	0.337622			
962.736	0.337622	0.337622	0.316688			
963.074	0.316688	0.316688	0.292531			
963.391	0.292531	0.292531	0.295379			
963.683	0.295379	0.295379	0.32711			
963.978	0.32711	0.32711	0.353439			
964.306	0.353439	0.353439	0.335131			
964.659	0.335131	0.289785	0.298388			
964.949	0.298388	0.298388	0.334898			
965.247	0.334898	0.334898	0.357981			
965.582	0.357981	0.357981	0.330863			
965.94	0.330863	0.282939	0.292419			
966.223	0.292419	0.292419	0.339502			
966.515	0.339502	0.339502	0.372393			
966.855	0.372393	0.372393	0.338232			
967.227	0.338232	0.273109	0.287882			
967.5	0.287882	0.287882	0.349424			
967.788	0.349424	0.349424	0.390371			
968.138	0.390371	0.339467	0.349114			
968.477	0.349114	0.349114	0.322222			
968.826	0.322222	0.322222	0.291342			
969.149	0.291342	0.291342	0.294586			
969.44	0.294586	0.294586	0.334754			
969.734	0.334754	0.334754	0.369429			
970.069	0.369429	0.369429	0.346259			
970.439	0.346259	0.286538	0.299545			
970.725	0.299545	0.299545	0.34771			
971.025	0.34771	0.34771	0.376508			
971.372	0.376508	0.337967	0.343675			
971.71	0.343675	0.343675	0.324184			
972.054	0.324184	0.324184	0.302738			
972.378	0.302738	0.302738	0.306603			
972.681	0.306603	0.306603	0.336319			
972.988	0.336319	0.336319	0.359349			
973.324	0.359349	0.359349	0.34139			
973.683	0.34139	0.300986	0.307837			
973.984	0.307837	0.307837	0.34178			
974.292	0.34178	0.34178	0.364926			
974.634	0.364926	0.364926	0.341504			
974.999	0.341504	0.296605	0.304913			
975.295	0.304913	0.304913	0.346829			
975.6	0.346829	0.346829	0.376091			
975.947	0.376091	0.376091	0.34664			
976.323	0.34664	0.289407	0.301578			
976.613	0.301578	0.301578	0.355271			
976.914	0.355271	0.355271	0.391446			
977.27	0.391446	0.350602	0.356813			
977.62	0.356813	0.356813	0.330073			
977.977	0.330073	0.330073	0.302936			
978.307	0.302936	0.302936	0.30952			
978.61	0.30952	0.30952	0.348978			
978.919	0.348978	0.348978	0.37821			
979.268	0.37821	0.37821	0.352191			
979.647	0.352191	0.297588	0.308834			
979.944	0.308834	0.308834	0.357867			
980.253	0.357867	0.357867	0.390409			
980.611	0.390409	0.390409	0.353881			
981.001	0.353881	0.287685	0.302515			
981.289	0.302515	0.302515	0.367226			
981.592	0.367226	0.367226	0.411881			
981.959	0.411881	0.359946	0.369514			
982.319	0.369514	0.369514	0.33881			
982.688	0.33881	0.33881	0.305486			
983.027	0.305486	0.305486	0.310822			
983.333	0.310822	0.310822	0.356437			
983.643	0.356437	0.356437	0.394128			
984	0.394128	0.394128	0.366287			
984.394	0.366287	0.299707	0.3145			
984.694	0.3145	0.3145	0.37074			
985.008	0.37074	0.37074	0.405797			
985.379	0.405797	0.360506	0.367921			
985.739	0.367921	0.367921	0.344618			
986.107	0.344618	0.344618	0.318742			
986.452	0.318742	0.318742	0.323162			
986.771	0.323162	0.323162	0.359088			
987.094	0.359088	0.359088	0.387933			
987.453	0.387933	0.387933	0.366749			
987.841	0.366749	0.31662	0.326167			
988.157	0.326167	0.326167	0.368145			
988.484	0.368145	0.368145	0.395942			
988.852	0.395942	0.395942	0.365892			
989.248	0.365892	0.310391	0.321654			
989.558	0.321654	0.321654	0.375483			
989.88	0.375483	0.375483	0.413395			
990.255	0.413395	0.413395	0.374669			
990.669	0.374669	0.300542	0.317477			
990.969	0.317477	0.317477	0.387976			
991.287	0.387976	0.387976	0.436112			
991.675	0.436112	0.37841	0.389427			
992.053	0.389427	0.389427	0.357595			
992.442	0.357595	0.357595	0.322066			
992.8	0.322066	0.322066	0.327032			
993.122	0.327032	0.327032	0.375176			
993.449	0.375176	0.375176	0.416323			
993.824	0.416323	0.416323	0.388211			
994.241	0.388211	0.317289	0.333067			
994.558	0.333067	0.333067	0.391717			
994.891	0.391717	0.391717	0.428074			
995.283	0.428074	0.38119	0.388691			
995.664	0.388691	0.388691	0.36458			
996.053	0.36458	0.36458	0.338194			
996.417	0.338194	0.338194	0.343419			
996.755	0.343419	0.343419	0.381122			
997.099	0.381122	0.381122	0.410907			
997.48	0.410907	0.410907	0.388626			
997.891	0.388626	0.336962	0.346588			
998.228	0.346588	0.346588	0.390543			
998.574	0.390543	0.390543	0.420541			
998.965	0.420541	0.420541	0.390108			
999.385	0.390108	0.331979	0.343639			
999.717	0.343639	0.343639	0.399227			
1000.06	0.399227	0.399227	0.438616			
1000.46	0.438616	0.438616	0.399367			
1000.9	0.399367	0.323262	0.340402			
1001.22	0.340402	0.340402	0.412723			
1001.56	0.412723	0.412723	0.462578			
1001.98	0.462578	0.405186	0.415572			
1002.38	0.415572	0.415572	0.381443			
1002.8	0.381443	0.381443	0.345126			
1003.18	0.345126	0.345126	0.352292			
1003.52	0.352292	0.352292	0.404148			
1003.87	0.404148	0.404148	0.446213			
1004.28	0.446213	0.446213	0.414545			
1004.73	0.414545	0.340468	0.356763			
1005.07	0.356763	0.356763	0.420717			
1005.42	0.420717	0.420717	0.462268			
1005.84	0.462268	0.413005	0.42063			
1006.26	0.42063	0.42063	0.3917			
1006.68	0.3917	0.3917	0.362003			
1007.07	0.362003	0.362003	0.369954			
1007.43	0.369954	0.369954	0.414885			
1007.8	0.414885	0.414885	0.448522			
1008.22	0.448522	0.448522	0.420363			
1008.66	0.420363	0.360007	0.371835			
1009.02	0.371835	0.371835	0.426133			
1009.4	0.426133	0.426133	0.464001			
1009.82	0.464001	0.464001	0.426486			
1010.29	0.426486	0.353987	0.369542			
1010.64	0.369542	0.369542	0.43896			
1011.01	0.43896	0.43896	0.487751			
1011.45	0.487751	0.437038	0.44466			
1011.89	0.44466	0.44466	0.408228			
1012.33	0.408228	0.408228	0.373451			
1012.74	0.373451	0.373451	0.385043			
1013.11	0.385043	0.385043	0.440177			
1013.5	0.440177	0.440177	0.479286			
1013.94	0.479286	0.479286	0.442133			
1014.42	0.442133	0.368754	0.384314			
1014.79	0.384314	0.384314	0.453827			
1015.17	0.453827	0.453827	0.502587			
1015.62	0.502587	0.502587	0.452924			
1016.13	0.452924	0.359392	0.380969			
1016.49	0.380969	0.380969	0.471252			
1016.87	0.471252	0.471252	0.534543			
1017.34	0.534543	0.462251	0.47622			
1017.8	0.47622	0.47622	0.434608			
1018.28	0.434608	0.38984	0.396217			
1018.67	0.396217	0.396217	0.45814			
1019.06	0.45814	0.256944	0.553951			
1019.32	0.553951	0.195693	0.862714			
1019.51	0.862714	0.179536	0.180825			
1019.69	0.180825	0.180825	0.388709			
1019.87	0.388709	0.388709	0.480192			
1020.26	0.480192	0.480192	0.550099			
1020.74	0.550099	0.484524	0.496006			
1021.23	0.496006	0.44364	0.451531			
1021.67	0.451531	0.451531	0.45835			
1022.12	0.45835	0.45835	0.457521			
1022.58	0.457521	0.457521	0.451651			
1023.04	0.451651	0.451651	0.450551			
1023.49	0.450551	0.450551	0.459469			
1023.94	0.459469	0.459469	0.471603			
1024.4	0.471603	0.471603	0.474306			
1024.87	0.474306	0.474306	0.465228			
1025.35	0.465228	0.465228	0.457614			
1025.81	0.457614	0.457614	0.464838			
1026.27	0.464838	0.464838	0.483692			
1026.73	0.483692	0.483692	0.494751			
1027.22	0.494751	0.494751	0.484574			
1027.71	0.484574	0.484574	0.466666			
1028.2	0.466666	0.466666	0.466568			
1028.66	0.466568	0.466568	0.491339			
1029.13	0.491339	0.491339	0.517709			
1029.62	0.517709	0.517709	0.513162			
1030.14	0.513162	0.513162	0.481899			
1030.65	0.481899	0.481899	0.464977			
1031.13	0.464977	0.464977	0.489747			
1031.6	0.489747	0.489747	0.53842			
1032.09	0.53842	0.53842	0.554485			
1032.63	0.554485	0.554485	0.511397			
1033.18	0.511397	0.511397	0.464012			
1033.69	0.464012	0.464012	0.474181			
1034.16	0.474181	0.266274	0.58811			
1034.42	0.58811	0.0923862	0.461931			
1034.52	0.461931	0.291604	0.267724			
1034.81	0.267724	0.267724	0.813884			
1035.08	0.813884	0.813884	0.908971			
1035.89	0.908971	0.436783	0.552879			
1036.33	0.552879	0.552879	0.671011			
1036.88	0.671011	0.671011	0.614599			
1037.55	0.614599	0.441034	0.483887			
1037.99	0.483887	0.483887	0.610782			
1038.48	0.610782	0.610782	0.675826			
1039.09	0.675826	0.56273	0.587397			
1039.65	0.587397	0.587397	0.565985			
1040.24	0.565985	0.565985	0.527516			
1040.8	0.527516	0.527516	0.524581			
1041.33	0.524581	0.524581	0.570822			
1041.85	0.570822	0.570822	0.620244			
1042.43	0.620244	0.620244	0.609404			
1043.05	0.609404	0.609404	0.552329			
1043.65	0.552329	0.552329	0.525472			
1044.21	0.525472	0.525472	0.569907			
1044.73	0.569907	0.569907	0.647443			
1045.3	0.647443	0.647443	0.662195			
1045.95	0.662195	0.59091	0.60186			
1046.54	0.60186	0.60186	0.614412			
1047.14	0.614412	0.614412	0.618545			
1047.76	0.618545	0.618545	0.614433			
1048.38	0.614433	0.614433	0.613443			
1048.99	0.613443	0.613443	0.624121			
1049.6	0.624121	0.624121	0.640821			
1050.23	0.640821	0.640821	0.649236			
1050.87	0.649236	0.649236	0.644748			
1051.52	0.644748	0.644748	0.639834			
1052.16	0.639834	0.639834	0.648642			
1052.8	0.648642	0.648642	0.66885			
1053.45	0.66885	0.66885	0.682869			
1054.12	0.682869	0.682869	0.679859			
1054.8	0.679859	0.679859	0.67138			
1055.48	0.67138	0.67138	0.676957			
1056.15	0.676957	0.676957	0.699211			
1056.83	0.699211	0.699211	0.719127			
1057.53	0.719127	0.719127	0.719533			
1058.25	0.719533	0.719533	0.709041			
1058.97	0.709041	0.709041	0.711042			
1059.68	0.711042	0.711042	0.733555			
1060.39	0.733555	0.733555	0.75826			
1061.12	0.75826	0.75826	0.763292			
1061.88	0.763292	0.763292	0.753288			
1062.64	0.753288	0.753288	0.752931			
1063.4	0.752931	0.752931	0.774359			
1064.15	0.774359	0.774359	0.801546			
1064.92	0.801546	0.801546	0.811112			
1065.73	0.811112	0.811112	0.804398			
1066.54	0.804398	0.804398	0.804427			
1067.34	0.804427	0.804427	0.824487			
1068.15	0.824487	0.824487	0.851466			
1068.97	0.851466	0.851466	0.864409			
1069.82	0.864409	0.864409	0.863469			
1070.69	0.863469	0.863469	0.867433			
1071.55	0.867433	0.867433	0.887037			
1072.42	0.887037	0.887037	0.912057			
1073.3	0.912057	0.912057	0.927563			
1074.22	0.927563	0.927563	0.934765			
1075.14	0.934765	0.934765	0.946563			
1076.08	0.946563	0.946563	0.968689			
1077.03	0.968689	0.968689	0.994325			
1077.99	0.994325	0.994325	1.01737			
1078.99	1.01737	1.01737	1.04334			
1080.01	1.04334	1.04334	1.08631			
1081.05	1.08631	1.08631	1.17837			
1082.14	1.17837	1.17837	1.14876			
1083.31	1.14876	0.871679	0.93817			
1084.19	0.93817	0.93817	1.12524			
1085.12	1.12524	1.12524	1.16195			
1086.25	1.16195	0.952717	1.00062			
1087.2	1.00062	1.00062	1.03558			
1088.2	1.03558	1.03558	1.00289			
1089.24	1.00289	1.00289	0.935435			
1090.24	0.935435	0.935435	0.912911			
1091.18	0.912911	0.912911	0.964415			
1092.09	0.964415	0.964415	1.03076			
1093.05	1.03076	0.294118	1.18807			
1093.35	1.18807	0.394967	1.40754			
1093.74	1.40754	0.190676	0.953378			
1093.93	0.953378	0.0404762	0.202381			
1093.97	0.202381	0.0189822	0.0949109			
1093.99	0.0949109	0.0445935	0.0406465			
1094.04	0.0406465	0.0406465	0.203232			
1094.08	0.203232	0.203232	1.01616			
1094.28	1.01616	0.356831	1.35154			
1094.64	1.35154	0.254506	1.27253			
1094.89	1.27253	0.0807825	0.403913			
1094.97	0.403913	0.0235609	0.117804			
1095	0.117804	0.0487449	0.043984			
1095.05	0.043984	0.043984	0.21992			
1095.09	0.21992	0.21992	1.0996			
1095.31	1.0996	1.0996	1.22247			
1096.41	1.22247	1.22247	1.28724			
1097.63	1.28724	0.855098	0.967757			
1098.49	0.967757	0.967757	1.07804			
1099.45	1.07804	1.07804	1.02308			
1100.53	1.02308	0.851596	0.888942			
1101.38	0.888942	0.888942	1.00398			
1102.27	1.00398	1.00398	1.05156			
1103.28	1.05156	1.05156	0.950444			
1104.33	0.950444	0.82079	0.845569			
1105.15	0.845569	0.845569	0.990655			
1105.99	0.990655	0.990655	1.08347			
1106.99	1.08347	1.08347	0.976246			
1108.07	0.976246	0.790956	0.833034			
1108.86	0.833034	0.833034	1.00568			
1109.69	1.00568	1.00568	1.10117			
1110.7	1.10117	0.955529	0.983891			
1111.65	0.983891	0.983891	0.931506			
1112.64	0.931506	0.931506	0.860121			
1113.57	0.860121	0.860121	0.856698			
1114.43	0.856698	0.856698	0.932394			
1115.29	0.932394	0.932394	0.999699			
1116.22	0.999699	0.999699	0.960795			
1117.22	0.960795	0.856839	0.873118			
1118.08	0.873118	0.873118	0.944968			
1118.95	0.944968	0.944968	0.984288			
1119.89	0.984288	0.984288	0.929957			
1120.88	0.929957	0.929957	0.846878			
1121.81	0.846878	0.846878	0.836841			
1122.65	0.836841	0.836841	0.920164			
1123.49	0.920164	0.920164	1.00401			
1124.41	1.00401	1.00401	0.968889			
1125.42	0.968889	0.847643	0.86952			
1126.26	0.86952	0.86952	0.945883			
1127.13	0.945883	0.945883	0.982943			
1128.08	0.982943	0.982943	0.922558			
1129.06	0.922558	0.922558	0.838612			
1129.98	0.838612	0.838612	0.83455			
1130.82	0.83455	0.83455	0.925333			
1131.66	0.925333	0.925333	1.00935			
1132.58	1.00935	1.00935	0.965855			
1133.59	0.965855	0.839032	0.862725			
1134.43	0.862725	0.862725	0.951104			
1135.29	0.951104	0.951104	0.997159			
1136.24	0.997159	0.997159	0.929802			
1137.24	0.929802	0.832016	0.846621			
1138.07	0.846621	0.846621	0.947908			
1138.92	0.947908	0.947908	1.01794			
1139.87	1.01794	1.01794	0.952115			
1140.89	0.952115	0.82652	0.84992			
1141.71	0.84992	0.84992	0.961459			
1142.56	0.961459	0.961459	1.02954			
1143.52	1.02954	1.02954	0.950203			
1144.55	0.950203	0.817171	0.842958			
1145.37	0.842958	0.842958	0.971595			
1146.21	0.971595	0.971595	1.05255			
1147.19	1.05255	1.05255	0.961355			
1148.24	0.961355	0.804829	0.837918			
1149.04	0.837918	0.837918	0.987926			
1149.88	0.987926	0.987926	1.07916			
1150.87	1.07916	0.968165	0.984968			
1151.84	0.984968	0.984968	0.923868			
1152.82	0.923868	0.923868	0.861526			
1153.75	0.861526	0.861526	0.87743			
1154.61	0.87743	0.87743	0.964391			
1155.48	0.964391	0.964391	1.02063			
1156.45	1.02063	1.02063	0.963198			
1157.47	0.963198	0.862047	0.877141			
1158.33	0.877141	0.877141	0.969979			
1159.21	0.969979	0.969979	1.03265			
1160.18	1.03265	1.03265	0.97273			
1161.21	0.97273	0.861668	0.879876			
1162.07	0.879876	0.879876	0.979701			
1162.95	0.979701	0.979701	1.045			
1163.93	1.045	1.045	0.978753			
1164.98	0.978753	0.859858	0.8805			
1165.84	0.8805	0.8805	0.990869			
1166.72	0.990869	0.990869	1.06353			
1167.71	1.06353	1.06353	0.990217			
1168.77	0.990217	0.857585	0.882454			
1169.63	0.882454	0.882454	1.00694			
1170.51	1.00694	1.00694	1.08851			
1171.52	1.08851	1.08851	1.00481			
1172.61	1.00481	0.854435	0.88469			
1173.46	0.88469	0.88469	1.02839			
1174.35	1.02839	1.02839	1.12259			
1175.38	1.12259	1.12259	1.02428			
1176.5	1.02428	0.849103	0.886785			
1177.35	0.886785	0.886785	1.05627			
1178.23	1.05627	1.05627	1.16688			
1179.29	1.16688	1.04686	1.06481			
1180.34	1.06481	1.06481	0.988905			
1181.4	0.988905	0.988905	0.918111			
1182.39	0.918111	0.918111	0.946479			
1183.31	0.946479	0.946479	1.06101			
1184.26	1.06101	1.06101	1.13213			
1185.32	1.13213	1.13213	1.05636			
1186.45	1.05636	0.927744	0.949884			
1187.38	0.949884	0.949884	1.07824			
1188.33	1.07824	1.07824	1.17083			
1189.4	1.17083	1.17083	1.09384			
1190.58	1.09384	0.93914	0.969074			
1191.51	0.969074	0.969074	1.10948			
1192.48	1.10948	1.10948	1.20258			
1193.59	1.20258	1.20258	1.11207			
1194.8	1.11207	0.948075	0.980605			
1195.74	0.980605	0.980605	1.13801			
1196.72	1.13801	1.13801	1.24285			
1197.86	1.24285	1.07219	1.10627			
1198.93	1.10627	1.10627	1.02351			
1200.04	1.02351	0.917201	0.933205			
1200.96	0.933205	0.933205	1.05426			
1201.89	1.05426	1.05426	1.14471			
1202.95	1.14471	1.14471	1.05823			
1204.09	1.05823	0.875588	0.916174			
1204.97	0.916174	0.916174	1.0731			
1205.88	1.0731	1.0731	1.16616			
1206.96	1.16616	1.02887	1.05297			
1207.98	1.05297	1.05297	0.991436			
1209.04	0.991436	0.991436	0.912686			
1210.03	0.912686	0.912686	0.910633			
1210.94	0.910633	0.910633	0.998751			
1211.85	0.998751	0.998751	1.08082			
1212.85	1.08082	1.08082	1.03364			
1213.93	1.03364	0.89463	0.921261			
1214.83	0.921261	0.14352	0.7176			
1214.97	0.7176	0.452242	0.414231			
1215.42	0.414231	0.414231	1.6963			
1215.84	1.6963	0.595943	0.537686			
1216.43	0.537686	0.537686	1.71171			
1216.97	1.71171	1.28781	1.40675			
1218.26	1.40675	1.17017	1.22698			
1219.43	1.22698	1.0993	1.12061			
1220.53	1.12061	1.12061	1.02635			
1221.65	1.02635	1.02635	0.955636			
1222.67	0.955636	0.955636	0.905721			
1223.63	0.905721	0.905721	0.863072			
1224.54	0.863072	0.863072	0.832698			
1225.4	0.832698	0.832698	0.795208			
1226.23	0.795208	0.795208	0.767475			
1227.03	0.767475	0.767475	0.745753			
1227.79	0.745753	0.745753	0.725931			
1228.54	0.725931	0.725931	0.707809			
1229.27	0.707809	0.707809	0.691518			
1229.97	0.691518	0.691518	0.676868			
1230.66	0.676868	0.676868	0.663624			
1231.34	0.663624	0.663624	0.651592			
1232.01	0.651592	0.651592	0.640605			
1232.66	0.640605	0.640605	0.630506			
1233.3	0.630506	0.630506	0.62115			
1233.93	0.62115	0.62115	0.612411			
1234.55	0.612411	0.612411	0.604183			
1235.16	0.604183	0.604183	0.596375			
1235.77	0.596375	0.596375	0.588915			
1236.36	0.588915	0.588915	0.581742			
1236.95	0.581742	0.581742	0.574813			
1237.53	0.574813	0.574813	0.56809			
1238.11	0.56809	0.56809	0.561549			
1238.68	0.561549	0.561549	0.555171			
1239.24	0.555171	0.555171	0.548941			
1239.79	0.548941	0.548941	0.542851			
