dTime	dValue	-1
964	1.670667	-1
965	0.835333	-1
966	2.744667	-1
967	2.267333	-1
968	0.835333	-1
969	0.716	-1
970	2.148	-1
971	1.79	-1
972	3.460667	-1
973	4.176667	-1
974	2.574	-1
975	1.17	-1
976	1.404	-1
977	2.691	-1
978	2.223	-1
979	2.34	-1
980	1.521	-1
981	2.106	-1
982	3.276	-1
983	3.042	-1
984	2.925	-1
985	2.808	-1
986	3.276	-1
987	2.34	-1
988	2.106	-1
989	0.936	-1
990	2.223	-1
991	2.106	-1
992	1.989	-1
993	1.404	-1
994	1.404	-1
995	1.521	-1
996	0.702	-1
997	1.521	-1
998	2.457	-1
999	2.106	-1
1000	2.223	-1
1001	1.17	-1
1002	0.702	-1
1003	0.702	-1
1004	0.9	-1
1005	0.99	-1
1006	0.99	-1
1007	1.08	-1
1008	0.18	-1
1009	0.63	-1
1010	1.17	-1
1011	0.54	-1
1012	1.44	-1
1013	1.26	-1
1014	1.44	-1
1015	0.99	-1
1016	0.63	-1
1017	0.9	-1
1018	0.36	-1
1019	0.72	-1
1020	0.99	-1
1021	0.45	-1
1022	0.63	-1
1023	1.08	-1
1024	0.54	-1
1025	0.81	-1
1026	0.9	-1
1027	0.18	-1
1028	0.99	-1
1029	0.09	-1
1030	0.72	-1
1031	0.45	-1
1032	0.63	-1
1033	0.36	-1
1034	0.36	-1
1035	0.21	-1
1036	0.42	-1
1037	0.14	-1
1038	0.14	-1
1039	0.07	-1
1040	0.35	-1
1041	0.21	-1
1042	0.56	-1
1043	0.42	-1
1044	0.21	-1
1045	0.28	-1
1046	0.21	-1
1047	0.35	-1
1048	0.07	-1
1049	0.14	-1
1050	0.21	-1
1051	0.35	-1
1052	0.07	-1
1053	0.21	-1
1054	0.07	-1
1055	0.07	-1
1056	0.07	-1
1057	0.21	-1
1058	0.28	-1
1059	0.21	-1
1060	0.07	-1
1061	0.07	-1
1062	0.14	-1
1063	0.07	-1
1064	0.07	-1
1065	0	-1
1066	0	-1
1067	0	-1
1068	0	-1
1069	0	-1
1070	0	-1
1071	0	-1
1072	0	-1
1073	0	-1
1074	0	-1
1075	0	-1
1076	0	-1
1077	0	-1
1078	0	-1
1079	0	-1
1080	0	-1
1081	0	-1
1082	0	-1
1083	0	-1
1084	0	-1
1085	0	-1
1086	0	-1
1087	0	-1
1088	0	-1
1089	0	-1
1090	0	-1
1091	0	-1
1092	0	-1
1093	0	-1
1094	0	-1
1095	0	-1
1096	0.08	-1
1097	0.08	-1
1098	0.04	-1
1099	0.12	-1
1100	0.08	-1
1101	0.08	-1
1102	0.08	-1
1103	0.04	-1
1104	0.08	-1
1105	0.2	-1
1106	0.16	-1
1107	0.16	-1
1108	0.16	-1
1109	0.08	-1
1110	0.08	-1
1111	0.04	-1
1112	0.08	-1
1113	0.08	-1
1114	0.08	-1
1115	0.04	-1
1116	0.08	-1
1117	0.12	-1
1118	0.04	-1
1119	0.04	-1
1120	0.12	-1
1121	0.28	-1
1122	0.04	-1
1123	0.12	-1
1124	0.12	-1
1125	0.08	-1
1126	0.24	-1
1127	0.373333	-1
1128	0.28	-1
1129	0.653333	-1
1130	0.56	-1
1131	0.186667	-1
1132	0.186667	-1
1133	0.186667	-1
1134	0.56	-1
1135	0.466667	-1
1136	0.373333	-1
1137	0.28	-1
1138	0.653333	-1
1139	0.186667	-1
1140	0.933333	-1
1141	0.56	-1
1142	0.373333	-1
1143	0.56	-1
1144	0.933333	-1
1145	0.28	-1
1146	0.56	-1
1147	0.56	-1
1148	0.56	-1
1149	0.84	-1
1150	0.466667	-1
1151	0.373333	-1
1152	0.28	-1
1153	0.28	-1
1154	0.933333	-1
1155	0.886667	-1
1156	1.013333	-1
1157	0.253333	-1
1158	0.38	-1
1159	1.14	-1
1160	0.506667	-1
1161	0.38	-1
1162	1.14	-1
1163	1.646667	-1
1164	1.52	-1
1165	0.76	-1
1166	1.52	-1
1167	0.506667	-1
1168	1.266667	-1
1169	0.506667	-1
1170	1.14	-1
1171	1.266667	-1
1172	1.266667	-1
1173	1.773333	-1
1174	1.266667	-1
1175	2.153333	-1
1176	0.506667	-1
1177	1.773333	-1
1178	2.28	-1
1179	2.406667	-1
1180	1.9	-1
1181	1.14	-1
1182	0.633333	-1
1183	2.533333	-1
1184	3.04	-1
1185	2.153333	-1
1186	1.43	-1
1187	0.52	-1
1188	0.65	-1
1189	1.17	-1
1190	1.69	-1
1191	1.69	-1
1192	2.21	-1
1193	0.65	-1
1194	1.82	-1
1195	1.56	-1
1196	1.56	-1
1197	2.08	-1
1198	1.56	-1
1199	1.69	-1
1200	1.17	-1
1201	2.08	-1
1202	2.86	-1
1203	3.25	-1
1204	3.38	-1
1205	0.91	-1
1206	2.34	-1
1207	3.9	-1
1208	4.68	-1
1209	1.3	-1
1210	1.95	-1
1211	1.82	-1
1212	1.56	-1
1213	1.69	-1
1214	1.82	-1
1215	2.47	-1
1216	3.38	-1
1217	4.16	-1
1218	2.47	-1
1219	4.29	-1
1220	1.69	-1
1221	1.17	-1
1222	1.43	-1
1223	5.07	-1
1224	5.33	-1
1225	5.2	-1
1226	5.2	-1
1227	5.72	-1
1228	5.33	-1
1229	5.85	-1
1230	5.85	-1
1231	5.72	-1
1232	5.72	-1
1233	5.72	-1
1234	5.2	-1
1235	2.86	-1
1236	2.73	-1
1237	2.86	-1
1238	2.47	-1
1239	1.56	-1
1240	1.82	-1
1241	2.86	-1
1242	3.12	-1
1243	4.29	-1
1244	1.95	-1
1245	1.04	-1
1246	4.03	-1
1247	3.013	-1
1248	4.454	-1
1249	3.406	-1
1250	2.62	-1
1251	3.275	-1
1252	2.751	-1
1253	1.965	-1
1254	3.406	-1
1255	1.179	-1
1256	3.668	-1
1257	2.358	-1
1258	2.882	-1
1259	5.24	-1
1260	3.144	-1
1261	4.061	-1
1262	3.013	-1
1263	4.454	-1
1264	3.406	-1
1265	2.489	-1
1266	6.157	-1
1267	6.55	-1
1268	3.406	-1
1269	1.572	-1
1270	2.096	-1
1271	4.061	-1
1272	4.454	-1
1273	3.668	-1
1274	4.061	-1
1275	3.406	-1
1276	1.572	-1
1277	4.053333	-1
1278	2.406667	-1
1279	1.9	-1
1280	1.52	-1
1281	1.773333	-1
1282	4.18	-1
1283	3.293333	-1
1284	1.9	-1
1285	1.14	-1
1286	4.306667	-1
1287	3.42	-1
1288	1.393333	-1
1289	3.8	-1
1290	1.646667	-1
1291	2.786667	-1
1292	1.773333	-1
1293	4.053333	-1
1294	3.293333	-1
1295	4.813333	-1
1296	6.08	-1
1297	3.42	-1
1298	5.193333	-1
1299	2.786667	-1
1300	3.166667	-1
1301	4.56	-1
1302	4.433333	-1
1303	5.193333	-1
1304	3.04	-1
1305	1.9	-1
1306	2.406667	-1
1307	2.28	-1
1308	2.744667	-1
1309	2.386667	-1
1310	3.938	-1
1311	3.58	-1
1312	2.148	-1
1313	4.534667	-1
1314	3.222	-1
1315	5.131333	-1
1316	5.131333	-1
1317	5.250667	-1
1318	4.773333	-1
1319	3.818667	-1
1320	2.506	-1
1321	1.312667	-1
1322	2.506	-1
1323	3.699333	-1
1324	3.460667	-1
1325	2.983333	-1
1326	2.864	-1
1327	3.699333	-1
1328	1.670667	-1
1329	2.148	-1
1330	1.79	-1
1331	2.028667	-1
1332	1.909333	-1
1333	0.954667	-1
1334	2.506	-1
1335	1.909333	-1
1336	1.79	-1
1337	1.909333	-1
1338	2.744667	-1
1339	2.574	-1
1340	2.106	-1
1341	0.702	-1
1342	0.702	-1
1343	0.585	-1
1344	2.106	-1
1345	1.755	-1
1346	1.521	-1
1347	0.936	-1
1348	2.34	-1
1349	2.106	-1
1350	0.234	-1
1351	2.223	-1
1352	0.468	-1
1353	1.053	-1
1354	1.755	-1
1355	1.521	-1
1356	2.34	-1
1357	0.585	-1
1358	2.106	-1
1359	2.106	-1
1360	2.34	-1
1361	0.819	-1
1362	2.457	-1
1363	1.287	-1
1364	2.106	-1
1365	1.521	-1
1366	1.872	-1
1367	0.936	-1
1368	0.468	-1
1369	0.18	-1
1370	1.62	-1
1371	0.27	-1
1372	0.27	-1
1373	0.27	-1
1374	1.44	-1
1375	0.09	-1
1376	0.18	-1
1377	0.27	-1
1378	0.9	-1
1379	0.36	-1
1380	0.72	-1
1381	0.72	-1
1382	0.27	-1
1383	0.81	-1
1384	0.99	-1
1385	0.27	-1
1386	0.81	-1
1387	0.9	-1
1388	0.99	-1
1389	0.18	-1
1390	0.36	-1
1391	0.18	-1
1392	0.27	-1
1393	0.45	-1
1394	0.36	-1
1395	0.09	-1
1396	0.54	-1
1397	0.63	-1
1398	0.36	-1
1399	0.45	-1
1400	0.42	-1
1401	0.49	-1
1402	0.21	-1
1403	0.42	-1
1404	0.28	-1
1405	0.49	-1
1406	0.35	-1
1407	0.14	-1
1408	0.07	-1
1409	0.21	-1
1410	0.42	-1
1411	0.28	-1
1412	0.07	-1
1413	0.07	-1
1414	0.14	-1
1415	0.28	-1
1416	0.21	-1
1417	0.14	-1
1418	0.42	-1
1419	0.42	-1
1420	0.35	-1
1421	0.42	-1
1422	0.35	-1
1423	0.21	-1
1424	0.14	-1
1425	0.07	-1
1426	0.14	-1
1427	0.14	-1
1428	0.28	-1
1429	0	-1
1430	0	-1
1431	0	-1
1432	0	-1
1433	0	-1
1434	0	-1
1435	0	-1
1436	0	-1
1437	0	-1
1438	0	-1
1439	0	-1
1440	0	-1
1441	0	-1
1442	0	-1
1443	0	-1
1444	0	-1
1445	0	-1
1446	0	-1
1447	0	-1
1448	0	-1
1449	0	-1
1450	0	-1
1451	0	-1
1452	0	-1
1453	0	-1
1454	0	-1
1455	0	-1
1456	0	-1
1457	0	-1
1458	0	-1
1459	0	-1
1460	0	-1
1461	0.08	-1
1462	0.08	-1
1463	0.04	-1
1464	0.12	-1
1465	0.08	-1
1466	0.08	-1
1467	0.08	-1
1468	0.04	-1
1469	0.08	-1
1470	0.2	-1
1471	0.16	-1
1472	0.16	-1
1473	0.16	-1
1474	0.08	-1
1475	0.08	-1
1476	0.04	-1
1477	0.08	-1
1478	0.08	-1
1479	0.08	-1
1480	0.04	-1
1481	0.08	-1
1482	0.12	-1
1483	0.04	-1
1484	0.04	-1
1485	0.12	-1
1486	0.28	-1
1487	0.04	-1
1488	0.12	-1
1489	0.12	-1
1490	0.08	-1
