Type Id Name Set0 Set1 Set2 Set3 Rel0-1 Rel0-2 Rel0-3 Dif0-1 Dif0-2 Dif0-3
Auxiliary 20 _uQIn_ 30 1.02346 30 1.02346 0.965885 0 0.965885 1 0 1
Auxiliary 21 _uQOut_ 29.6305 0.983459 29.6305 0.983459 0.966809 0 0.966809 1 0 1
Auxiliary 22 _uQDil_ 29.6305 0.983459 29.6305 0.983459 0.966809 0 0.966809 1 0 1
Auxiliary 23 _ukDil_ 0.0592609 0.00196692 0.0592609 0.00196692 0.966809 0 0.966809 1 0 1
Auxiliary 24 _ukDilWat_ 0.06 0.00204692 0.06 0.00204692 0.965885 0 0.965885 1 0 1
Auxiliary 25 _ukOut_ 0.0592609 0.00196692 0.0592609 0.00196692 0.966809 0 0.966809 1 0 1
Auxiliary 26 _uTauWat_ 16.6667 488.539 16.6667 488.539 28.3124 0 28.3124 1 0 1
Auxiliary 27 _uTauSubst_ 16.8745 508.41 16.8745 508.41 29.1288 0 29.1288 1 0 1
Auxiliary 28 _vTranDepthW_ 9.4369e-019 -7.63278e-020 9.4369e-019 -7.63278e-020 1.02002e-008 0 1.02002e-008 1 0 1
Auxiliary 29 _oDPhytW_ 1 1 1 1 0 0 0 0 0 0
Auxiliary 30 _oPPhytW_ 0.01 0.01 0.01 0.01 0 0 0 0 0 0
Auxiliary 31 _oNPhytW_ 0.1 0.1 0.1 0.1 0 0 0 0 0 0
Auxiliary 32 _aDPhytS_ 0.001 0.001 0.001 0.001 0 0 0 0 0 0
Auxiliary 33 _aPPhytS_ 1e-005 1e-005 1e-005 1e-005 0 0 0 0 0 0
Auxiliary 34 _aNPhytS_ 0.0001 0.0001 0.0001 0.0001 0 0 0 0 0 0
Auxiliary 35 _oDOMW_ 3 3 3 3 0 0 0 0 0 0
Auxiliary 36 _oDSestW_ 8 8 8 8 0 0 0 0 0 0
Auxiliary 37 _oPOMW_ 0.015 0.015 0.015 0.015 0 0 0 0 0 0
Auxiliary 38 _oPSestW_ 0.015 0.015 0.015 0.015 0 0 0 0 0 0
Auxiliary 39 _oPInorgW_ 0.01 0.01 0.01 0.01 0 0 0 0 0 0
Auxiliary 40 _oPTotW_ 0.025 0.025 0.025 0.025 0 0 0 0 0 0
Auxiliary 41 _oNDissW_ 0.2 0.2 0.2 0.2 0 0 0 0 0 0
Auxiliary 42 _oNOMW_ 0.15 0.15 0.15 0.15 0 0 0 0 0 0
Auxiliary 43 _oNSestW_ 0.15 0.15 0.15 0.15 0 0 0 0 0 0
Auxiliary 44 _oNkjW_ 0.25 0.25 0.25 0.25 0 0 0 0 0 0
Auxiliary 45 _oNTotW_ 0.35 0.35 0.35 0.35 0 0 0 0 0 0
Auxiliary 46 _aDTotS_ 36340.6 36340.6 36340.6 36340.6 0 0 0 0 0 0
Auxiliary 47 _aRhoTotS_ 363406 363406 363406 363406 0 0 0 0 0 0
Auxiliary 48 _aRhoSolidS_ 2.39e+006 2.39e+006 2.39e+006 2.39e+006 0 0 0 0 0 0
Auxiliary 49 _afDTotS_ 0.3 0.3 0.3 0.3 0 0 0 0 0 0
Auxiliary 50 _afDOrgS_ 0.1 0.1 0.1 0.1 0 0 0 0 0 0
Auxiliary 51 _afDetS_ 0.1 0.1 0.1 0.1 0 0 0 0 0 0
Auxiliary 52 _afDetTotS_ 0.01 0.01 0.01 0.01 0 0 0 0 0 0
Auxiliary 53 _aPInorgS_ 18.1703 18.1703 18.1703 18.1703 0 0 0 0 0 0
Auxiliary 54 _aPTotAvailS_ 19.0788 19.0788 19.0788 19.0788 0 0 0 0 0 0
Auxiliary 55 _aPTotS_ 35.4321 35.4321 35.4321 35.4321 0 0 0 0 0 0
Auxiliary 56 _afPInorgS_ 0.0005 0.0005 0.0005 0.0005 0 0 0 0 0 0
Auxiliary 57 _afPTotS_ 0.000975 0.000975 0.000975 0.000975 0 0 0 0 0 0
Auxiliary 58 _afPO4S_ 0.0095238 0.0095238 0.0095238 0.0095238 0 0 0 0 0 0
Auxiliary 59 _oPO4S_ 2.14286 2.14286 2.14286 2.14286 0 0 0 0 0 0
Auxiliary 60 _aNDissS_ 0.022 0.022 0.022 0.022 0 0 0 0 0 0
Auxiliary 61 _aNkjAvailS_ 9.10525 9.10525 9.10525 9.10525 0 0 0 0 0 0
Auxiliary 62 _aNkjS_ 172.638 172.638 172.638 172.638 0 0 0 0 0 0
Auxiliary 63 _aNTotAvailS_ 9.10725 9.10725 9.10725 9.10725 0 0 0 0 0 0
Auxiliary 64 _aNTotS_ 172.64 172.64 172.64 172.64 0 0 0 0 0 0
Auxiliary 65 _afNInorgS_ 6.05384e-007 6.05384e-007 6.05384e-007 6.05384e-007 0 0 0 0 0 0
Auxiliary 66 _afNTotS_ 0.00475061 0.00475061 0.00475061 0.00475061 0 0 0 0 0 0
Auxiliary 67 _oNO3S_ 0.0235864 0.0235864 0.0235864 0.0235864 0 0 0 0 0 0
Auxiliary 68 _oNH4S_ 0.235864 0.235864 0.235864 0.235864 0 0 0 0 0 0
Auxiliary 69 _oNDissS_ 0.25945 0.25945 0.25945 0.25945 0 0 0 0 0 0
Auxiliary 70 _rPDIMW_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 71 _rPDIMS_ 0.00055 0.00055 0.00055 0.00055 0 0 0 0 0 0
Auxiliary 72 _rPDDetW_ 0.0025 0.0025 0.0025 0.0025 0 0 0 0 0 0
Auxiliary 73 _rNDDetW_ 0.025 0.025 0.025 0.025 0 0 0 0 0 0
Auxiliary 74 _rPDHumS_ 0.005 0.005 0.005 0.005 0 0 0 0 0 0
Auxiliary 75 _rNDHumS_ 0.05 0.05 0.05 0.05 0 0 0 0 0 0
Auxiliary 76 _rPDDetS_ 0.0025 0.0025 0.0025 0.0025 0 0 0 0 0 0
Auxiliary 77 _rNDDetS_ 0.025 0.025 0.025 0.025 0 0 0 0 0 0
Auxiliary 78 _uPLoadSeason_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 79 _uPLoad_ 0.02 0.000281 0.02 0.000281 0.98595 0 0.98595 1 0 1
Auxiliary 80 _uPLoadPO4_ 0.016 0.0002248 0.016 0.0002248 0.98595 0 0.98595 1 0 1
Auxiliary 81 _uPLoadOrg_ 0.004 5.62e-005 0.004 5.62e-005 0.98595 0 0.98595 1 0 1
Auxiliary 82 _uPLoadPhytTot_ 4.26082e-006 5.98645e-008 4.26082e-006 5.98645e-008 0.985927 0 0.985927 1 0 1
Auxiliary 83 _uPLoadDet_ 0.00399574 5.61401e-005 0.00399574 5.61401e-005 0.98595 0 0.98595 1 0 1
Auxiliary 84 _uPLoadAIM_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 85 _uNLoadSeason_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 86 _uNLoadPhytTot_ 2.98257e-005 4.19052e-007 2.98257e-005 4.19052e-007 0.985947 0 0.985947 1 0 1
Auxiliary 87 _uNLoad_ 0.2 0.005419 0.2 0.005419 0.972905 0 0.972905 1 0 1
Auxiliary 88 _uNLoadDet_ 0.0279702 0.000392981 0.0279702 0.000392981 0.98595 0 0.98595 1 0 1
Auxiliary 89 _uNLoadOrg_ 0.028 0.0003934 0.028 0.0003934 0.98595 0 0.98595 1 0 1
Auxiliary 90 _uNLoadDiss_ 0.172 0.0050256 0.172 0.0050256 0.970781 0 0.970781 1 0 1
Auxiliary 91 _uNLoadNH4_ 0.086 0.0025128 0.086 0.0025128 0.970781 0 0.970781 1 0 1
Auxiliary 92 _uNLoadNO3_ 0.086 0.0025128 0.086 0.0025128 0.970781 0 0.970781 1 0 1
Auxiliary 93 _uNTotIn_ 6.66667 5.29479 6.66667 5.29479 0.205782 0 0.205782 1 0 1
Auxiliary 94 _uDLoadDet_ 0.399574 0.029178 0.399574 0.029178 0.926977 0 0.926977 1 0 1
Auxiliary 95 _uDLoadPhytTot_ 0.000426082 5.98645e-006 0.000426082 5.98645e-006 0.98595 0 0.98595 1 0 1
Auxiliary 96 _uDLoadIM_ 0.3 0.029178 0.3 0.029178 0.90274 0 0.90274 1 0 1
Auxiliary 97 _uDLoad_ 0.7 0.058362 0.7 0.058362 0.916626 0 0.916626 1 0 1
Auxiliary 98 _uPTotIn_ 0.666667 0.274559 0.666667 0.274559 0.588161 0 0.588161 1 0 1
Auxiliary 99 _wDDilIM_ 0.296305 0.00983459 0.296305 0.00983459 0.966809 0 0.966809 1 0 1
Auxiliary 100 _wDDilDet_ 0.118522 0.00393384 0.118522 0.00393384 0.966809 0 0.966809 1 0 1
Auxiliary 101 _wPDilPO4_ 0.000592609 1.96692e-005 0.000592609 1.96692e-005 0.966809 0 0.966809 1 0 1
Auxiliary 102 _wPDilDet_ 0.000296305 9.83459e-006 0.000296305 9.83459e-006 0.966809 0 0.966809 1 0 1
Auxiliary 103 _wPDilAIM_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 104 _wNDilNH4_ 0.00592609 0.000196692 0.00592609 0.000196692 0.966809 0 0.966809 1 0 1
Auxiliary 105 _wNDilNO3_ 0.00592609 0.000196692 0.00592609 0.000196692 0.966809 0 0.966809 1 0 1
Auxiliary 106 _wNDilDet_ 0.00296305 9.83459e-005 0.00296305 9.83459e-005 0.966809 0 0.966809 1 0 1
Auxiliary 107 _wO2Inflow_ 0.3 0.0102346 0.3 0.0102346 0.965885 0 0.965885 1 0 1
Auxiliary 108 _wO2Outfl_ 0.592609 0.0196692 0.592609 0.0196692 0.966809 0 0.966809 1 0 1
Auxiliary 109 _wDDilPhyt_ 0.0592609 0.00196692 0.0592609 0.00196692 0.966809 0 0.966809 1 0 1
Auxiliary 110 _wPDilPhyt_ 0.000592609 1.96692e-005 0.000592609 1.96692e-005 0.966809 0 0.966809 1 0 1
Auxiliary 111 _wNDilPhyt_ 0.00592609 0.000196692 0.00592609 0.000196692 0.966809 0 0.966809 1 0 1
Auxiliary 112 _wDOutflTot_ 0.474087 0.0157353 0.474087 0.0157353 0.966809 0 0.966809 1 0 1
Auxiliary 113 _wPOutflTot_ 0.00148152 4.91729e-005 0.00148152 4.91729e-005 0.966809 0 0.966809 1 0 1
Auxiliary 114 _wNOutflTot_ 0.0207413 0.000688421 0.0207413 0.000688421 0.966809 0 0.966809 1 0 1
Auxiliary 115 _uDLoadPhyt_ 0.000426082 5.98645e-006 0.000426082 5.98645e-006 0.98595 0 0.98595 1 0 1
Auxiliary 116 _uPLoadPhyt_ 4.26082e-006 5.98645e-008 4.26082e-006 5.98645e-008 0.985927 0 0.985927 1 0 1
Auxiliary 117 _uNLoadPhyt_ 2.98257e-005 4.19052e-007 2.98257e-005 4.19052e-007 0.985947 0 0.985947 1 0 1
Auxiliary 118 _wDTranPhyt_ -0.0584088 -0.00195495 -0.0584088 -0.00195495 0.96653 0 0.96653 1 0 1
Auxiliary 119 _wPTranPhyt_ -0.000584088 -1.95495e-005 -0.000584088 -1.95495e-005 0.96653 0 0.96653 1 0 1
Auxiliary 120 _wNTranPhyt_ -0.00586644 -0.000195854 -0.00586644 -0.000195854 0.966615 0 0.966615 1 0 1
Auxiliary 121 _wDTranIMW_ 0.303695 0.0485214 0.303695 0.0485214 0.84023 0 0.84023 1 0 1
Auxiliary 122 _wDTranDetW_ 0.680626 0.0544222 0.680626 0.0544222 0.920041 0 0.920041 1 0 1
Auxiliary 123 _wO2TranW_ -0.292609 -0.00943459 -0.292609 -0.00943459 0.967757 0 0.967757 1 0 1
Auxiliary 124 _wPTranPO4W_ 0.0314074 0.000429931 0.0314074 0.000429931 0.986311 0 0.986311 1 0 1
Auxiliary 125 _wPTranAIMW_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 126 _wPTranDetW_ 0.00769517 0.000102446 0.00769517 0.000102446 0.986687 0 0.986687 1 0 1
Auxiliary 127 _wNTranNH4W_ 0.166074 0.00482891 0.166074 0.00482891 0.970923 0 0.970923 1 0 1
Auxiliary 128 _wNTranNO3W_ 0.166074 0.00482891 0.166074 0.00482891 0.970923 0 0.970923 1 0 1
Auxiliary 129 _wNTranDetW_ 0.0529773 0.000687616 0.0529773 0.000687616 0.987021 0 0.987021 1 0 1
Auxiliary 130 _wDDilTot_ 0.474087 0.0157353 0.474087 0.0157353 0.966809 0 0.966809 1 0 1
Auxiliary 131 _wPDilTot_ 0.00148152 4.9173e-005 0.00148152 4.9173e-005 0.966809 0 0.966809 1 0 1
Auxiliary 132 _wNDilTot_ 0.0207413 0.000688421 0.0207413 0.000688421 0.966809 0 0.966809 1 0 1
Auxiliary 133 _tPInfPO4W_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 134 _tNInfNH4W_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 135 _tNInfNO3W_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 136 _tPInfPO4S_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 137 _tNInfNH4S_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 138 _tNInfNO3S_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 139 _tNH4LoadS_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 140 _tNO3LoadS_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 141 _uDErosIM_ 9 9 9 9 0 0 0 0 0 0
Auxiliary 142 _uDErosIMS_ 8.55 8.55 8.55 8.55 0 0 0 0 0 0
Auxiliary 143 _uDErosIMW_ 0.45 0.45 0.45 0.45 0 0 0 0 0 0
Auxiliary 144 _uDErosOM_ 1 1 1 1 0 0 0 0 0 0
Auxiliary 145 _uPErosOM_ 0.001 0.001 0.001 0.001 0 0 0 0 0 0
Auxiliary 146 _uNErosOM_ 0.01 0.01 0.01 0.01 0 0 0 0 0 0
Auxiliary 147 _uO2Sat_ 13.381 13.4112 13.381 13.4112 0.00225557 0 0.00225557 1 0 1
Auxiliary 148 _kAer_ 0.710621 0.710621 0.710621 0.710621 0 0 0 0 0 0
Auxiliary 149 _uFunTmAer_ 0.673028 0.671693 0.673028 0.671693 0.00198327 0 0.00198327 1 0 1
Auxiliary 150 _aFunLemnAer_ 0.99 0.99 0.99 0.99 0 0 0 0 0 0
Auxiliary 151 _tO2Aer_ 1.60086 1.61195 1.60086 1.61195 0.00692587 0 0.00692587 1 0 1
Auxiliary 152 _tDTurbFish_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 153 _tDTurbFishIM_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 154 _aDVeg_ 6 6 6 6 0 0 0 0 0 0
Auxiliary 155 _aFunVegResus_ 0.94 0.94 0.94 0.94 0 0 0 0 0 0
Auxiliary 156 _aFunDimSusp_ 4.78524e-015 4.78524e-015 4.78524e-015 4.78524e-015 0 0 0 0 0 0
Auxiliary 157 _tDResusTauDead_ 2.86918e-015 2.86918e-015 2.86918e-015 2.86918e-015 0 0 0 0 0 0
Auxiliary 158 _tDResusBareDead_ 2.86918e-015 2.86918e-015 2.86918e-015 2.86918e-015 0 0 0 0 0 0
Auxiliary 159 _tDResusDead_ 2.69703e-015 2.69703e-015 2.69703e-015 2.69703e-015 0 0 0 0 0 0
Auxiliary 160 _tDResusIM_ 2.42732e-015 2.42732e-015 2.42732e-015 2.42732e-015 0 0 0 0 0 0
Auxiliary 161 _tDResusDet_ 2.69703e-016 2.69703e-016 2.69703e-016 2.69703e-016 0 0 0 0 0 0
Auxiliary 162 _akResusPhytRef_ 2.498e-016 2.498e-016 2.498e-016 2.498e-016 0 0 0 0 0 0
Auxiliary 163 _tDResusPhytTot_ 2.498e-019 2.498e-019 2.498e-019 2.498e-019 0 0 0 0 0 0
Auxiliary 164 _tPResusDet_ 6.74257e-019 6.74257e-019 6.74257e-019 6.74257e-019 0 0 0 0 0 0
Auxiliary 165 _tPResusPO4_ 1.34851e-019 1.34851e-019 1.34851e-019 1.34851e-019 0 0 0 0 0 0
Auxiliary 166 _tPResusAIM_ 1.33503e-018 1.33503e-018 1.33503e-018 1.33503e-018 0 0 0 0 0 0
Auxiliary 167 _tNResusNO3_ 1.4843e-021 1.4843e-021 1.4843e-021 1.4843e-021 0 0 0 0 0 0
Auxiliary 168 _tNResusNH4_ 1.4843e-020 1.4843e-020 1.4843e-020 1.4843e-020 0 0 0 0 0 0
Auxiliary 169 _tNResusDet_ 6.74257e-018 6.74257e-018 6.74257e-018 6.74257e-018 0 0 0 0 0 0
Auxiliary 170 _aFunTauSetOM_ 1 1 1 1 0 0 0 0 0 0
Auxiliary 171 _aFunTauSetIM_ 1 1 1 1 0 0 0 0 0 0
Auxiliary 172 _uFunTmSet_ 0.846936 0.846231 0.846936 0.846231 0.000832565 0 0.000832565 1 0 1
Auxiliary 173 _uCorVSetIM_ 1.19775 1.19675 1.19775 1.19675 0.000832565 0 0.000832565 1 0 1
Auxiliary 174 _tDSetIM_ 5.98874 5.98376 5.98874 5.98376 0.000832565 0 0.000832565 1 0 1
Auxiliary 175 _tPSetAIM_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 176 _uCorVSetDet_ 0.211734 0.211558 0.211734 0.211558 0.000832565 0 0.000832565 1 0 1
Auxiliary 177 _tDSetDet_ 0.423468 0.423116 0.423468 0.423116 0.000832565 0 0.000832565 1 0 1
Auxiliary 178 _tPSetDet_ 0.00105867 0.00105779 0.00105867 0.00105779 0.000832565 0 0.000832565 1 0 1
Auxiliary 179 _tNSetDet_ 0.0105867 0.0105779 0.0105867 0.0105779 0.000832565 0 0.000832565 1 0 1
Auxiliary 180 _kPMinDetW_ 0.01 0.01 0.01 0.01 0 0 0 0 0 0
Auxiliary 181 _kNMinDetW_ 0.01 0.01 0.01 0.01 0 0 0 0 0 0
Auxiliary 182 _uFunTmMinW_ 0.323156 0.32133 0.323156 0.32133 0.00564749 0 0.00564749 1 0 1
Auxiliary 183 _wDMinDetW_ 0.00646311 0.00642661 0.00646311 0.00642661 0.00564749 0 0.00564749 1 0 1
Auxiliary 184 _wPMinDetW_ 1.61578e-005 1.60665e-005 1.61578e-005 1.60665e-005 0.00564746 0 0.00564746 1 0 1
Auxiliary 185 _wNMinDetW_ 0.000161578 0.000160665 0.000161578 0.000160665 0.00564749 0 0.00564749 1 0 1
Auxiliary 186 _aCorO2BOD_ 0.909091 0.909091 0.909091 0.909091 0 0 0 0 0 0
Auxiliary 187 _wO2MinDetW_ 0.00626734 0.00623194 0.00626734 0.00623194 0.00564749 0 0.00564749 1 0 1
Auxiliary 188 _wDDenitW_ 1.46523e-006 1.45695e-006 1.46523e-006 1.45695e-006 0.00564711 0 0.00564711 1 0 1
Auxiliary 189 _wNDenitW_ 5.47033e-007 5.43944e-007 5.47033e-007 5.43944e-007 0.00564646 0 0.00564646 1 0 1
Auxiliary 190 _uFunTmNitr_ 0.276669 0.274892 0.276669 0.274892 0.00642147 0 0.00642147 1 0 1
Auxiliary 191 _aCorO2NitrW_ 0.961538 0.961538 0.961538 0.961538 0 0 0 0 0 0
Auxiliary 192 _wNNitrW_ 0.00266028 0.0026432 0.00266028 0.0026432 0.00642147 0 0.00642147 1 0 1
Auxiliary 193 _wO2NitrW_ 0.0121612 0.0120831 0.0121612 0.0120831 0.00642147 0 0.00642147 1 0 1
Auxiliary 194 _kPMinDetS_ 0.002 0.002 0.002 0.002 0 0 0 0 0 0
Auxiliary 195 _kNMinDetS_ 0.002 0.002 0.002 0.002 0 0 0 0 0 0
Auxiliary 196 _uFunTmMinS_ 0.323156 0.32133 0.323156 0.32133 0.00564749 0 0.00564749 1 0 1
Auxiliary 197 _tDMinDetS_ 0.234873 0.233547 0.234873 0.233547 0.00564749 0 0.00564749 1 0 1
Auxiliary 198 _tPMinDetS_ 0.000587183 0.000583867 0.000587183 0.000583867 0.00564749 0 0.00564749 1 0 1
Auxiliary 199 _tNMinDetS_ 0.00587183 0.00583867 0.00587183 0.00583867 0.00564749 0 0.00564749 1 0 1
Auxiliary 200 _uFunTmDif_ 0.718476 0.717286 0.718476 0.717286 0.00165624 0 0.00165624 1 0 1
Auxiliary 201 _akO2DifCor_ 6.88629e-005 6.87488e-005 6.88629e-005 6.87488e-005 0.00165624 0 0.00165624 1 0 1
Auxiliary 202 _tSOD_ 2.3825 2.36885 2.3825 2.36885 0.00572967 0 0.00572967 1 0 1
Auxiliary 203 _aDepthOxySed_ 0.0240432 0.0240924 0.0240432 0.0240924 0.00204635 0 0.00204635 1 0 1
Auxiliary 204 _afOxySed_ 0.240432 0.240924 0.240432 0.240924 0.00204635 0 0.00204635 1 0 1
Auxiliary 205 _tDMinOxyDetS_ 0.0480003 0.0478269 0.0480003 0.0478269 0.00361269 0 0.00361269 1 0 1
Auxiliary 206 _tO2MinDetS_ 0.051201 0.051016 0.051201 0.051016 0.00361269 0 0.00361269 1 0 1
Auxiliary 207 _tDDenitS_ 2.10873e-005 2.09546e-005 2.10873e-005 2.09546e-005 0.00629155 0 0.00629155 1 0 1
Auxiliary 208 _tNDenitS_ 7.87282e-006 7.82329e-006 7.87282e-006 7.82329e-006 0.0062915 0 0.0062915 1 0 1
Auxiliary 209 _tNNitrS_ 0.0013304 0.00132456 0.0013304 0.00132456 0.00438825 0 0.00438825 1 0 1
Auxiliary 210 _tO2NitrS_ 0.00608179 0.0060551 0.00608179 0.0060551 0.00438825 0 0.00438825 1 0 1
Auxiliary 211 _tDMinHumS_ 0.00254119 0.00253201 0.00254119 0.00253201 0.00361269 0 0.00361269 1 0 1
Auxiliary 212 _tPMinHumS_ 1.2706e-005 1.26601e-005 1.2706e-005 1.26601e-005 0.00361267 0 0.00361267 1 0 1
Auxiliary 213 _tNMinHumS_ 0.00012706 0.000126601 0.00012706 0.000126601 0.00361269 0 0.00361269 1 0 1
Auxiliary 214 _aDepthDif_ 0.05 0.05 0.05 0.05 0 0 0 0 0 0
Auxiliary 215 _tPDifPO4_ 0.0081346 0.00812113 0.0081346 0.00812113 0.00165624 0 0.00165624 1 0 1
Auxiliary 216 _tNDifNO3_ -0.000348106 -0.000347529 -0.000348106 -0.000347529 0.00165624 0 0.00165624 1 0 1
Auxiliary 217 _tNDifNH4_ 0.000806053 0.000804718 0.000806053 0.000804718 0.00165624 0 0.00165624 1 0 1
Auxiliary 218 _tO2Dif_ 0.0137726 0.0137498 0.0137726 0.0137498 0.00165624 0 0.00165624 1 0 1
Auxiliary 219 _tPDifGroundPO4_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 220 _tNDifGroundNO3_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 221 _tNDifGroundNH4_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 222 _aPAdsMaxW_ 0.00196091 0.00196091 0.00196091 0.00196091 0 0 0 0 0 0
Auxiliary 223 _aKPAdsW_ 0.550909 0.550909 0.550909 0.550909 0 0 0 0 0 0
Auxiliary 224 _aPIsoAdsW_ 1.07436e-005 1.07436e-005 1.07436e-005 1.07436e-005 0 0 0 0 0 0
Auxiliary 225 _aPEqIMW_ 5.37182e-005 5.37182e-005 5.37182e-005 5.37182e-005 0 0 0 0 0 0
Auxiliary 226 _wPSorpIMW_ 2.68591e-006 2.68591e-006 2.68591e-006 2.68591e-006 0 0 0 0 0 0
Auxiliary 227 _aPAdsMaxS_ 0.00152628 0.0015266 0.00152628 0.0015266 0.000209532 0 0.000209532 1 0 1
Auxiliary 228 _aKPAdsS_ 0.189833 0.190099 0.189833 0.190099 0.00139957 0 0.00139957 1 0 1
Auxiliary 229 _aPIsoAdsS_ 0.000441338 0.00044187 0.000441338 0.00044187 0.00120421 0 0.00120421 1 0 1
Auxiliary 230 _aPEqIMS_ 14.4346 14.452 14.4346 14.452 0.00120421 0 0.00120421 1 0 1
Auxiliary 231 _tPSorpIMS_ -0.177697 -0.176828 -0.177697 -0.176828 0.00489099 0 0.00489099 1 0 1
Auxiliary 232 _tPChemPO4_ 0.0342857 0.0342857 0.0342857 0.0342857 0 0 0 0 0 0
Auxiliary 233 _wDAbioIMW_ -11.0775 -11.0675 -11.0775 -11.0675 0.000900208 0 0.000900208 1 0 1
Auxiliary 234 _wDAbioDetW_ -0.8534 -0.852658 -0.8534 -0.852658 0.00086903 0 0.00086903 1 0 1
Auxiliary 235 _tDAbioIMS_ 14.5387 14.5338 14.5387 14.5338 0.000342947 0 0.000342947 1 0 1
Auxiliary 236 _tDAbioDetS_ 0.188595 0.189569 0.188595 0.189569 0.00516387 0 0.00516387 1 0 1
Auxiliary 237 _tDAbioHumS_ 1.03269 1.0325 1.03269 1.0325 0.000183779 0 0.000183779 1 0 1
Auxiliary 238 _tDAbioTotT_ 9.79458 9.79574 9.79458 9.79574 0.000117913 0 0.000117913 1 0 1
Auxiliary 239 _wO2AbioW_ 3.06874 3.09145 3.06874 3.09145 0.00740096 0 0.00740096 1 0 1
Auxiliary 240 _wPAbioDetW_ -0.0021335 -0.00213164 -0.0021335 -0.00213164 0.00086903 0 0.00086903 1 0 1
Auxiliary 241 _wPAbioPO4W_ 0.0162827 0.0162556 0.0162827 0.0162556 0.00166048 0 0.00166048 1 0 1
Auxiliary 242 _wPAbioAIMW_ 2.68591e-006 2.68591e-006 2.68591e-006 2.68591e-006 0 0 0 0 0 0
Auxiliary 243 _tPAbioDetS_ 0.000471487 0.000473922 0.000471487 0.000473922 0.00516387 0 0.00516387 1 0 1
Auxiliary 244 _tPAbioHumS_ 0.00107537 0.00107492 0.00107537 0.00107492 0.000419868 0 0.000419868 1 0 1
Auxiliary 245 _tPAbioPO4S_ 0.135789 0.13493 0.135789 0.13493 0.00632237 0 0.00632237 1 0 1
Auxiliary 246 _tPAbioAIMS_ -0.177697 -0.176828 -0.177697 -0.176828 0.00489099 0 0.00489099 1 0 1
Auxiliary 247 _tPAbioTotT_ -0.0332857 -0.0332857 -0.0332857 -0.0332857 0 0 0 0 0 0
Auxiliary 248 _wNAbioNH4W_ -0.000886596 -0.000873096 -0.000886596 -0.000873096 0.0152272 0 0.0152272 1 0 1
Auxiliary 249 _wNAbioNO3W_ 0.00196352 0.00194759 0.00196352 0.00194759 0.0081113 0 0.0081113 1 0 1
Auxiliary 250 _wNAbioDetW_ -0.021335 -0.0213164 -0.021335 -0.0213164 0.00086903 0 0.00086903 1 0 1
Auxiliary 251 _tNAbioNH4S_ 0.00298167 0.00296019 0.00298167 0.00296019 0.00720162 0 0.00720162 1 0 1
Auxiliary 252 _tNAbioNO3S_ 0.00167063 0.00166427 0.00167063 0.00166427 0.00381002 0 0.00381002 1 0 1
Auxiliary 253 _tNAbioDetS_ 0.00471487 0.00473922 0.00471487 0.00473922 0.00516387 0 0.00516387 1 0 1
Auxiliary 254 _tNAbioHumS_ 0.0107537 0.0107492 0.0107537 0.0107492 0.000419868 0 0.000419868 1 0 1
Auxiliary 255 _tNAbioTotT_ 0.00999185 0.0099919 0.00999185 0.0099919 5.11188e-006 0 5.11188e-006 1 0 1
Auxiliary 256 _fManElod_ 0.8 0.8 0.8 0.8 0 0 0 0 0 0
Auxiliary 257 _fManCera_ 0.8 0.8 0.8 0.8 0 0 0 0 0 0
Auxiliary 258 _fManChar_ 0.8 0.8 0.8 0.8 0 0 0 0 0 0
Auxiliary 259 _fManNymp_ 0.8 0.8 0.8 0.8 0 0 0 0 0 0
Auxiliary 260 _kMigrLemn_ 1e-005 1e-005 1e-005 1e-005 0 0 0 0 0 0
Auxiliary 261 _aDayInitElod_ 367 367 367 367 0 0 0 0 0 0
Auxiliary 262 _bfRootElod_ 0.6 0.6 0.6 0.6 0 0 0 0 0 0
Auxiliary 263 _bfShootElod_ 0.4 0.4 0.4 0.4 0 0 0 0 0 0
Auxiliary 264 _aDRootElod_ 0.6 0.6 0.6 0.6 0 0 0 0 0 0
Auxiliary 265 _aDShootElod_ 0.4 0.4 0.4 0.4 0 0 0 0 0 0
Auxiliary 266 _aDEmergElod_ 0 0 0 0 0 0 0 0 0 0
Auxiliary 267 _aDFloatElod_ 0 0 0 0 0 0 0 0 0 0
