RunId	Time	_sO2W_	_sDPhytW_	_sDPhytS_	_sDElod_	_sDChar_	_sDCera_	_sDLemn_	_sDNymp_	_sDHelo_	_sPLemn_	_sNLemn_	_oDPhytW_	_oPPhytW_	_oNH4S_	_oO2W_	_wPOutflTot_	_wNOutflTot_	_rPDLemn_	_rNDLemn_	_tDMigrLemn_	_tPMigrLemn_	_tNMigrLemn_	_oChla_	_aSecchi_	-1
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
1	10585	13.6047	6.02288	6.98496	7.28103E-05	4.60328E-05	8.68671E-05	0.0926764	0.000103414	161.973	0.000837911	0.00711066	6.02705	0.0613759	16.9839	13.6014	0.00225518	0.0788694	0.0090394	0.0767332	0.000732448	-3.37731E-05	-0.000211129	77.2696	0.826731	-1
1	10586	13.6316	5.94731	6.87144	7.33001E-05	4.63054E-05	0.000087723	0.0926873	0.000103695	160.998	0.000840459	0.00710101	5.95164	0.0604448	16.7651	13.6313	0.00299168	0.10408	0.0090665	0.076618	0.000731311	-3.40346E-05	-0.000210148	75.9358	0.835571	-1
1	10587	13.649	5.86505	6.76265	7.38048E-05	4.65838E-05	0.000088593	0.0926952	0.000103976	160.028	0.000842594	0.00709142	5.87017	0.059455	16.5588	13.6472	0.00277791	0.0960261	0.00908855	0.07651	0.000730529	-3.42461E-05	-0.000209207	74.5249	0.845485	-1
1	10588	13.672	5.83897	6.71433	7.40424E-05	4.67141E-05	8.89989E-05	0.0926978	0.000104107	159.582	0.000843461	0.00708703	5.84218	0.0590924	16.4613	13.6692	0.00235019	0.0809786	0.00909794	0.0764591	0.000730248	-3.43356E-05	-0.000208757	74.0071	0.849066	-1
1	10589	13.7284	5.7999	6.6186	7.45481E-05	4.69892E-05	8.98556E-05	0.0927019	0.00010438	158.654	0.000845103	0.00707797	5.80224	0.0585311	16.2661	13.7253	0.00203707	0.0697182	0.00911533	0.0763581	0.000729828	-3.45007E-05	-0.000207853	73.1996	0.854159	-1
1	10590	13.7579	5.77666	6.56118	7.48776E-05	0.000047167	9.04092E-05	0.0927037	0.000104555	158.064	0.000846044	0.00707228	5.77949	0.0582058	16.147	13.7544	0.00205165	0.0699184	0.00912512	0.0762969	0.000729648	-0.000034593	-0.000207299	72.7292	0.856967	-1
1	10591	13.826	5.71572	6.40934	0.000075867	4.76937E-05	9.20501E-05	0.092707	0.000105065	156.36	0.000848353	0.00705619	5.71972	0.0573289	15.8126	13.8217	0.00213455	0.071829	0.00914935	0.0761251	0.000729317	-3.48207E-05	-0.000205732	71.4557	0.864391	-1
1	10592	13.826	5.71572	6.40934	0.000075867	4.76937E-05	9.20501E-05	0.092707	0.000105065	156.36	0.000848353	0.00705619	5.71972	0.0573289	15.8126	13.8217	0.00213455	0.071829	0.00914935	0.0761251	0.000729317	-3.48207E-05	-0.000205732	71.4557	0.864391	-1
1	10593	13.8693	5.68067	6.31467	7.65954E-05	4.80751E-05	9.32383E-05	0.0927091	0.000105427	155.168	0.000849645	0.00704531	5.68466	0.0567796	15.5855	13.864	0.00214896	0.0716547	0.00916307	0.0760083	0.000729116	-3.49497E-05	-0.000204664	70.6584	0.868809	-1
1	10594	13.9074	5.65142	6.23041	7.73426E-05	4.84611E-05	9.44411E-05	0.0927124	0.000105787	153.995	0.000850692	0.00703501	5.65466	0.0562753	15.3637	13.9026	0.00221647	0.0732265	0.00917437	0.0758938	0.000728808	-3.50573E-05	-0.000203626	69.9306	0.872649	-1
1	10595	13.9074	5.65142	6.23041	7.73426E-05	4.84611E-05	9.44411E-05	0.0927124	0.000105787	153.995	0.000850692	0.00703501	5.65466	0.0562753	15.3637	13.9026	0.00221647	0.0732265	0.00917437	0.0758938	0.000728808	-3.50573E-05	-0.000203626	69.9306	0.872649	-1
1	10596	13.9552	5.62807	6.14326	7.82512E-05	4.89236E-05	9.58829E-05	0.0927192	0.00010621	152.634	0.000851672	0.00702365	5.63039	0.0557939	15.12	13.9493	0.00223061	0.0728991	0.00918442	0.0757675	0.000728187	-3.51562E-05	-0.000202502	69.2412	0.875809	-1
1	10597	13.9552	5.62807	6.14326	7.82512E-05	4.89236E-05	9.58829E-05	0.0927192	0.00010621	152.634	0.000851672	0.00702365	5.63039	0.0557939	15.12	13.9493	0.00223061	0.0728991	0.00918442	0.0757675	0.000728187	-3.51562E-05	-0.000202502	69.2412	0.875809	-1
1	10598	14.0023	5.61484	6.06574	7.92302E-05	4.94137E-05	9.74129E-05	0.0927311	0.000106648	151.242	0.000852461	0.0070129	5.61527	0.0553735	14.8649	13.9989	0.00226299	0.0734575	0.0091924	0.0756348	0.000726997	-3.52411E-05	-0.000201362	68.6478	0.877856	-1
1	10599	14.0253	5.61308	6.03267	7.97204E-05	0.000049656	9.81705E-05	0.0927391	0.000106861	150.571	0.000852779	0.00700809	5.61313	0.0552229	14.75	14.0224	0.00230239	0.0744092	0.00919517	0.075575	0.0007262	-3.52742E-05	-0.000200867	68.439	0.87819	-1
1	10600	14.047	5.61303	6.00115	8.02437E-05	4.99125E-05	9.89737E-05	0.0927493	0.000107083	149.874	0.000853074	0.00700334	5.61284	0.0550869	14.6361	14.0442	0.00237879	0.0764515	0.0091974	0.0755156	0.000725206	-0.000035304	-0.000200392	68.2538	0.878308	-1
1	10601	14.038	5.60183	5.98901	8.04599E-05	5.00179E-05	9.93035E-05	0.0927541	0.000107174	149.592	0.00085318	0.00700149	5.60319	0.0549271	14.5821	14.0389	0.00348749	0.111771	0.00919823	0.0754874	0.000724656	-3.53167E-05	-0.000200171	68.039	0.879399	-1
1	10602	14.0426	5.58389	5.95558	0.000081084	5.03205E-05	0.000100249	0.0927694	0.00010743	148.795	0.000853409	0.00699647	5.58432	0.0545841	14.4584	14.041	0.00289379	0.0921289	0.00919922	0.0754223	0.000723175	-3.53396E-05	-0.00019968	67.5832	0.882043	-1
1	10603	14.0417	5.56513	5.92732	8.16646E-05	5.05997E-05	0.000101121	0.0927858	0.000107663	148.078	0.000853561	0.00699227	5.56679	0.0542596	14.3443	14.0427	0.00396809	0.125532	0.00919929	0.0753624	0.000721511	-3.53555E-05	-0.000199249	67.163	0.884351	-1
1	10604	14.042	5.5395	5.89564	8.23511E-05	5.09274E-05	0.000102141	0.092808	0.000107931	147.258	0.000853646	0.00698784	5.54053	0.0538282	14.2219	14.0409	0.00354944	0.11149	0.0091981	0.0752979	0.000719365	-3.53642E-05	-0.000198813	66.6103	0.888074	-1
1	10605	14.0666	5.54267	5.88025	8.27127E-05	5.10989E-05	0.000102674	0.0928208	0.000108068	146.837	0.000853672	0.00698575	5.54219	0.0537504	14.1584	14.0637	0.00295588	0.0924941	0.00919712	0.0752647	0.000718089	-3.53668E-05	-0.000198601	66.526	0.888142	-1
1	10606	14.1182	5.56277	5.85549	8.33887E-05	0.000051417	0.000103665	0.0928469	0.000108321	146.07	0.000853736	0.00698231	5.5619	0.0537726	14.0446	14.1161	0.00293295	0.0911472	0.00919522	0.0752059	0.000715481	-3.53732E-05	-0.000198251	66.5992	0.885807	-1
1	10607	14.1286	5.56327	5.83238	8.41407E-05	5.17673E-05	0.00010476	0.0928794	0.000108595	145.245	0.000853801	0.00697914	5.56326	0.0536052	13.9259	14.128	0.00361563	0.111543	0.00919275	0.0751455	0.000712266	-3.53798E-05	-0.000197931	66.4224	0.885596	-1
1	10608	14.1389	5.56675	5.82163	8.45344E-05	5.19494E-05	0.000105329	0.0928978	0.000108736	144.824	0.000853825	0.00697773	5.56621	0.0535405	13.8669	14.1375	0.00348577	0.107136	0.00919122	0.0751156	0.000710456	-3.53823E-05	-0.00019779	66.3625	0.88534	-1
1	10609	14.1528	5.5743	5.80525	8.52284E-05	5.22681E-05	0.000106326	0.0929325	0.000108978	144.1	0.000853866	0.00697569	5.57446	0.0534551	13.7651	14.153	0.00404762	0.123614	0.00918822	0.0750648	0.000706968	-3.53865E-05	-0.00019758	66.3012	0.884421	-1
1	10610	14.1375	5.56028	5.79006	8.59237E-05	0.000052585	0.000107317	0.0929701	0.000109215	143.398	0.000853866	0.00697412	5.5603	0.0531554	13.6696	14.137	0.00418249	0.12707	0.00918455	0.0750175	0.000703227	-3.53867E-05	-0.00019742	65.9555	0.886421	-1
1	10611	14.1709	5.57917	5.77546	8.67114E-05	0.000052941	0.000108431	0.0930159	0.000109475	142.63	0.000853856	0.00697297	5.57781	0.0531405	13.5681	14.1689	0.00370972	0.112151	0.00917996	0.0749682	0.000698696	-3.53856E-05	-0.000197302	66.0112	0.884648	-1
1	10612	14.1914	5.59561	5.76789	8.72339E-05	5.31752E-05	0.000109165	0.0930483	0.000109644	142.133	0.000853866	0.00697255	5.59338	0.0531745	13.5057	14.1889	0.00371155	0.111747	0.00917698	0.0749385	0.000695588	-3.53864E-05	-0.000197259	66.11	0.882687	-1
1	10613	14.2466	5.64509	5.75895	8.81523E-05	5.35827E-05	0.000110451	0.0931088	0.000109935	141.285	0.000853952	0.00697248	5.64194	0.0534288	13.3941	14.243	0.00251419	0.0748889	0.00917172	0.074887	0.000689354	-3.53946E-05	-0.000197247	66.5611	0.8759	-1
1	10614	14.2939	5.70323	5.75757	8.89291E-05	5.39227E-05	0.000111535	0.093164	0.000110174	140.589	0.000854159	0.00697308	5.69976	0.053822	13.3098	14.2918	0.00334713	0.0985836	0.00916852	0.0748497	0.000683976	-3.54141E-05	-0.000197302	67.1844	0.867286	-1
1	10615	14.3051	5.72925	5.75879	8.93548E-05	5.41072E-05	0.000112128	0.0931958	0.000110304	140.215	0.000854324	0.00697364	5.72589	0.0539864	13.2646	14.3036	0.00360144	0.105301	0.00916714	0.0748302	0.000680825	-3.54301E-05	-0.000197356	67.4571	0.863072	-1
1	10616	14.3446	5.79445	5.76477	9.01785E-05	5.44606E-05	0.000113273	0.0932605	0.00011055	139.506	0.000854737	0.00697518	5.79003	0.0544333	13.1796	14.3415	0.00291642	0.0841034	0.00916513	0.0747942	0.000674311	-3.54711E-05	-0.000197508	68.158	0.853975	-1
1	10617	14.4084	5.88957	5.77779	9.10223E-05	5.48172E-05	0.000114446	0.0933314	0.000110797	138.798	0.000855313	0.00697742	5.88362	0.0551628	13.0989	14.4051	0.00283448	0.0806579	0.00916427	0.0747616	0.000667323	-3.55272E-05	-0.000197725	69.2456	0.841884	-1
1	10618	14.4494	5.99044	5.80055	9.19803E-05	5.52152E-05	0.000115779	0.0934176	0.000111071	138.015	0.000856111	0.00698072	5.98383	0.0559379	13.0124	14.4469	0.00321472	0.0901026	0.00916432	0.074728	0.000658805	-3.56057E-05	-0.000198048	70.4077	0.829429	-1
1	10619	14.4233	6.02992	5.82137	9.27055E-05	5.55124E-05	0.000116787	0.0934867	0.000111275	137.438	0.00085676	0.00698369	6.02774	0.0562206	12.9491	14.4254	0.00525162	0.145566	0.00916451	0.074704	0.000651809	-3.56716E-05	-0.000198347	70.874	0.823793	-1
1	10620	14.4564	6.10419	5.84466	9.34565E-05	0.000055817	0.000117829	0.0935616	0.000111482	136.854	0.000857435	0.00698715	6.09841	0.0567436	12.8876	14.4529	0.00320175	0.0877944	0.0091644	0.074681	0.000644307	-3.57393E-05	-0.000198693	71.6808	0.816113	-1
1	10621	14.5347	6.22716	5.87607	9.42766E-05	5.61445E-05	0.000118969	0.0936474	0.000111703	136.23	0.000858256	0.00699149	6.21863	0.057721	12.8247	14.5297	0.00260709	0.0707051	0.00916471	0.0746589	0.000635836	-3.58199E-05	-0.000199118	73.1345	0.803133	-1
1	10622	14.5724	6.30205	5.89788	9.47566E-05	5.63336E-05	0.000119638	0.0936998	0.000111832	135.87	0.000858782	0.00699431	6.29252	0.0583286	12.7896	14.5678	0.00276799	0.0746078	0.00916518	0.0746474	0.000630688	-3.58714E-05	-0.000199394	74.0373	0.795223	-1
1	10623	14.6392	6.46175	5.95031	9.57477E-05	5.67174E-05	0.000121026	0.0938128	0.000112093	135.14	0.000859949	0.00700075	6.4503	0.0596335	12.7203	14.6344	0.0027653	0.0735889	0.00916654	0.074626	0.000619504	-3.59867E-05	-0.000200029	75.98	0.778743	-1
1	10624	14.7243	6.66974	6.02223	9.68608E-05	5.71373E-05	0.000122596	0.093948	0.000112382	134.336	0.00086141	0.00700901	6.65632	0.0613705	12.6482	14.7193	0.00263852	0.0692883	0.00916885	0.0746063	0.000606072	-3.61315E-05	-0.000200846	78.5573	0.758367	-1
1	10625	14.7796	6.82173	6.07925	0.000097616	5.74151E-05	0.000123669	0.0940449	0.000112575	133.801	0.000862469	0.00701524	6.80223	0.0626108	12.6044	14.7727	0.00261253	0.0681731	0.00917059	0.0745958	0.000596747	-3.62334E-05	-0.000201443	80.399	0.744811	-1
1	10626	14.8377	6.99841	6.14982	9.84452E-05	5.77127E-05	0.000124859	0.0941566	0.000112786	133.22	0.000863763	0.0070227	6.97574	0.0640987	12.5586	14.8305	0.00266915	0.0685024	0.00917325	0.0745864	0.000585772	-3.63591E-05	-0.000202173	82.6505	0.726784	-1
1	10627	14.8893	7.16877	6.22192	9.92021E-05	0.000057976	0.00012596	0.0942641	0.000112977	132.693	0.00086522	0.00703008	7.14702	0.0655907	12.5189	14.8829	0.00277376	0.0689298	0.00917789	0.0745794	0.000574967	-0.000036502	-0.000202913	84.9579	0.706398	-1
1	10628	14.9421	7.35135	6.30299	9.99718E-05	0.000058235	0.000127094	0.0943795	0.000113171	132.159	0.000866991	0.00703817	7.32798	0.0671891	12.4819	14.9354	0.00286322	0.0692486	0.0091852	0.0745737	0.000563526	-3.66759E-05	-0.000203713	87.3785	0.688332	-1
1	10629	14.9951	7.53274	6.38592	0.000100693	5.84708E-05	0.000128169	0.0944931	0.000113352	131.664	0.000868742	0.00704626	7.50949	0.0687952	12.4497	14.9883	0.00287124	0.0687771	0.00919281	0.0745695	0.000552139	-3.68524E-05	-0.000204522	89.7453	0.675176	-1
1	10630	15.0612	7.74658	6.48484	0.000101483	5.87222E-05	0.000129359	0.0946235	0.000113549	131.127	0.000870621	0.00705572	7.71911	0.070642	12.4182	15.0528	0.00278565	0.0664706	0.00920007	0.0745665	0.000539315	-3.70389E-05	-0.00020545	92.4819	0.661618	-1
1	10631	15.1462	8.03332	6.62148	0.000102474	5.90261E-05	0.000130872	0.0947956	0.000113794	130.461	0.000872892	0.00706846	7.99629	0.0730786	12.3839	15.1353	0.00280915	0.0667802	0.00920734	0.0745652	0.000522639	-3.72613E-05	-0.000206682	96.1522	0.64401	-1
1	10632	15.2044	8.24584	6.72658	0.000103172	5.92319E-05	0.000131952	0.0949229	0.000113966	129.996	0.00087444	0.00707806	8.21867	0.0750346	12.3614	15.1969	0.00292514	0.0693631	0.00921167	0.0745662	0.000509325	-3.74249E-05	-0.000207683	99.1375	0.63021	-1
1	10633	15.2779	8.51885	6.86488	0.000104022	5.94726E-05	0.000133287	0.0950848	0.000114174	129.432	0.000876268	0.00709046	8.4838	0.0773714	12.3396	15.2684	0.00298069	0.0705085	0.00921528	0.0745693	0.000493579	-3.76044E-05	-0.000208887	102.742	0.614238	-1
1	10634	15.3433	8.76034	6.98964	0.000104731	5.96645E-05	0.00013442	0.0952262	0.000114347	128.964	0.000877745	0.00710145	8.72949	0.0795442	12.3238	15.3349	0.00301281	0.071145	0.00921731	0.0745739	0.000479175	-3.77564E-05	-0.000210005	106.127	0.599942	-1
1	10635	15.4351	9.12728	7.18901	0.000105774	5.99306E-05	0.00013612	0.0954448	0.000114602	128.276	0.00087982	0.0071187	9.10243	0.0828535	12.3065	15.4289	0.00338469	0.0797844	0.00921814	0.0745837	0.000456998	-3.79688E-05	-0.000211752	111.34	0.579222	-1
1	10636	15.4864	9.32271	7.29602	0.000106295	0.000060056	0.000136987	0.0955592	0.00011473	127.933	0.000880804	0.00712783	9.2979	0.0845941	12.3006	15.4799	0.003292	0.0776273	0.0092175	0.0745899	0.000445527	-3.80684E-05	-0.000212668	114.109	0.568861	-1
1	10637	15.56	9.59912	7.44812	0.000106994	6.02156E-05	0.000138171	0.0957183	0.000114902	127.472	0.000882064	0.00714069	9.56387	0.086971	12.2959	15.5506	0.00326127	0.0770276	0.00921556	0.0745997	0.000430188	-3.81912E-05	-0.000213905	117.918	0.555265	-1
1	10638	15.6636	10.0059	7.67985	0.000107979	6.04217E-05	0.000139879	0.0959541	0.000115145	126.82	0.000883717	0.00716	9.97804	0.0906925	12.2953	15.6563	0.00343539	0.0809851	0.00921022	0.0746177	0.000406188	-3.83611E-05	-0.000215868	123.965	0.534726	-1
1	10639	15.7427	10.3047	7.85023	0.000108646	6.05473E-05	0.000141072	0.0961231	0.000115311	126.374	0.000884847	0.00717397	10.2668	0.0933139	12.2989	15.7327	0.00338191	0.0789454	0.00920591	0.0746313	0.000389827	-3.84704E-05	-0.00021722	128.303	0.520236	-1
1	10640	15.8074	10.544	7.98622	0.000109147	6.06327E-05	0.000141988	0.0962556	0.000115438	126.036	0.000885761	0.00718498	10.5138	0.095581	12.3042	15.7993	0.0032679	0.0754462	0.00920256	0.0746434	0.000376115	-3.85644E-05	-0.000218359	132.076	0.508177	-1
1	10641	15.9134	10.9776	8.24343	0.000110026	6.07636E-05	0.000143645	0.0965009	0.000115662	125.436	0.000887398	0.00720552	10.956	0.0996796	12.3191	15.909	0.00401763	0.0920401	0.00919615	0.0746666	0.000351203	-3.87318E-05	-0.000220443	138.834	0.489398	-1
1	10642	15.9885	11.3592	8.49511	0.000110828	6.08629E-05	0.000145206	0.0967386	0.00011587	124.882	0.000888697	0.0072255	11.3341	0.103187	12.3392	15.983	0.00429479	0.098138	0.00918729	0.0746895	0.000327695	-3.88623E-05	-0.000222419	144.669	0.474841	-1
1	10643	16.1199	11.8031	8.75539	0.000111599	6.09391E-05	0.000146759	0.096981	0.000116072	124.343	0.000889634	0.00724604	11.7753	0.107269	12.3656	16.111	0.00287409	0.0658734	0.0091742	0.0747145	0.000303333	-3.89591E-05	-0.000224482	151.555	0.459395	-1
1	10644	16.1943	12.0392	8.88658	0.000111961	6.09669E-05	0.000147511	0.0971003	0.000116168	124.086	0.000889929	0.00725624	12.0095	0.109442	12.3805	16.1852	0.00272083	0.0625633	0.00916616	0.0747277	0.000291474	-3.89899E-05	-0.000225495	155.255	0.45162	-1
1	10645	16.373	12.6669	9.24534	0.00011287	6.10104E-05	0.000149466	0.0974164	0.000116415	123.427	0.000890106	0.00728362	12.6229	0.115172	12.4255	16.3611	0.0027114	0.0629377	0.00913939	0.074765	0.00026057	-3.90124E-05	-0.000228168	165.112	0.432217	-1
1	10646	16.493	13.1228	9.51378	0.000113482	6.10163E-05	0.000150849	0.0976443	0.000116587	122.969	0.000889566	0.00730366	13.0652	0.119322	12.4634	16.4781	0.0026687	0.0625826	0.00911402	0.0747946	0.000238435	-3.89671E-05	-0.000230112	172.337	0.419319	-1
1	10647	16.5943	13.5968	9.81966	0.000114125	6.10011E-05	0.000152361	0.0978964	0.000116772	122.476	0.00088802	0.00732617	13.565	0.123994	12.5152	16.5878	0.00337631	0.0806455	0.00907409	0.0748333	0.000212081	-3.88165E-05	-0.000232462	180.588	0.405886	-1
1	10648	16.6349	13.8382	9.99286	0.00011447	6.09841E-05	0.0001532	0.0980366	0.000116873	122.207	0.000886593	0.00733886	13.8078	0.126232	12.5458	16.6295	0.00385605	0.0930843	0.00904718	0.0748555	0.000198093	-3.86797E-05	-0.000233727	184.643	0.399642	-1
1	10649	16.6486	14.1613	10.2882	0.000115041	0.000060944	0.000154624	0.0982734	0.000117041	121.755	0.000883017	0.0073606	14.1466	0.129251	12.6043	16.6496	0.00620606	0.152599	0.00898899	0.0748968	0.000173973	-0.000038326	-0.000235938	190.357	0.391173	-1
1	10650	16.6494	14.4035	10.5586	0.000115568	6.08988E-05	0.000155968	0.0984922	0.000117197	121.339	0.000878041	0.00738103	14.3839	0.13113	12.6642	16.6454	0.00526913	0.131667	0.00891981	0.0749375	0.000152154	-3.78409E-05	-0.000237973	194.385	0.385497	-1
1	10651	16.8587	15.0725	11.0076	0.000116395	6.07985E-05	0.000158171	0.0988352	0.000117447	120.67	0.000865791	0.00741472	15.0402	0.13631	12.7725	16.8501	0.00389107	0.100434	0.00876914	0.0750164	0.000118139	-3.66555E-05	-0.000241302	205.7	0.370411	-1
1	10652	16.9402	15.3437	11.1864	0.000116702	6.07494E-05	0.000159026	0.0989604	0.000117542	120.415	0.000859281	0.00742784	15.3097	0.138278	12.819	16.9302	0.00334779	0.0876068	0.00869328	0.0750537	0.000105489	-3.60157E-05	-0.00024262	210.416	0.364462	-1
1	10653	17.0559	15.8072	11.5159	0.000117233	6.06461E-05	0.000160567	0.0991685	0.000117711	119.959	0.000844474	0.00745136	15.7862	0.141301	12.9095	17.0525	0.00434173	0.116298	0.00852546	0.0751337	8.41904E-05	-3.45368E-05	-0.000245012	218.877	0.354154	-1
1	10654	17.1535	16.2224	11.8337	0.000117721	6.05325E-05	0.000162047	0.0993388	0.000117871	119.529	0.000826597	0.00747334	16.191	0.143029	13.0015	17.1442	0.00316714	0.0857146	0.0083345	0.0752242	6.71347E-05	-3.27855E-05	-0.000247192	226.228	0.345373	-1
1	10655	17.346	16.7804	12.1508	0.000118163	6.04045E-05	0.000163468	0.099469	0.000118022	119.12	0.000807376	0.00749384	16.7467	0.145655	13.0983	17.3353	0.00201666	0.0543471	0.00812948	0.0753314	5.37931E-05	-3.08575E-05	-0.000249262	236.471	0.333697	-1
1	10656	17.5595	17.5305	12.6101	0.000118719	6.01965E-05	0.000165412	0.0995871	0.000118226	118.565	0.000778948	0.00752045	17.4792	0.148355	13.2387	17.5459	0.00204772	0.0550668	0.00784308	0.0755029	4.18568E-05	-2.81025E-05	-0.000251869	250.093	0.319665	-1
1	10657	17.6313	17.8348	12.816	0.000118944	6.00966E-05	0.000166253	0.0996131	0.000118314	118.327	0.000765074	0.00753122	17.7967	0.148561	13.3084	17.6222	0.00232446	0.0631942	0.00769868	0.0755932	3.89146E-05	-2.66872E-05	-0.00025299	255.953	0.314367	-1
1	10658	17.7539	18.4408	13.2578	0.000119394	5.98715E-05	0.000168024	0.099603	0.000118495	117.83	0.00073208	0.00755185	18.4042	0.14548	13.4613	17.7472	0.00199909	0.0563162	0.00737064	0.0758051	3.93544E-05	-2.34163E-05	-0.000255068	267.155	0.305093	-1
1	10659	17.8341	19.0144	13.7117	0.000119816	5.96264E-05	0.000169815	0.0994904	0.000118675	117.335	0.000698381	0.00756912	18.9815	0.139953	13.6325	17.8315	0.001759	0.0512603	0.00703941	0.0760615	4.99536E-05	-2.00425E-05	-0.000256816	277.926	0.296664	-1
1	10660	17.847	19.2744	13.9486	0.000120025	5.94925E-05	0.000170751	0.0993914	0.000118768	117.079	0.000681891	0.00757642	19.2434	0.136904	13.729	17.8463	0.00168599	0.0499315	0.00687991	0.0762091	5.94825E-05	-1.83898E-05	-0.000257558	282.858	0.292958	-1
1	10661	17.8078	19.7005	14.4271	0.000120439	5.92084E-05	0.00017269	0.0991107	0.000118955	116.558	0.00065091	0.00758735	19.6793	0.130772	13.9457	17.8122	0.0018889	0.0576366	0.00658369	0.0765344	8.69971E-05	-1.52642E-05	-0.000258686	291.141	0.286961	-1
1	10662	17.7707	19.8701	14.6547	0.000120637	5.90656E-05	0.000173653	0.0989389	0.000119046	116.304	0.000637089	0.00759064	19.8501	0.127958	14.0606	17.7757	0.00177322	0.0548088	0.00645469	0.0766996	0.00010386	-1.38765E-05	-0.00025903	294.417	0.284675	-1
1	10663	17.6883	20.179	15.1011	0.000121036	5.87686E-05	0.00017565	0.0985298	0.000119228	115.789	0.000611516	0.0075932	20.1614	0.122855	14.3143	17.6943	0.0015518	0.0490834	0.00622016	0.077043	0.000144205	-1.13046E-05	-0.00025932	300.44	0.280567	-1
1	10664	17.6151	20.3446	15.3904	0.000121306	5.85619E-05	0.000177047	0.0982121	0.000119351	115.439	0.000595885	0.0075919	20.3256	0.119785	14.4971	17.6246	0.00155096	0.0496981	0.00608382	0.0772719	0.000174704	-9.77536E-06	-0.000259219	303.658	0.278434	-1
