lId	iReport	iSensitivity	iCalibration	iBifurcation	sName	sUnit	sMinValue	sMaxValue	sDefault0	sSet1	sSet2	sSet3	sSet1Changed	sSet2Changed	sSet3Changed	sDescription	sRemarks	-1		Open water	Sediment	Marsh	Marsh sediment	Total	Depth	NH4	N)3	PO4	Adsorbed P	SiO4	Oxygen	Detritus	Humus	Inorganic matter	Diatoms	Green algae	Blue greens	Vegetation	Phragmites	Zooplankton	Zoobethos	Zoop/benth fish	Predatory fish	Mass balance	Hydrology	Inorganic matter	Dry weight	Nitrogen	Phosphorus	Silica	Oxygen	Main module	Transport processes	Abiotic and microbial module	Algal module	Vegetation module	Food web module	Marsh water module	Marsh vegetation module	_InclTran_	_InclPrim_	_InclPhytS_	_InclBed_	_InclWeb_	_InclMarsh_	iSensitivity	shortName	Duflow
222	0	0	0	0	_fRootCharSum_	gDW_Root/gDW	0	0	0.05	0.05	0.05	0.05	TRUE	TRUE	TRUE	root_fraction_in_growing_season	-	-1	root_fraction_in_growing_season																																																fRoorSum	PARM
223	0	0	0	0	_fRootCharWin_	gDW_Root/gDW	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	root_fraction_outside_growing_season	-	-1	root_fraction_outside_growing_season																																																fRoorWin	PARM
224	0	0	0	0	_fFloatChar_	gDW_Floating/gDW_Shoot	0	0	0	0	0	0	TRUE	TRUE	TRUE	floating_fraction_of_shoot	-	-1	floating_fraction_of_shoot																																																fFloChar	PARM
225	0	0	0	0	_fEmergChar_	gDW_Emergent/gDW_Shoot	0	0	0	0	0	0	TRUE	TRUE	TRUE	emergent_fraction_of_shoot	-	-1	emergent_fraction_of_shoot																																																fEmeChar	PARM
226	0	0	0	0	_fDepth1Char_	-	0	0	0.5	0.5	0.5	0.5	TRUE	TRUE	TRUE	maximum_upper_depth_of_submerged_vegetation_layer_as_fraction_of_water_depth	-	-1	maximum_upper_depth_of_submerged_vegetation_layer_as_fraction_of_water_depth																																																fDep1Chr	PARM
227	0	0	0	0	_fDepth2Char_	-	0	0	1	1	1	1	TRUE	TRUE	TRUE	maximum_lower_depth_of_submerged_vegetation_layer_as_fraction_of_water_depth	-	-1	maximum_lower_depth_of_submerged_vegetation_layer_as_fraction_of_water_depth																																																fDep2Chr	PARM
228	0	0	0	0	_cDLayerChar_	gDW/m2	0	0	0	0	0	0	TRUE	TRUE	TRUE	biomass_of_a_single_layer_floating_leaves	-	-1	biomass_of_a_single_layer_floating_leaves																																																cDLaChar	PARM
229	0	0	0	0	_cCovSpChar_	%_cover_per_gDW_Shoot/m2	0	0	0.5	0.5	0.5	0.5	TRUE	TRUE	TRUE	specific_cover	-	-1	specific_cover																																																cCovChar	PARM
230	0	0	0	0	_kMigrChar_	day-1	0	0	0.00001	0.00001	0.00001	0.00001	TRUE	TRUE	TRUE	vegetation_migration_rate	-	-1	vegetation_migration_rate																																																kMigChar	PARM
231	0	0	0	0	_cDCharIn_	gDW/m2	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	external_vegetation_density	-	-1	external_vegetation_density																																																cDCharIn	PARM
232	0	0	0	0	_cTmInitChar_	oC	0	0	10	10	10	10	TRUE	TRUE	TRUE	temperature_for_start_of_growing_season	-	-1	temperature_for_start_of_growing_season																																																cTmIChar	PARM
233	0	0	0	0	_cDCarrChar_	gDW/m2	0	0	500	500	500	500	TRUE	TRUE	TRUE	maximum_vegetation_biomass	-	-1	maximum_vegetation_biomass																																																cDCaChar	PARM
234	0	0	0	0	_cMuMaxChar_	gDW/gDW_Shoot/day	0	0	0.22	0.22	0.22	0.22	TRUE	TRUE	TRUE	maximum_growth_rate_of_vegetation_at_20oC	-	-1	maximum_growth_rate_of_vegetation_at_20oC																																																cMuMChar	PARM
235	0	0	0	0	_cQ10ProdChar_	-	0	0	1.2	1.2	1.2	1.2	TRUE	TRUE	TRUE	temperature_quotient_of_production	-	-1	temperature_quotient_of_production																																																cQ10PChr	PARM
236	0	0	0	0	_hLRefChar_	W/m2_PAR	0	0	19	19	19	19	TRUE	TRUE	TRUE	half-sat_light_intensity_at_20_oC	-	-1	half-sat_light_intensity_at_20_oC																																																hLReChar	PARM
237	0	0	0	0	_cExtSpChar_	m2/gDW	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	specific_ligth_extinction	-	-1	specific_ligth_extinction																																																cExtChar	PARM
238	0	0	0	0	_kDRespChar_	day-1	0	0	0.025	0.025	0.025	0.025	TRUE	TRUE	TRUE	dark_respiration_rate_of_vegetation	-	-1	dark_respiration_rate_of_vegetation																																																kDReChar	PARM
239	0	0	0	0	_cQ10RespChar_	-	0	0	1.2	1.2	1.2	1.2	TRUE	TRUE	TRUE	temperature_quotient_of_respiration	-	-1	temperature_quotient_of_respiration																																																cQ10RChr	PARM
240	0	0	0	0	_cDayWinChar_	day	0	0	259	259	259	259	TRUE	TRUE	TRUE	end_of_growing_season_(259_=_16_Sep)	-	-1	end_of_growing_season_(259_=_16_Sep)																																																cDayChar	PARM
241	0	0	0	0	_kMortCharSum_	day-1	0	0	0.005	0.005	0.005	0.005	TRUE	TRUE	TRUE	vegetation_mortality_rate_in_Spring_and_Summer_(low)	-	-1	vegetation_mortality_rate_in_Spring_and_Summer_(low)																																																kMorrSum	PARM
242	0	0	0	0	_fWinChar_	-	0	0	0.9	0.9	0.9	0.9	TRUE	TRUE	TRUE	fraction_of_vegetation_DW_surviving_in_winter	-	-1	fraction_of_vegetation_DW_surviving_in_winter																																																fWinChar	PARM
243	0	0	0	0	_fDetWMortChar_	-	0	0	0.5	0.5	0.5	0.5	TRUE	TRUE	TRUE	fraction_of_shoot_mortality_becoming_water_detritus	-	-1	fraction_of_shoot_mortality_becoming_water_detritus																																																fDetChar	PARM
244	0	0	0	0	_cPrefCharBird_	-	0	0	0.5	0.5	0.5	0.5	TRUE	TRUE	TRUE	edibility_for_birds	-	-1	edibility_for_birds																																																cChrBird	PARM
245	0	0	0	0	_cVPUptMaxChar_	gP/gDW/day	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	maximum_P_uptake_capacity_of_vegetation_at_20_oC	-	-1	maximum_P_uptake_capacity_of_vegetation_at_20_oC																																																cVPUChar	PARM
246	0	0	0	0	_cAffPUptChar_	m3/gDW	0	0	0.2	0.2	0.2	0.2	TRUE	TRUE	TRUE	initial_P_uptake_affinity_vegetation	-	-1	initial_P_uptake_affinity_vegetation																																																cAffPChr	PARM
247	0	0	0	0	_cPDCharMin_	gP/gDW	0	0	0.0012	0.0012	0.0012	0.0012	TRUE	TRUE	TRUE	minimum_P/D_ratio_vegetation	-	-1	minimum_P/D_ratio_vegetation																																																cPDCrMin	PARM
248	0	0	0	0	_cPDCharMax_	gP/gDW	0	0	0.0035	0.0035	0.0035	0.0035	TRUE	TRUE	TRUE	maximum_P/D_ratio_vegetation	-	-1	maximum_P/D_ratio_vegetation																																																cPDCrMax	PARM
249	0	0	0	0	_cVNUptMaxChar_	gN/gDW/day	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	maximum_N_uptake_capacity_of_vegetation_at_20oC	-	-1	maximum_N_uptake_capacity_of_vegetation_at_20oC																																																cVNUChar	PARM
250	0	0	0	0	_cAffNUptChar_	m3/gDW	0	0	0.2	0.2	0.2	0.2	TRUE	TRUE	TRUE	initial_N_uptake_affinity_vegetation	-	-1	initial_N_uptake_affinity_vegetation																																																cAffNChr	PARM
251	0	0	0	0	_cNDCharMin_	gN/gDW	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	minimum_N/D_ratio_vegetation	-	-1	minimum_N/D_ratio_vegetation																																																cNDCrMin	PARM
252	0	0	0	0	_cNDCharMax_	gN/gDW	0	0	0.035	0.035	0.035	0.035	TRUE	TRUE	TRUE	maximum_N/D_ratio_vegetation	-	-1	maximum_N/D_ratio_vegetation																																																cNDCrMax	PARM
253	0	0	0	0	_fRootCeraSum_	gDW_Root/gDW	0	0	0	0	0	0	TRUE	TRUE	TRUE	root_fraction_in_growing_season	-	-1	root_fraction_in_growing_season																																																fRooaSum	PARM
254	0	0	0	0	_fRootCeraWin_	gDW_Root/gDW	0	0	0	0	0	0	TRUE	TRUE	TRUE	root_fraction_outside_growing_season	-	-1	root_fraction_outside_growing_season																																																fRooaWin	PARM
255	0	0	0	0	_fFloatCera_	gDW_Floating/gDW_Shoot	0	0	0	0	0	0	TRUE	TRUE	TRUE	floating_fraction_of_shoot	-	-1	floating_fraction_of_shoot																																																fFloCera	PARM
256	0	0	0	0	_fEmergCera_	gDW_Emergent/gDW_Shoot	0	0	0	0	0	0	TRUE	TRUE	TRUE	emergent_fraction_of_shoot	-	-1	emergent_fraction_of_shoot																																																fEmeCera	PARM
257	0	0	0	0	_fDepth1Cera_	-	0	0	0	0	0	0	TRUE	TRUE	TRUE	maximum_upper_depth_of_submerged_vegetation_layer_as_fraction_of_water_depth	-	-1	maximum_upper_depth_of_submerged_vegetation_layer_as_fraction_of_water_depth																																																fDep1Cra	PARM
258	0	0	0	0	_fDepth2Cera_	-	0	0	0.5	0.5	0.5	0.5	TRUE	TRUE	TRUE	maximum_lower_depth_of_submerged_vegetation_layer_as_fraction_of_water_depth	-	-1	maximum_lower_depth_of_submerged_vegetation_layer_as_fraction_of_water_depth																																																fDep2Cra	PARM
259	0	0	0	0	_cDLayerCera_	gDW/m2	0	0	0	0	0	0	TRUE	TRUE	TRUE	biomass_of_a_single_layer_floating_leaves	-	-1	biomass_of_a_single_layer_floating_leaves																																																cDLaCera	PARM
260	0	0	0	0	_cCovSpCera_	%_cover_per_gDW_Shoot/m2	0	0	0.5	0.5	0.5	0.5	TRUE	TRUE	TRUE	specific_cover	-	-1	specific_cover																																																cCovCera	PARM
261	0	0	0	0	_kMigrCera_	day-1	0	0	0.00001	0.00001	0.00001	0.00001	TRUE	TRUE	TRUE	vegetation_migration_rate	-	-1	vegetation_migration_rate																																																kMigCera	PARM
262	0	0	0	0	_cDCeraIn_	gDW/m2	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	external_vegetation_density	-	-1	external_vegetation_density																																																cDCeraIn	PARM
263	0	0	0	0	_cTmInitCera_	oC	0	0	10	10	10	10	TRUE	TRUE	TRUE	temperature_for_start_of_growing_season	-	-1	temperature_for_start_of_growing_season																																																cTmICera	PARM
264	0	0	0	0	_cDCarrCera_	gDW/m2	0	0	500	500	500	500	TRUE	TRUE	TRUE	maximum_vegetation_biomass	-	-1	maximum_vegetation_biomass																																																cDCaCera	PARM
265	0	0	0	0	_cMuMaxCera_	gDW/gDW_Shoot/day	0	0	0.21	0.21	0.21	0.21	TRUE	TRUE	TRUE	maximum_growth_rate_of_vegetation_at_20oC	-	-1	maximum_growth_rate_of_vegetation_at_20oC																																																cMuMCera	PARM
266	0	0	0	0	_cQ10ProdCera_	-	0	0	1.5	1.5	1.5	1.5	TRUE	TRUE	TRUE	temperature_quotient_of_production	-	-1	temperature_quotient_of_production																																																cQ10PCra	PARM
267	0	0	0	0	_hLRefCera_	W/m2_PAR	0	0	25	25	25	25	TRUE	TRUE	TRUE	half-sat_light_intensity_at_20_oC	-	-1	half-sat_light_intensity_at_20_oC																																																hLReCera	PARM
268	0	0	0	0	_cExtSpCera_	m2/gDW	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	specific_ligth_extinction	-	-1	specific_ligth_extinction																																																cExtCera	PARM
269	0	0	0	0	_kDRespCera_	day-1	0	0	0.024	0.024	0.024	0.024	TRUE	TRUE	TRUE	dark_respiration_rate_of_vegetation	-	-1	dark_respiration_rate_of_vegetation																																																kDReCera	PARM
270	0	0	0	0	_cQ10RespCera_	-	0	0	2	2	2	2	TRUE	TRUE	TRUE	temperature_quotient_of_respiration	-	-1	temperature_quotient_of_respiration																																																cQ10RCra	PARM
271	0	0	0	0	_cDayWinCera_	day	0	0	259	259	259	259	TRUE	TRUE	TRUE	end_of_growing_season_(259_=_16_Sep)	-	-1	end_of_growing_season_(259_=_16_Sep)																																																cDayCera	PARM
272	0	0	0	0	_kMortCeraSum_	day-1	0	0	0.005	0.005	0.005	0.005	TRUE	TRUE	TRUE	vegetation_mortality_rate_in_Spring_and_Summer_(low)	-	-1	vegetation_mortality_rate_in_Spring_and_Summer_(low)																																																kMoraSum	PARM
273	0	0	0	0	_fWinCera_	-	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	fraction_of_vegetation_DW_surviving_in_winter	-	-1	fraction_of_vegetation_DW_surviving_in_winter																																																fWinCera	PARM
274	0	0	0	0	_fDetWMortCera_	-	0	0	0.5	0.5	0.5	0.5	TRUE	TRUE	TRUE	fraction_of_shoot_mortality_becoming_water_detritus	-	-1	fraction_of_shoot_mortality_becoming_water_detritus																																																fDetCera	PARM
275	0	0	0	0	_cPrefCeraBird_	-	0	0	0	0	0	0	TRUE	TRUE	TRUE	edibility_for_birds	-	-1	edibility_for_birds																																																cCraBird	PARM
276	0	0	0	0	_cVPUptMaxCera_	gP/gDW/day	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	maximum_P_uptake_capacity_of_vegetation_at_20_oC	-	-1	maximum_P_uptake_capacity_of_vegetation_at_20_oC																																																cVPUCera	PARM
277	0	0	0	0	_cAffPUptCera_	m3/gDW	0	0	0.2	0.2	0.2	0.2	TRUE	TRUE	TRUE	initial_P_uptake_affinity_vegetation	-	-1	initial_P_uptake_affinity_vegetation																																																cAffPCer	PARM
278	0	0	0	0	_cPDCeraMin_	gP/gDW	0	0	0.0012	0.0012	0.0012	0.0012	TRUE	TRUE	TRUE	minimum_P/D_ratio_vegetation	-	-1	minimum_P/D_ratio_vegetation																																																cPDCaMin	PARM
279	0	0	0	0	_cPDCeraMax_	gP/gDW	0	0	0.0035	0.0035	0.0035	0.0035	TRUE	TRUE	TRUE	maximum_P/D_ratio_vegetation	-	-1	maximum_P/D_ratio_vegetation																																																cPDCaMax	PARM
280	0	0	0	0	_cVNUptMaxCera_	gN/gDW/day	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	maximum_N_uptake_capacity_of_vegetation_at_20oC	-	-1	maximum_N_uptake_capacity_of_vegetation_at_20oC																																																cVNUCera	PARM
281	0	0	0	0	_cAffNUptCera_	m3/gDW	0	0	0.2	0.2	0.2	0.2	TRUE	TRUE	TRUE	initial_N_uptake_affinity_vegetation	-	-1	initial_N_uptake_affinity_vegetation																																																cAffNCer	PARM
282	0	0	0	0	_cNDCeraMin_	gN/gDW	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	minimum_N/D_ratio_vegetation	-	-1	minimum_N/D_ratio_vegetation																																																cNDCaMin	PARM
283	0	0	0	0	_cNDCeraMax_	gN/gDW	0	0	0.033	0.033	0.033	0.033	TRUE	TRUE	TRUE	maximum_N/D_ratio_vegetation	-	-1	maximum_N/D_ratio_vegetation																																																cNDCaMax	PARM
284	0	0	0	0	_fObstrLemn_	-	0	0	1	1	1	1	TRUE	TRUE	TRUE	obstructed_fraction_of_Lemnacaea_outflow	-	-1	obstructed_fraction_of_Lemnacaea_outflow																																																fObsLemn	PARM
285	0	0	0	0	_fRootLemnSum_	gDW_Root/gDW	0	0	0	0	0	0	TRUE	TRUE	TRUE	root_fraction_in_growing_season	-	-1	root_fraction_in_growing_season																																																fRoonSum	PARM
286	0	0	0	0	_fRootLemnWin_	gDW_Root/gDW	0	0	0	0	0	0	TRUE	TRUE	TRUE	root_fraction_outside_growing_season	-	-1	root_fraction_outside_growing_season																																																fRoonWin	PARM
287	0	0	0	0	_fFloatLemn_	gDW_Floating/gDW_Shoot	0	0	1	1	1	1	TRUE	TRUE	TRUE	floating_fraction_of_shoot	-	-1	floating_fraction_of_shoot																																																fFloLemn	PARM
288	0	0	0	0	_fEmergLemn_	gDW_Emergent/gDW_Shoot	0	0	0	0	0	0	TRUE	TRUE	TRUE	emergent_fraction_of_shoot	-	-1	emergent_fraction_of_shoot																																																fEmeLemn	PARM
289	0	0	0	0	_fDepth1Lemn_	-	0	0	0	0	0	0	TRUE	TRUE	TRUE	maximum_upper_depth_of_submerged_vegetation_layer_as_fraction_of_water_depth	-	-1	maximum_upper_depth_of_submerged_vegetation_layer_as_fraction_of_water_depth																																																fDep1Lmn	PARM
290	0	0	0	0	_fDepth2Lemn_	-	0	0	0	0	0	0	TRUE	TRUE	TRUE	maximum_lower_depth_of_submerged_vegetation_layer_as_fraction_of_water_depth	-	-1	maximum_lower_depth_of_submerged_vegetation_layer_as_fraction_of_water_depth																																																fDep2Lmn	PARM
291	0	0	0	0	_cDLayerLemn_	gDW/m2	0	0	100	100	100	100	TRUE	TRUE	TRUE	biomass_of_a_single_layer_floating_leaves	-	-1	biomass_of_a_single_layer_floating_leaves																																																cDLaLemn	PARM
292	0	0	0	0	_cCovSpLemn_	%_cover_per_gDW_Shoot/m2	0	0	1	1	1	1	TRUE	TRUE	TRUE	specific_cover	-	-1	specific_cover																																																cCovLemn	PARM
293	0	0	0	0	_ckMigrLemn_	day-1	0	0	0.00001	0.00001	0.00001	0.00001	TRUE	TRUE	TRUE	vegetation_migration_rate	-	-1	vegetation_migration_rate																																																ckMiLemn	PARM
294	0	0	0	0	_cDLemnIn_	gDW/m2	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	external_vegetation_density	-	-1	external_vegetation_density																																																cDLemnIn	PARM
295	0	0	0	0	_cTmInitLemn_	oC	0	0	10	10	10	10	TRUE	TRUE	TRUE	temperature_for_start_of_growing_season	-	-1	temperature_for_start_of_growing_season																																																cTmILemn	PARM
296	0	0	0	0	_cDCarrLemn_	gDW/m2	0	0	575	575	575	575	TRUE	TRUE	TRUE	maximum_vegetation_biomass	-	-1	maximum_vegetation_biomass																																																cDCaLemn	PARM
297	0	0	0	0	_cMuMaxLemn_	gDW/gDW_Shoot/day	0	0	0.4	0.4	0.4	0.4	TRUE	TRUE	TRUE	maximum_growth_rate_of_vegetation_at_20oC	-	-1	maximum_growth_rate_of_vegetation_at_20oC																																																cMuMLemn	PARM
298	0	0	0	0	_cQ10ProdLemn_	-	0	0	2.5	2.5	2.5	2.5	TRUE	TRUE	TRUE	temperature_quotient_of_production	-	-1	temperature_quotient_of_production																																																cQ10PLmn	PARM
299	0	0	0	0	_hLRefLemn_	W/m2_PAR	0	0	7.5	7.5	7.5	7.5	TRUE	TRUE	TRUE	half-sat_light_intensity_at_20_oC	-	-1	half-sat_light_intensity_at_20_oC																																																hLReLemn	PARM
300	0	0	0	0	_cExtSpLemn_	m2/gDW	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	specific_ligth_extinction	-	-1	specific_ligth_extinction																																																cExtLemn	PARM
301	0	0	0	0	_kDRespLemn_	day-1	0	0	0.03	0.03	0.03	0.03	TRUE	TRUE	TRUE	dark_respiration_rate_of_vegetation	-	-1	dark_respiration_rate_of_vegetation																																																kDReLemn	PARM
302	0	0	0	0	_cQ10RespLemn_	-	0	0	3	3	3	3	TRUE	TRUE	TRUE	temperature_quotient_of_respiration	-	-1	temperature_quotient_of_respiration																																																cQ10RLmn	PARM
303	0	0	0	0	_cDayWinLemn_	day	0	0	289	289	289	289	TRUE	TRUE	TRUE	end_of_growing_season_(289_=_16_Oct)	-	-1	end_of_growing_season_(289_=_16_Oct)																																																cDayLemn	PARM
304	0	0	0	0	_kMortLemnSum_	day-1	0	0	0.02	0.02	0.02	0.02	TRUE	TRUE	TRUE	vegetation_mortality_rate_in_Spring_and_Summer_(low)	-	-1	vegetation_mortality_rate_in_Spring_and_Summer_(low)																																																kMornSum	PARM
305	0	0	0	0	_fWinLemn_	-	0	0	0.2	0.2	0.2	0.2	TRUE	TRUE	TRUE	fraction_of_vegetation_DW_surviving_in_winter	-	-1	fraction_of_vegetation_DW_surviving_in_winter																																																fWinLemn	PARM
306	0	0	0	0	_fDetWMortLemn_	-	0	0	0.8	0.8	0.8	0.8	TRUE	TRUE	TRUE	fraction_of_shoot_mortality_becoming_water_detritus	-	-1	fraction_of_shoot_mortality_becoming_water_detritus																																																fDetLemn	PARM
307	0	0	0	0	_cPrefLemnBird_	-	0	0	0	0	0	0	TRUE	TRUE	TRUE	edibility_for_birds	-	-1	edibility_for_birds																																																cLmnBird	PARM
308	0	0	0	0	_cVPUptMaxLemn_	gP/gDW/day	0	0	0.005	0.005	0.005	0.005	TRUE	TRUE	TRUE	maximum_P_uptake_capacity_of_vegetation_at_20_oC	-	-1	maximum_P_uptake_capacity_of_vegetation_at_20_oC																																																cVPULemn	PARM
309	0	0	0	0	_cAffPUptLemn_	m3/gDW	0	0	0.02	0.02	0.02	0.02	TRUE	TRUE	TRUE	initial_P_uptake_affinity_vegetation	-	-1	initial_P_uptake_affinity_vegetation																																																cAffPLmn	PARM
310	0	0	0	0	_cPDLemnMin_	gP/gDW	0	0	0.004	0.004	0.004	0.004	TRUE	TRUE	TRUE	minimum_P/D_ratio_vegetation	-	-1	minimum_P/D_ratio_vegetation																																																cPDLnMin	PARM
311	0	0	0	0	_cPDLemnMax_	gP/gDW	0	0	0.026	0.026	0.026	0.026	TRUE	TRUE	TRUE	maximum_P/D_ratio_vegetation	-	-1	maximum_P/D_ratio_vegetation																																																cPDLnMax	PARM
312	0	0	0	0	_cVNUptMaxLemn_	gN/gDW/day	0	0	0.05	0.05	0.05	0.05	TRUE	TRUE	TRUE	maximum_N_uptake_capacity_of_vegetation_at_20oC	-	-1	maximum_N_uptake_capacity_of_vegetation_at_20oC																																																cVNULemn	PARM
313	0	0	0	0	_cAffNUptLemn_	m3/gDW	0	0	0.02	0.02	0.02	0.02	TRUE	TRUE	TRUE	initial_N_uptake_affinity_vegetation	-	-1	initial_N_uptake_affinity_vegetation																																																cAffNLmn	PARM
314	0	0	0	0	_cNDLemnMin_	gN/gDW	0	0	0.04	0.04	0.04	0.04	TRUE	TRUE	TRUE	minimum_N/D_ratio_vegetation	-	-1	minimum_N/D_ratio_vegetation																																																cNDLnMin	PARM
315	0	0	0	0	_cNDLemnMax_	gN/gDW	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	maximum_N/D_ratio_vegetation	-	-1	maximum_N/D_ratio_vegetation																																																cNDLnMax	PARM
316	0	0	0	0	_fRootNympSum_	gDW_Root/gDW	0	0	0.75	0.75	0.75	0.75	TRUE	TRUE	TRUE	root_fraction_in_growing_season	-	-1	root_fraction_in_growing_season																																																fRoopSum	PARM
317	0	0	0	0	_fRootNympWin_	gDW_Root/gDW	0	0	0.95	0.95	0.95	0.95	TRUE	TRUE	TRUE	root_fraction_outside_growing_season	-	-1	root_fraction_outside_growing_season																																																fRoopWin	PARM
318	0	0	0	0	_fFloatNymp_	gDW_Floating/gDW_Shoot	0	0	1	1	1	1	TRUE	TRUE	TRUE	floating_fraction_of_shoot	-	-1	floating_fraction_of_shoot																																																fFloNymp	PARM
319	0	0	0	0	_fEmergNymp_	gDW_Emergent/gDW_Shoot	0	0	0	0	0	0	TRUE	TRUE	TRUE	emergent_fraction_of_shoot	-	-1	emergent_fraction_of_shoot																																																fEmeNymp	PARM
320	0	0	0	0	_fDepth1Nymp_	-	0	0	0	0	0	0	TRUE	TRUE	TRUE	maximum_upper_depth_of_submerged_vegetation_layer_as_fraction_of_water_depth	-	-1	maximum_upper_depth_of_submerged_vegetation_layer_as_fraction_of_water_depth																																																fDep1Nmp	PARM
321	0	0	0	0	_fDepth2Nymp_	-	0	0	0	0	0	0	TRUE	TRUE	TRUE	maximum_lower_depth_of_submerged_vegetation_layer_as_fraction_of_water_depth	-	-1	maximum_lower_depth_of_submerged_vegetation_layer_as_fraction_of_water_depth																																																fDep2Nmp	PARM
322	0	0	0	0	_cDLayerNymp_	gDW/m2	0	0	100	100	100	100	TRUE	TRUE	TRUE	biomass_of_a_single_layer_floating_leaves	-	-1	biomass_of_a_single_layer_floating_leaves																																																cDLaNymp	PARM
323	0	0	0	0	_cCovSpNymp_	%_cover_per_gDW_Shoot/m2	0	0	0.5	0.5	0.5	0.5	TRUE	TRUE	TRUE	specific_cover	-	-1	specific_cover																																																cCovNymp	PARM
324	0	0	0	0	_kMigrNymp_	day-1	0	0	0.00001	0.00001	0.00001	0.00001	TRUE	TRUE	TRUE	vegetation_migration_rate	-	-1	vegetation_migration_rate																																																kMigNymp	PARM
325	0	0	0	0	_cDNympIn_	gDW/m2	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	external_vegetation_density	-	-1	external_vegetation_density																																																cDNympIn	PARM
326	0	0	0	0	_cTmInitNymp_	oC	0	0	10	10	10	10	TRUE	TRUE	TRUE	temperature_for_start_of_growing_season	-	-1	temperature_for_start_of_growing_season																																																cTmINymp	PARM
327	0	0	0	0	_cDCarrNymp_	gDW/m2	0	0	500	500	500	500	TRUE	TRUE	TRUE	maximum_vegetation_biomass	-	-1	maximum_vegetation_biomass																																																cDCaNymp	PARM
328	0	0	0	0	_cMuMaxNymp_	gDW/gDW_Shoot/day	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	maximum_growth_rate_of_vegetation_at_20oC	-	-1	maximum_growth_rate_of_vegetation_at_20oC																																																cMuMNymp	PARM
329	0	0	0	0	_cQ10ProdNymp_	-	0	0	1.5	1.5	1.5	1.5	TRUE	TRUE	TRUE	temperature_quotient_of_production	-	-1	temperature_quotient_of_production																																																cQ10PNmp	PARM
330	0	0	0	0	_hLRefNymp_	W/m2_PAR	0	0	25	25	25	25	TRUE	TRUE	TRUE	half-sat_light_intensity_at_20_oC	-	-1	half-sat_light_intensity_at_20_oC																																																hLReNymp	PARM
331	0	0	0	0	_cExtSpNymp_	m2/gDW	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	specific_ligth_extinction	-	-1	specific_ligth_extinction																																																cExtNymp	PARM
332	0	0	0	0	_kDRespNymp_	day-1	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	dark_respiration_rate_of_vegetation	-	-1	dark_respiration_rate_of_vegetation																																																kDReNymp	PARM
333	0	0	0	0	_cQ10RespNymp_	-	0	0	2	2	2	2	TRUE	TRUE	TRUE	temperature_quotient_of_respiration	-	-1	temperature_quotient_of_respiration																																																cQ10RNmp	PARM
334	0	0	0	0	_cDayWinNymp_	day	0	0	259	259	259	259	TRUE	TRUE	TRUE	end_of_growing_season_(259_=_16_Sep)	-	-1	end_of_growing_season_(259_=_16_Sep)																																																cDayNymp	PARM
335	0	0	0	0	_kMortNympSum_	day-1	0	0	0.005	0.005	0.005	0.005	TRUE	TRUE	TRUE	vegetation_mortality_rate_in_Spring_and_Summer_(low)	-	-1	vegetation_mortality_rate_in_Spring_and_Summer_(low)																																																kMorpSum	PARM
336	0	0	0	0	_fWinNymp_	-	0	0	0.333	0.333	0.333	0.333	TRUE	TRUE	TRUE	fraction_of_vegetation_DW_surviving_in_winter	-	-1	fraction_of_vegetation_DW_surviving_in_winter																																																fWinNymp	PARM
337	0	0	0	0	_fDetWMortNymp_	-	0	0	0.25	0.25	0.25	0.25	TRUE	TRUE	TRUE	fraction_of_shoot_mortality_becoming_water_detritus	-	-1	fraction_of_shoot_mortality_becoming_water_detritus																																																fDetNymp	PARM
338	0	0	0	0	_cPrefNympBird_	-	0	0	0	0	0	0	TRUE	TRUE	TRUE	edibility_for_birds	-	-1	edibility_for_birds																																																cNmpBird	PARM
339	0	0	0	0	_cVPUptMaxNymp_	gP/gDW/day	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	maximum_P_uptake_capacity_of_vegetation_at_20_oC	-	-1	maximum_P_uptake_capacity_of_vegetation_at_20_oC																																																cVPUNymp	PARM
