dTime	dValue	-1
534	0.45	-1
535	0.45	-1
536	0.45	-1
537	0.45	-1
538	0.45	-1
539	0.45	-1
540	0.45	-1
541	0.45	-1
542	0.45	-1
543	0.45	-1
544	0.45	-1
545	0.45	-1
546	0.45	-1
547	0.45	-1
548	0.45	-1
549	0.45	-1
550	0.45	-1
551	0.45	-1
552	0.45	-1
553	0.45	-1
554	0.45	-1
555	0.45	-1
556	0.45	-1
557	0.45	-1
558	0.45	-1
559	0.45	-1
560	0.45	-1
561	0.45	-1
562	0.45	-1
563	0.45	-1
564	0.45	-1
565	0.45	-1
566	0.45	-1
567	0.45	-1
568	0.45	-1
569	0.45	-1
570	0.45	-1
571	0.45	-1
572	0.45	-1
573	0.45	-1
574	0.45	-1
575	0.45	-1
576	0.45	-1
577	0.45	-1
578	0.45	-1
579	0.45	-1
580	0.45	-1
581	0.45	-1
582	0.45	-1
583	0.45	-1
584	0.45	-1
585	0.45	-1
586	0.45	-1
587	0.45	-1
588	0.45	-1
589	0.45	-1
590	0.45	-1
591	0.45	-1
592	0.45	-1
593	0.45	-1
594	0.45	-1
595	0.45	-1
596	0.45	-1
597	0.45	-1
598	0.45	-1
599	0.45	-1
600	0.45	-1
601	0.45	-1
602	0.45	-1
603	0.45	-1
604	0.45	-1
605	0.45	-1
606	0.45	-1
607	0.45	-1
608	0.45	-1
609	0.45	-1
610	0.45	-1
611	0.45	-1
612	0.45	-1
613	0.45	-1
614	0.45	-1
615	0.45	-1
616	0.45	-1
617	0.45	-1
618	0.45	-1
619	0.45	-1
620	0.45	-1
621	0.45	-1
622	0.45	-1
623	0.45	-1
624	0.45	-1
625	0.45	-1
626	0.45	-1
627	0.45	-1
628	0.45	-1
629	0.45	-1
630	0.45	-1
631	0.45	-1
632	0.45	-1
633	0.45	-1
634	0.45	-1
635	0.45	-1
636	0.45	-1
637	0.45	-1
638	33.216711	-1
639	33.216711	-1
640	33.216711	-1
641	33.216711	-1
642	33.216711	-1
643	8.438926	-1
644	0.45	-1
645	0.45	-1
646	0.45	-1
647	0.45	-1
648	0.45	-1
649	0.45	-1
650	0.45	-1
651	0.45	-1
652	0.45	-1
653	0.45	-1
654	14.675851	-1
655	8.163893	-1
656	1.945824	-1
657	0.45	-1
658	0.995831	-1
659	0.45	-1
660	0.45	-1
661	0.45	-1
662	0.45	-1
663	0.45	-1
664	0.45	-1
665	3.253662	-1
666	6.38614	-1
667	0.45	-1
668	0.45	-1
669	0.529119	-1
670	2.421904	-1
671	2.544127	-1
672	0.632966	-1
673	6.634653	-1
674	5.612857	-1
675	15.193829	-1
676	9.355388	-1
677	13.977428	-1
678	15.310268	-1
679	20.829362	-1
680	33.216711	-1
681	13.654618	-1
682	0.793661	-1
683	0.834618	-1
684	0.822993	-1
685	0.956547	-1
686	0.802258	-1
687	0.863796	-1
688	0.781521	-1
689	1.257587	-1
690	0.547808	-1
691	2.305238	-1
692	3.070097	-1
693	16.627911	-1
694	15.055611	-1
695	1.791732	-1
696	0.985563	-1
697	3.573495	-1
698	3.861853	-1
699	5.606761	-1
700	32.211204	-1
701	30.517625	-1
702	5.749385	-1
703	3.321233	-1
704	17.842164	-1
705	33.216711	-1
706	17.269817	-1
707	5.700512	-1
708	4.815958	-1
709	3.238244	-1
710	1.063737	-1
711	1.05277	-1
712	1.042931	-1
713	1.032422	-1
714	1.02214	-1
715	1.011192	-1
716	1.00225	-1
717	0.993503	-1
718	0.984944	-1
719	0.97657	-1
720	0.968375	-1
721	2.512294	-1
722	0.963168	-1
723	0.955298	-1
724	2.259888	-1
725	0.949828	-1
726	0.942273	-1
727	1.348075	-1
728	1.239986	-1
729	1.639759	-1
730	0.838677	-1
731	0.872253	-1
732	0.865465	-1
733	0.858814	-1
734	4.587419	-1
735	1.100277	-1
736	3.321238	-1
737	0.87695	-1
738	1.035821	-1
739	1.195714	-1
740	9.418005	-1
741	1.205537	-1
742	0.865784	-1
743	0.816282	-1
744	6.089225	-1
745	0.796441	-1
746	9.073544	-1
747	9.571811	-1
748	9.888075	-1
749	26.72611	-1
750	33.216711	-1
751	26.431759	-1
752	4.456334	-1
753	5.370493	-1
754	0.934145	-1
755	8.265384	-1
756	18.333118	-1
757	0.982883	-1
758	1.013266	-1
759	2.115378	-1
760	15.341142	-1
761	0.879361	-1
762	12.656432	-1
763	0.582598	-1
764	1.479903	-1
765	7.305841	-1
766	8.172848	-1
767	0.485978	-1
768	0.45	-1
769	0.45	-1
770	0.45	-1
771	0.45	-1
772	0.45	-1
773	0.45	-1
774	0.480353	-1
775	0.45	-1
776	0.45	-1
777	0.45	-1
778	0.45	-1
779	0.45	-1
780	0.45	-1
781	0.635779	-1
782	2.959369	-1
783	0.45	-1
784	1.206808	-1
785	4.61354	-1
786	5.876745	-1
787	0.45	-1
788	0.45	-1
789	8.645561	-1
790	0.45	-1
791	0.45	-1
792	0.45	-1
793	0.45	-1
794	0.45	-1
795	0.45	-1
796	0.45	-1
797	0.45	-1
798	0.45	-1
799	0.45	-1
800	0.45	-1
801	0.45	-1
802	0.45	-1
803	0.45	-1
804	0.45	-1
805	0.45	-1
806	0.45	-1
807	0.45	-1
808	0.45	-1
809	0.45	-1
810	0.45	-1
811	0.45	-1
812	0.45	-1
813	0.45	-1
814	0.45	-1
815	0.45	-1
816	0.45	-1
817	0.45	-1
818	0.45	-1
819	0.45	-1
820	0.45	-1
821	0.45	-1
822	0.45	-1
823	0.45	-1
824	0.45	-1
825	0.45	-1
826	0.45	-1
827	0.45	-1
828	0.45	-1
829	0.45	-1
830	0.45	-1
831	0.45	-1
832	0.45	-1
833	0.45	-1
834	0.45	-1
835	0.45	-1
836	0.45	-1
837	0.45	-1
