RunId	Time	_sDDetS_	_sDDetW_	_sDHumS_	_sDIMS_	_sDIMW_	_sNH4S_	_sNH4W_	_sNO3S_	_sNO3W_	_sO2W_	_sPAIMS_	_sPAIMW_	_sPO4S_	_sPO4W_	_sDPhytW_	_sDPhytS_	_sDElod_	_sDChar_	_sDCera_	_sDLemn_	_sDNymp_	_sDHelo_	_oChla_	_aSecchi_	-1
0	3087	2444.13	21.0061	3647.72	28317.6	0.524571	1.66959	0.284973	0.016143	0.0375915	0.48191	3.28528	6.03133e-008	0.117503	0.0180215	0.00409209	0.00272807	5.01869e-005	3.93206e-005	5.88334e-005	123.315	0.000186884	43.5194	0.0488062	0.441667	-1
0	3088	2445.06	20.9602	3647.89	28315.7	0.524066	1.67644	0.288199	0.0161103	0.0377568	0.477321	3.28109	6.01624e-008	0.11743	0.0181137	0.0040985	0.00272977	4.98423e-005	3.91839e-005	5.83123e-005	122.832	0.000188065	44.2035	0.0488851	0.442565	-1
0	3089	2445.91	20.9168	3648.05	28313.9	0.523599	1.68274	0.291241	0.01608	0.0379092	0.473119	3.27716	6.0025e-008	0.117357	0.0182002	0.00410447	0.00273145	4.9522e-005	3.9057e-005	5.78261e-005	122.386	0.000189179	44.8595	0.0489586	0.443422	-1
0	3090	2446.73	20.8736	3648.22	28312.1	0.523142	1.68884	0.294263	0.0160502	0.0380595	0.469057	3.27326	5.98931e-008	0.117282	0.0182856	0.00411033	0.00273318	4.92079e-005	3.89328e-005	5.73477e-005	121.953	0.000190286	45.5221	0.04903	0.444274	-1
0	3091	2447.58	20.8271	3648.41	28310.2	0.52266	1.69521	0.297501	0.0160188	0.0382202	0.464823	3.26909	5.97567e-008	0.117197	0.0183766	0.00411655	0.00273512	4.88756e-005	3.88015e-005	5.68399e-005	121.5	0.000191474	46.2451	0.0491048	0.445183	-1
0	3092	2449.3	20.7281	3648.83	28306.4	0.521662	1.70817	0.304392	0.015953	0.0385602	0.456195	3.26022	5.94822e-008	0.117001	0.0185686	0.00412956	0.00273949	4.81815e-005	3.85281e-005	5.57737e-005	120.569	0.000194013	47.832	0.0492611	0.447144	-1
0	3093	2450.04	20.6832	3649.04	28304.7	0.52122	1.71379	0.307525	0.0159236	0.0387094	0.45244	3.25617	5.93642e-008	0.116905	0.0186551	0.00413538	0.00274158	4.78718e-005	3.84064e-005	5.52957e-005	120.162	0.000195171	48.5758	0.0493317	0.448054	-1
0	3094	2450.72	20.6406	3649.25	28303.1	0.520808	1.71896	0.310496	0.015896	0.0388486	0.448968	3.25232	5.92559e-008	0.11681	0.0187367	0.00414084	0.00274363	4.75811e-005	3.82923e-005	5.48457e-005	119.784	0.000196274	49.2954	0.0493975	0.448915	-1
0	3095	2451.42	20.5954	3649.47	28301.5	0.520376	1.72429	0.31365	0.0158669	0.0389967	0.445375	3.24822	5.9145e-008	0.116704	0.018823	0.00414659	0.00274586	4.72754e-005	3.81724e-005	5.43711e-005	119.392	0.00019745	50.0754	0.0494656	0.449819	-1
0	3096	2452.17	20.5451	3649.73	28299.7	0.519903	1.73001	0.317164	0.0158348	0.0391619	0.441476	3.24361	5.90264e-008	0.11658	0.0189186	0.00415293	0.00274842	4.69379e-005	3.80403e-005	5.38458e-005	118.966	0.000198768	50.9655	0.0495402	0.450824	-1
0	3097	2453.19	20.4736	3650.12	28297.2	0.519241	1.73779	0.322176	0.0157895	0.0393889	0.436107	3.23697	5.88648e-008	0.116393	0.0190542	0.00416186	0.00275221	4.64623e-005	3.78543e-005	5.31026e-005	118.377	0.000200661	52.2748	0.0496487	0.452313	-1
0	3098	2453.8	20.4294	3650.38	28295.6	0.518839	1.74238	0.325282	0.0157616	0.0395298	0.432885	3.2328	5.87699e-008	0.116269	0.0191378	0.00416734	0.00275463	4.61703e-005	3.77403e-005	5.26449e-005	118.023	0.000201845	53.1122	0.0497123	0.453199	-1
0	3099	2454.87	20.3477	3650.87	28292.8	0.51811	1.75038	0.33103	0.0157103	0.0397865	0.427127	3.22496	5.86039e-008	0.116024	0.0192918	0.00417736	0.00275928	4.56349e-005	3.75315e-005	5.18028e-005	117.39	0.000204062	54.7188	0.0498312	0.454887	-1
0	3100	2455.37	20.3081	3651.12	28291.5	0.517763	1.75403	0.333817	0.0156855	0.0399093	0.424426	3.22108	5.85279e-008	0.115898	0.0193663	0.00418216	0.0027616	4.53772e-005	3.74311e-005	5.13961e-005	117.093	0.00020515	55.5271	0.0498883	0.455711	-1
0	3101	2455.81	20.272	3651.36	28290.3	0.51745	1.75721	0.336361	0.015663	0.0400203	0.422014	3.21749	5.84612e-008	0.115778	0.019434	0.00418652	0.00276376	4.51429e-005	3.73399e-005	5.10258e-005	116.828	0.000206152	56.2825	0.0499403	0.456469	-1
0	3102	2456.64	20.2005	3651.85	28287.9	0.51684	1.76313	0.341404	0.0156184	0.0402377	0.41737	3.21022	5.83365e-008	0.115525	0.0195681	0.00419509	0.00276816	4.46803e-005	3.71601e-005	5.02928e-005	116.316	0.000208165	57.8352	0.0500412	0.457959	-1
0	3103	2457.08	20.1606	3652.14	28286.6	0.516506	1.76617	0.344211	0.0155935	0.0403572	0.414863	3.20607	5.82716e-008	0.115375	0.0196426	0.00419982	0.00277068	4.44236e-005	3.70603e-005	4.9885e-005	116.041	0.000209304	58.7342	0.0500964	0.458787	-1
0	3104	2457.46	20.1259	3652.4	28285.5	0.516219	1.76867	0.34665	0.0155719	0.04046	0.41273	3.20239	5.82177e-008	0.115239	0.0197073	0.00420391	0.00277291	4.42008e-005	3.69738e-005	4.95305e-005	115.806	0.000210305	59.5369	0.0501455	0.45953	-1
0	3105	2458.19	20.0546	3652.95	28283.2	0.515639	1.77332	0.351648	0.0155275	0.0406681	0.408486	3.19462	5.81154e-008	0.114942	0.0198399	0.00421223	0.0027776	4.3744e-005	3.67965e-005	4.88021e-005	115.339	0.000212396	61.2526	0.0502433	0.461033	-1
0	3106	2458.54	20.0183	3653.24	28282	0.51535	1.77542	0.354178	0.0155048	0.0407721	0.406403	3.19056	5.80678e-008	0.114782	0.0199071	0.00421641	0.00278003	4.35124e-005	3.67067e-005	4.8432e-005	115.111	0.000213476	62.1603	0.0502926	0.461803	-1
0	3107	2458.86	19.9842	3653.52	28281	0.515082	1.77723	0.356547	0.0154835	0.0408686	0.404489	3.18665	5.8026e-008	0.114625	0.0199702	0.00422031	0.00278235	4.32948e-005	3.66224e-005	4.8084e-005	114.901	0.000214503	63.0376	0.050339	0.462536	-1
0	3108	2459.43	19.9208	3654.07	28279	0.514594	1.78011	0.360915	0.0154439	0.0410445	0.401061	3.17918	5.79562e-008	0.114316	0.0200869	0.00422747	0.00278674	4.28916e-005	3.64662e-005	4.7438e-005	114.525	0.000216441	64.7298	0.0504241	0.463899	-1
0	3109	2459.72	19.8874	3654.37	28277.9	0.514343	1.78137	0.363198	0.015423	0.0411354	0.399318	3.17512	5.79237e-008	0.114144	0.0201482	0.0042312	0.00278909	4.26792e-005	3.63839e-005	4.70971e-005	114.334	0.00021748	65.6581	0.0504679	0.464613	-1
0	3110	2460.26	19.8197	3655.01	28275.8	0.513846	1.78331	0.367757	0.0153805	0.0413147	0.395943	3.16661	5.7868e-008	0.113775	0.0202713	0.00423862	0.0027939	4.22506e-005	3.62179e-005	4.64083e-005	113.966	0.000219617	67.6141	0.050556	0.466077	-1
0	3111	2460.48	19.7903	3655.3	28274.9	0.513636	1.78389	0.369705	0.015362	0.0413903	0.394544	3.16279	5.78482e-008	0.113606	0.0203244	0.00424179	0.00279602	4.20651e-005	3.61461e-005	4.61097e-005	113.813	0.000220559	68.4974	0.0505942	0.466724	-1
0	3112	2460.9	19.7323	3655.88	28273.1	0.513233	1.78452	0.373479	0.0153255	0.0415355	0.391908	3.15502	5.78175e-008	0.113254	0.0204282	0.00424791	0.00280022	4.17e-005	3.60048e-005	4.55218e-005	113.526	0.000222445	70.3039	0.0506672	0.467985	-1
0	3113	2461.12	19.6991	3656.23	28272.1	0.51301	1.78455	0.375592	0.0153046	0.0416158	0.390476	3.15042	5.78054e-008	0.113042	0.0204871	0.00425134	0.00280264	4.14917e-005	3.59242e-005	4.5186e-005	113.37	0.00022354	71.3781	0.0507078	0.468702	-1
0	3114	2461.3	19.671	3656.53	28271.2	0.512824	1.78438	0.377355	0.0152869	0.0416823	0.389308	3.14643	5.77982e-008	0.112856	0.0205366	0.00425421	0.0028047	4.13155e-005	3.5856e-005	4.49017e-005	113.243	0.000224478	72.3131	0.0507429	0.469333	-1
0	3115	2461.65	19.6124	3657.18	28269.5	0.512452	1.78343	0.38092	0.0152498	0.0418154	0.387019	3.13782	5.77934e-008	0.112448	0.0206385	0.00426002	0.002809	4.09499e-005	3.57146e-005	4.43116e-005	112.994	0.000226459	74.3334	0.0508127	0.470618	-1
0	3116	2461.82	19.5826	3657.52	28268.5	0.512271	1.7826	0.382672	0.015231	0.0418801	0.385933	3.13329	5.77965e-008	0.11223	0.0206895	0.00426289	0.00281118	4.07648e-005	3.56429e-005	4.40127e-005	112.876	0.00022748	75.4003	0.0508474	0.471277	-1
0	3117	2462.09	19.5292	3658.15	28266.9	0.511959	1.78053	0.385691	0.0151972	0.0419904	0.384129	3.12489	5.78119e-008	0.11182	0.0207794	0.00426786	0.00281506	4.04351e-005	3.55154e-005	4.348e-005	112.679	0.000229332	77.38	0.0509085	0.472473	-1
0	3118	2462.22	19.5035	3658.46	28266.1	0.511816	1.77924	0.387088	0.0151809	0.042041	0.383325	3.1207	5.78242e-008	0.111613	0.0208221	0.00427018	0.00281693	4.02768e-005	3.54541e-005	4.32241e-005	112.591	0.000230236	78.3689	0.0509369	0.473047	-1
0	3119	2462.47	19.4467	3659.17	28264.4	0.511517	1.77569	0.390008	0.015145	0.0421456	0.381723	3.11115	5.78634e-008	0.111135	0.020914	0.00427508	0.00282098	3.99304e-005	3.532e-005	4.26644e-005	112.415	0.00023225	80.625	0.050997	0.474307	-1
0	3120	2462.57	19.4227	3659.48	28263.7	0.511398	1.77389	0.391171	0.0151299	0.0421867	0.381117	3.10697	5.7885e-008	0.110924	0.020952	0.00427706	0.00282268	3.97851e-005	3.52638e-005	4.24295e-005	112.348	0.00023311	81.6121	0.0510223	0.47486	-1
0	3121	2462.67	19.3984	3659.8	28263	0.511282	1.77187	0.392299	0.0151146	0.0422265	0.380551	3.10265	5.79101e-008	0.110705	0.0209897	0.004279	0.00282436	3.9639e-005	3.52072e-005	4.21935e-005	112.285	0.000233984	82.6295	0.0510465	0.475405	-1
0	3122	2462.86	19.3435	3660.53	28261.3	0.51104	1.76658	0.39466	0.0150801	0.0423088	0.37945	3.09258	5.79799e-008	0.110189	0.0210725	0.00428314	0.0028281	3.93121e-005	3.50806e-005	4.16652e-005	112.16	0.000235977	85.0062	0.0510984	0.476633	-1
0	3123	2462.93	19.3211	3660.84	28260.6	0.510949	1.76412	0.395542	0.0150661	0.0423392	0.379075	3.08833	5.80134e-008	0.10997	0.0211053	0.00428473	0.00282959	3.918e-005	3.50295e-005	4.1452e-005	112.116	0.000236796	86.0072	0.0511193	0.477157	-1
0	3124	2463.08	19.2722	3661.52	28259.1	0.510768	1.75812	0.397287	0.0150356	0.0423988	0.378414	3.07878	5.80981e-008	0.109474	0.0211742	0.00428796	0.00283273	3.88955e-005	3.49192e-005	4.09927e-005	112.036	0.000238592	88.2513	0.0511609	0.478258	-1
0	3125	2463.16	19.2444	3661.92	28258.3	0.510676	1.7543	0.398164	0.0150184	0.0424284	0.378139	3.07317	5.81535e-008	0.109181	0.0212118	0.00428965	0.00283446	3.87358e-005	3.48573e-005	4.0735e-005	112	0.000239619	89.5669	0.051183	0.478888	-1
0	3126	2463.26	19.202	3662.53	28257	0.510553	1.74794	0.399327	0.0149923	0.0424671	0.377866	3.0644	5.82475e-008	0.10872	0.0212667	0.00429201	0.00283698	3.84962e-005	3.47645e-005	4.03489e-005	111.959	0.000241186	91.6209	0.0512153	0.479875	-1
0	3127	2463.32	19.1763	3662.91	28256.2	0.510488	1.74376	0.399923	0.0149767	0.0424867	0.37779	3.05895	5.83108e-008	0.108433	0.0212983	0.0042933	0.00283843	3.83537e-005	3.47093e-005	4.01194e-005	111.942	0.000242133	92.892	0.0512327	0.480453	-1
0	3128	2463.43	19.1263	3663.65	28254.7	0.510384	1.73488	0.400842	0.0149465	0.0425165	0.377841	3.04803	5.84476e-008	0.107855	0.0213565	0.00429551	0.00284111	3.80813e-005	3.46036e-005	3.96811e-005	111.927	0.000243981	95.4335	0.051264	0.481606	-1
0	3129	2463.48	19.103	3664	28254	0.510346	1.73043	0.401156	0.0149327	0.0425264	0.377957	3.04282	5.85173e-008	0.107579	0.0213818	0.00429639	0.00284227	3.79576e-005	3.45556e-005	3.94821e-005	111.929	0.000244836	96.6402	0.0512771	0.48215	-1
0	3130	2463.52	19.082	3664.32	28253.4	0.510317	1.72622	0.401376	0.0149202	0.0425331	0.378113	3.03804	5.85838e-008	0.107325	0.0214038	0.00429711	0.00284328	3.78471e-005	3.45128e-005	3.93048e-005	111.934	0.000245608	97.7462	0.0512881	0.482644	-1
0	3131	2463.6	19.037	3665.01	28252	0.510276	1.71669	0.40164	0.014894	0.0425407	0.378614	3.02761	5.87372e-008	0.10677	0.0214474	0.00429836	0.00284526	3.76166e-005	3.44233e-005	3.89351e-005	111.96	0.000247247	100.15	0.0513082	0.483681	-1
0	3132	2463.64	19.011	3665.41	28251.2	0.510264	1.71085	0.401663	0.0148791	0.0425408	0.379007	3.02147	5.88326e-008	0.106442	0.0214705	0.00429892	0.00284631	3.74873e-005	3.43731e-005	3.87279e-005	111.984	0.000248185	101.559	0.0513179	0.48428	-1
0	3133	2463.71	18.9694	3666.05	28249.9	0.510263	1.70102	0.4015	0.0148557	0.0425342	0.379798	3.01146	5.89952e-008	0.105909	0.0215042	0.00429954	0.00284782	3.7286e-005	3.42951e-005	3.84061e-005	112.036	0.000249671	103.847	0.0513308	0.485266	-1
0	3134	2463.75	18.945	3666.42	28249.2	0.510274	1.69498	0.401291	0.0148422	0.0425268	0.380353	3.0055	5.90965e-008	0.105591	0.021522	0.00429975	0.0028486	3.71716e-005	3.42506e-005	3.82234e-005	112.073	0.000250532	105.203	0.0513365	0.485829	-1
0	3135	2463.83	18.8992	3667.13	28247.8	0.510315	1.68314	0.400675	0.0148174	0.0425056	0.381579	2.99413	5.92979e-008	0.104986	0.0215516	0.00429984	0.00284987	3.69639e-005	3.417e-005	3.78924e-005	112.157	0.000252125	107.778	0.051344	0.486921	-1
0	3136	2463.86	18.8787	3667.44	28247.2	0.510343	1.67764	0.400306	0.0148066	0.0424932	0.382204	2.98898	5.93927e-008	0.104712	0.0215631	0.00429975	0.00285036	3.68742e-005	3.41352e-005	3.77498e-005	112.201	0.000252826	108.938	0.0513458	0.487403	-1
0	3137	2463.95	18.8293	3668.19	28245.7	0.510431	1.66393	0.399192	0.0147811	0.0424563	0.383899	2.97646	5.96325e-008	0.104047	0.0215866	0.00429921	0.0028513	3.66666e-005	3.40547e-005	3.74203e-005	112.32	0.000254481	111.748	0.0513465	0.488561	-1
0	3138	2463.99	18.804	3668.58	28244.9	0.510488	1.6567	0.398503	0.0147685	0.0424338	0.384867	2.97001	5.97609e-008	0.103704	0.0215963	0.00429876	0.00285166	3.65652e-005	3.40153e-005	3.72598e-005	112.388	0.000255307	113.189	0.0513448	0.489159	-1
0	3139	2464.04	18.7807	3668.92	28244.2	0.510548	1.64992	0.397801	0.014757	0.042411	0.385817	2.96404	5.98823e-008	0.103388	0.0216038	0.00429824	0.00285192	3.64747e-005	3.39802e-005	3.71168e-005	112.455	0.000256056	114.516	0.0513421	0.489718	-1
0	3140	2464.12	18.7382	3669.55	28242.9	0.510674	1.63723	0.396358	0.0147367	0.0423645	0.387697	2.95306	6.01123e-008	0.102809	0.0216143	0.00429705	0.00285222	3.63162e-005	3.39188e-005	3.68669e-005	112.587	0.000257392	116.944	0.0513342	0.49074	-1
0	3141	2464.18	18.7134	3669.91	28242.2	0.510757	1.6297	0.395427	0.0147253	0.0423348	0.388874	2.94665	6.02509e-008	0.102471	0.0216184	0.00429621	0.00285229	3.6228e-005	3.38846e-005	3.67283e-005	112.669	0.000258151	118.357	0.051328	0.491325	-1
0	3142	2464.29	18.6646	3670.61	28240.7	0.51094	1.61463	0.393422	0.0147034	0.0422713	0.391355	2.93403	6.05317e-008	0.101809	0.0216224	0.00429428	0.00285223	3.60637e-005	3.3821e-005	3.64706e-005	112.84	0.000259598	121.12	0.0513121	0.492509	-1
0	3143	2464.35	18.6421	3670.93	28240.1	0.511033	1.60763	0.39243	0.0146938	0.0422401	0.392564	2.92825	6.06642e-008	0.101507	0.0216225	0.00429327	0.00285211	3.59923e-005	3.37933e-005	3.63589e-005	112.923	0.000260241	122.381	0.0513034	0.493046	-1
0	3144	2464.49	18.5894	3671.65	28238.5	0.51127	1.59098	0.389939	0.0146719	0.0421623	0.395571	2.91468	6.09839e-008	0.1008	0.0216186	0.0042906	0.00285161	3.58338e-005	3.37321e-005	3.61121e-005	113.128	0.000261703	125.321	0.0512797	0.494311	-1
0	3145	2464.57	18.5625	3672.01	28237.7	0.511401	1.58242	0.388591	0.0146611	0.0421205	0.39719	2.90778	6.11509e-008	0.100442	0.0216144	0.0042891	0.00285125	3.5758e-005	3.37028e-005	3.59944e-005	113.237	0.000262421	126.807	0.0512657	0.494963	-1
0	3146	2464.65	18.5369	3672.35	28237	0.511531	1.57424	0.387266	0.0146512	0.0420796	0.398779	2.90125	6.13119e-008	0.100104	0.0216093	0.00428759	0.00285084	3.56889e-005	3.36762e-005	3.58875e-005	113.343	0.000263087	128.21	0.0512512	0.495591	-1
0	3147	2464.81	18.4883	3672.98	28235.6	0.511792	1.55873	0.38466	0.0146331	0.0419997	0.40191	2.88897	6.16219e-008	0.0994723	0.0215963	0.00428451	0.00284991	3.55661e-005	3.36289e-005	3.56982e-005	113.549	0.0002643	130.831	0.0512212	0.496782	-1
0	3148	2464.9	18.4609	3673.32	28234.8	0.511947	1.54997	0.383139	0.0146233	0.0419533	0.403745	2.88209	6.17997e-008	0.09912	0.0215872	0.00428266	0.0028493	3.55012e-005	3.3604e-005	3.55986e-005	113.669	0.000264959	132.292	0.0512031	0.497446	-1
0	3149	2465.11	18.4056	3673.99	28233.3	0.512274	1.53239	0.379991	0.0146045	0.041858	0.407567	2.8684	6.21621e-008	0.0984227	0.0215654	0.00427871	0.00284789	3.538e-005	3.35575e-005	3.54134e-005	113.914	0.000266227	135.181	0.051163	0.498814	-1
0	3150	2465.21	18.3794	3674.3	28232.5	0.512436	1.52408	0.378464	0.014596	0.041812	0.40944	2.86198	6.23362e-008	0.0980972	0.0215536	0.00427674	0.00284716	3.53266e-005	3.35371e-005	3.53322e-005	114.033	0.000266803	136.53	0.0511429	0.49946	-1
0	3151	2465.47	18.3174	3675	28230.8	0.512833	1.50461	0.374795	0.0145768	0.0417024	0.41399	2.84703	6.27515e-008	0.0973439	0.0215221	0.00427188	0.00284525	3.52105e-005	3.34929e-005	3.51568e-005	114.317	0.000268097	139.65	0.051093	0.5	-1
0	3152	2465.58	18.2911	3675.29	28230.1	0.513008	1.49642	0.373217	0.0145691	0.0416555	0.415974	2.84078	6.29288e-008	0.0970307	0.0215074	0.00426973	0.00284438	3.51652e-005	3.34758e-005	3.50888e-005	114.439	0.00026862	140.948	0.0510698	0.5	-1
0	3153	2465.86	18.2314	3675.92	28228.5	0.513413	1.47809	0.369621	0.0145524	0.0415494	0.420562	2.82684	6.33332e-008	0.0963368	0.0214714	0.00426472	0.00284229	3.5071e-005	3.34402e-005	3.49484e-005	114.717	0.000269748	143.825	0.0510171	0.5	-1
0	3154	2466.03	18.1957	3676.29	28227.5	0.513663	1.46727	0.367462	0.014543	0.0414862	0.423367	2.81866	6.35765e-008	0.0959318	0.0214482	0.00426163	0.00284097	3.50198e-005	3.3421e-005	3.48727e-005	114.884	0.000270387	145.504	0.0509843	0.5	-1
0	3155	2466.16	18.1683	3676.56	28226.8	0.513857	1.45904	0.365801	0.014536	0.0414377	0.425551	2.81245	6.37633e-008	0.0956255	0.0214297	0.00425921	0.00283993	3.4983e-005	3.34072e-005	3.48185e-005	115.012	0.000270861	146.775	0.0509572	0.5	-1
0	3156	2466.49	18.1038	3677.18	28225.1	0.514323	1.43999	0.361907	0.0145204	0.0413248	0.430769	2.79811	6.42043e-008	0.0949234	0.0213839	0.00425341	0.00283739	3.49042e-005	3.3378e-005	3.4704e-005	115.314	0.000271918	149.69	0.0508949	0.5	-1
0	3157	2466.68	18.0685	3677.5	28224.2	0.514583	1.42973	0.359783	0.0145123	0.0412638	0.433676	2.79041	6.44464e-008	0.0945488	0.0213575	0.00425017	0.00283595	3.48655e-005	3.33638e-005	3.46483e-005	115.479	0.000272466	151.247	0.0508592	0.5	-1
0	3158	2466.88	18.0317	3677.83	28223.2	0.514857	1.4192	0.357587	0.0145043	0.0412009	0.43673	2.78252	6.46982e-008	0.0941669	0.0213294	0.00424676	0.00283443	3.48284e-005	3.33503e-005	3.45953e-005	115.65	0.000273012	152.836	0.0508216	0.5	-1
0	3159	2467.26	17.9648	3678.4	28221.5	0.515362	1.40043	0.353633	0.0144905	0.0410887	0.442361	2.76848	6.51556e-008	0.0934916	0.0212763	0.00424046	0.00283161	3.47684e-005	3.33287e-005	3.4511e-005	115.96	0.00027395	155.648	0.0507507	0.5	-1
0	3160	2467.45	17.9313	3678.68	28220.7	0.515618	1.39123	0.35168	0.014484	0.0410336	0.445208	2.76161	6.53842e-008	0.0931633	0.021249	0.00423727	0.00283017	3.47418e-005	3.33193e-005	3.44743e-005	116.113	0.000274393	157.017	0.0507151	0.5	-1
0	3161	2467.94	17.8501	3679.32	28218.7	0.516244	1.36943	0.347014	0.0144692	0.0409034	0.452197	2.74534	6.59381e-008	0.0923913	0.0211808	0.00422947	0.00282665	3.46858e-005	3.32999e-005	3.43989e-005	116.483	0.000275401	160.241	0.050628	0.5	-1
0	3162	2468.15	17.8159	3679.57	28217.9	0.516511	1.36045	0.345081	0.0144634	0.0408499	0.455175	2.73864	6.61705e-008	0.0920759	0.0211515	0.00422615	0.00282516	3.46656e-005	3.32931e-005	3.43724e-005	116.637	0.0002758	161.56	0.050589	0.5	-1
0	3163	2468.64	17.7372	3680.14	28216	0.517129	1.34031	0.34072	0.0144509	0.0407305	0.462081	2.72361	6.67041e-008	0.0913728	0.0210827	0.00421848	0.00282171	3.46262e-005	3.32803e-005	3.43226e-005	116.987	0.000276661	164.506	0.0505022	0.5	-1
0	3164	2468.95	17.6899	3680.47	28214.8	0.517502	1.32852	0.338156	0.0144439	0.0406611	0.466268	2.71481	6.7024e-008	0.0909644	0.0210407	0.00421385	0.00281964	3.46068e-005	3.32743e-005	3.42995e-005	117.194	0.000277145	166.22	0.0504494	0.5	-1
0	3165	2469.18	17.6541	3680.7	28214	0.517786	1.31975	0.336244	0.0144389	0.0406097	0.469457	2.70826	6.72647e-008	0.0906619	0.0210088	0.00421033	0.00281808	3.4594e-005	3.32707e-005	3.42851e-005	117.349	0.000277495	167.492	0.050407	0.5	-1
0	3166	2469.74	17.5691	3681.25	28212	0.518464	1.29944	0.331808	0.0144278	0.0404918	0.477084	2.69308	6.78358e-008	0.0899657	0.0209318	0.00420196	0.00281439	3.45702e-005	3.32645e-005	3.42609e-005	117.713	0.000278273	170.423	0.0503111	0.5	-1
0	3167	2470.06	17.522	3681.53	28210.9	0.518842	1.28849	0.329411	0.0144221	0.040429	0.481346	2.68488	6.81511e-008	0.0895926	0.0208888	0.00419732	0.00281236	3.45606e-005	3.32625e-005	3.42531e-005	117.912	0.000278676	171.997	0.0502567	0.5	-1
0	3168	2470.4	17.4728	3681.82	28209.8	0.519236	1.27731	0.32696	0.0144166	0.0403655	0.48581	2.6765	6.84789e-008	0.0892132	0.0208438	0.00419247	0.00281026	3.45531e-005	3.32615e-005	3.42488e-005	118.116	0.000279074	173.6	0.0502	0.5	-1
0	3169	2470.71	17.427	3682.08	28208.8	0.519605	1.26708	0.324718	0.0144117	0.040308	0.489995	2.66883	6.87834e-008	0.0888674	0.0208017	0.00418795	0.00280833	3.45482e-005	3.32614e-005	3.42483e-005	118.304	0.000279428	175.063	0.0501461	0.5	-1
0	3170	2471.31	17.3408	3682.55	28206.9	0.5203	1.24837	0.320618	0.0144033	0.0402044	0.49791	2.65476	6.93538e-008	0.0882383	0.0207223	0.00417947	0.00280474	3.45444e-005	3.32634e-005	3.42554e-005	118.651	0.000280048	177.73	0.0500451	0.5	-1
0	3171	2471.68	17.2895	3682.82	28205.8	0.520715	1.23755	0.31825	0.0143987	0.0401457	0.502644	2.64662	6.96919e-008	0.0878765	0.020675	0.00417443	0.00280264	3.45451e-005	3.32659e-005	3.42643e-005	118.854	0.000280391	179.267	0.0499861	0.5	-1
0	3172	2472.09	17.2322	3683.1	28204.5	0.521178	1.22572	0.315663	0.014394	0.0400826	0.507963	2.63769	7.00691e-008	0.0874822	0.0206221	0.00416881	0.00280033	3.45484e-005	3.32697e-005	3.42781e-005	119.077	0.000280753	180.945	0.0499197	0.5	-1
0	3173	2472.75	17.1405	3683.54	28202.6	0.521922	1.20733	0.31165	0.0143872	0.0399867	0.516536	2.62378	7.06694e-008	0.0868721	0.0205377	0.00415982	0.00279672	3.45587e-005	3.32778e-005	3.4308e-005	119.426	0.000281291	183.547	0.0498103	0.5	-1
0	3174	2473.16	17.0838	3683.8	28201.4	0.522382	1.19631	0.309253	0.0143835	0.0399309	0.521857	2.61542	7.10392e-008	0.0865082	0.0204856	0.0041543	0.00279454	3.4568e-005	3.3284e-005	3.43309e-005	119.637	0.000281597	185.102	0.049745	0.5	-1
0	3175	2474.01	16.9683	3684.3	28198.9	0.52332	1.17457	0.304545	0.014377	0.0398247	0.532785	2.59888	7.17904e-008	0.0857936	0.02038	0.00414307	0.00279024	3.45931e-005	3.32992e-005	3.43872e-005	120.057	0.000282169	188.163	0.0496091	0.5	-1
0	3176	2474.42	16.913	3684.53	28197.8	0.52377	1.16448	0.302373	0.0143743	0.0397774	0.538057	2.59118	7.21489e-008	0.0854637	0.0203298	0.00413771	0.00278824	3.46079e-005	3.33077e-005	3.44184e-005	120.253	0.000282419	189.58	0.0495434	0.5	-1
0	3177	2474.81	16.8611	3684.74	28196.7	0.524193	1.15523	0.300385	0.0143721	0.0397351	0.543017	2.5841	7.24841e-008	0.0851615	0.020283	0.0041327	0.00278641	3.46232e-005	3.33162e-005	3.445e-005	120.434	0.000282641	190.879	0.0494817	0.5	-1
0	3178	2475.21	16.8072	3684.94	28195.7	0.524632	1.14579	0.298368	0.0143701	0.0396933	0.548194	2.57686	7.28323e-008	0.0848541	0.0202344	0.00412751	0.00278455	3.46407e-005	3.33257e-005	3.4485e-005	120.619	0.000282858	192.203	0.0494185	0.5	-1
0	3179	2475.97	16.7874	3685.2	28193.8	0.52526	1.13346	0.297237	0.0143675	0.0396382	0.55563	2.5667	7.33644e-008	0.0845927	0.0205685	0.00412012	0.00278196	3.46058e-005	3.33391e-005	3.44488e-005	120.878	0.000282808	193.817	0.0493347	0.5	-1
0	3180	2490.04	19.5557	3683.04	28172.6	0.52609	1.17906	0.327899	0.0144849	0.0400682	0.556021	2.55936	9.30352e-008	0.0906995	0.0256761	0.00411039	0.00277869	3.03657e-005	3.32732e-005	2.85132e-005	121.361	0.000258865	179.524	0.0500103	0.473244	-1
0	3181	2501.17	20.4548	3681.35	28155.7	0.526781	1.21822	0.326554	0.0146175	0.0399954	0.550969	2.55734	9.20159e-008	0.0919408	0.0250221	0.00410234	0.00277608	2.74102e-005	3.32238e-005	2.45967e-005	121.986	0.00024084	168.52	0.0502064	0.453533	-1
