t	tintnext	sstore	sstored	stry	sdid	snext
1164.97	1.12331	1.12331	1.27616			
1166.1	1.27616	1.27616	1.39124			
1167.37	1.39124	1.39124	1.29102			
1168.76	1.29102	1.08171	1.12309			
1169.85	1.12309	1.12309	1.30466			
1170.97	1.30466	1.30466	1.42081			
1172.27	1.42081	1.42081	1.28357			
1173.69	1.28357	1.04726	1.09609			
1174.74	1.09609	1.09609	1.32219			
1175.84	1.32219	1.32219	1.47981			
1177.16	1.47981	1.22538	1.27996			
1178.38	1.27996	1.27996	1.22101			
1179.66	1.22101	1.22101	1.15999			
1180.89	1.15999	1.15999	1.21189			
1182.05	1.21189	1.21189	1.36585			
1183.26	1.36585	1.36585	1.49812			
1184.62	1.49812	1.49812	1.54156			
1186.12	1.54156	1.54156	1.57398			
1187.66	1.57398	1.57398	1.52037			
1189.24	1.52037	1.52037	1.47348			
1190.76	1.47348	1.47348	1.46352			
1192.23	1.46352	1.46352	1.45792			
1193.69	1.45792	1.45792	1.47006			
1195.15	1.47006	1.47006	1.49765			
1196.62	1.49765	1.49765	1.53631			
1198.12	1.53631	1.53631	1.58479			
1199.66	1.58479	1.58479	1.64257			
1201.24	1.64257	1.64257	1.70882			
1202.88	1.70882	1.42025	1.48955			
1204.3	1.48955	1.2075	1.27739			
1205.51	1.27739	1.27739	1.29228			
1206.79	1.29228	1.29228	1.19788			
1208.08	1.19788	1.19788	1.08629			
1209.28	1.08629	1.08629	1.07956			
1210.37	1.07956	1.07956	1.19441			
1211.44	1.19441	1.19441	1.30292			
1212.64	1.30292	1.30292	1.23344			
1213.94	1.23344	0.675777	1.1432			
1214.62	1.1432	0.335577	1.67788			
1214.95	1.67788	0.811009	0.733217			
1215.76	0.733217	0.235096	1.17548			
1216	1.17548	0.869828	0.789407			
1216.87	0.789407	0.789407	3.03823			
1217.66	3.03823	1.81369	2.19978			
1219.47	2.19978	1.43062	1.6433			
1220.9	1.6433	1.33415	1.40727			
1222.24	1.40727	1.20963	1.24888			
1223.45	1.24888	1.24888	1.12463			
1224.7	1.12463	1.12463	1.0465			
1225.82	1.0465	1.0465	0.990485			
1226.87	0.990485	0.990485	0.946725			
1227.86	0.946725	0.946725	0.911312			
1228.8	0.911312	0.911312	0.882322			
1229.72	0.882322	0.882322	0.858665			
1230.6	0.858665	0.858665	0.839595			
1231.46	0.839595	0.839595	0.824497			
1232.3	0.824497	0.824497	0.812821			
1233.12	0.812821	0.812821	0.804059			
1233.93	0.804059	0.804059	0.797742			
1234.74	0.797742	0.797742	0.793438			
1235.54	0.793438	0.793438	0.790747			
1236.33	0.790747	0.790747	0.789296			
1237.12	0.789296	0.789296	0.788731			
1237.91	0.788731	0.788731	0.788716			
1238.7	0.788716	0.788716	0.78893			
1239.49	0.78893	0.78893	0.789078			
1240.28	0.789078	0.789078	0.7889			
1241.06	0.7889	0.7889	0.788186			
1241.85	0.788186	0.788186	0.786795			
1242.64	0.786795	0.786795	0.784662			
1243.43	0.784662	0.784662	0.783932			
1244.21	0.783932	0.783932	0.780398			
1245	0.780398	0.780398	0.774151			
1245.78	0.774151	0.774151	0.768646			
1246.55	0.768646	0.768646	0.765329			
1247.32	0.765329	0.765329	0.762444			
1248.09	0.762444	0.762444	0.7575			
1248.85	0.7575	0.7575	0.75041			
1249.61	0.75041	0.75041	0.743712			
1250.36	0.743712	0.743712	0.739615			
1251.1	0.739615	0.739615	0.737292			
1251.84	0.737292	0.737292	0.733656			
1252.58	0.733656	0.733656	0.727066			
1253.31	0.727066	0.727066	0.719681			
1254.04	0.719681	0.719681	0.715231			
1254.76	0.715231	0.715231	0.714445			
1255.47	0.714445	0.714445	0.713591			
1256.19	0.713591	0.713591	0.708496			
1256.9	0.708496	0.708496	0.700021			
1257.61	0.700021	0.700021	0.693879			
1258.31	0.693879	0.693879	0.694012			
1259	0.694012	0.694012	0.697109			
1259.7	0.697109	0.697109	0.69535			
1260.39	0.69535	0.69535	0.685868			
1261.09	0.685868	0.685868	0.675747			
1261.77	0.675747	0.675747	0.674453			
1262.45	0.674453	0.674453	0.681999			
1263.12	0.681999	0.681999	0.686856			
1263.81	0.686856	0.686856	0.678405			
1264.49	0.678405	0.678405	0.66192			
1265.17	0.66192	0.66192	0.654515			
1265.83	0.654515	0.654515	0.664845			
1266.49	0.664845	0.664845	0.680561			
1267.15	0.680561	0.680561	0.678793			
1267.83	0.678793	0.678793	0.655305			
1268.51	0.655305	0.655305	0.634755			
1269.17	0.634755	0.634755	0.641897			
1269.8	0.641897	0.641897	0.671464			
1270.44	0.671464	0.671464	0.687095			
1271.12	0.687095	0.687095	0.661177			
1271.8	0.661177	0.661177	0.619171			
1272.46	0.619171	0.619171	0.610723			
1273.08	0.610723	0.610723	0.651249			
1273.69	0.651249	0.651249	0.699011			
1274.35	0.699011	0.699011	0.686381			
1275.04	0.686381	0.616883	0.626887			
1275.66	0.626887	0.626887	0.661942			
1276.29	0.661942	0.661942	0.679572			
1276.95	0.679572	0.679572	0.648993			
1277.63	0.648993	0.648993	0.602008			
1278.28	0.602008	0.602008	0.594921			
1278.88	0.594921	0.594921	0.642973			
1279.48	0.642973	0.642973	0.697056			
1280.12	0.697056	0.697056	0.679979			
1280.82	0.679979	0.598368	0.612531			
1281.41	0.612531	0.612531	0.658993			
1282.03	0.658993	0.658993	0.682297			
1282.69	0.682297	0.682297	0.642162			
1283.37	0.642162	0.642162	0.582659			
1284.01	0.582659	0.582659	0.575416			
1284.59	0.575416	0.575416	0.63802			
1285.17	0.63802	0.63802	0.708148			
1285.81	0.708148	0.708148	0.684598			
1286.51	0.684598	0.576051	0.598913			
1287.09	0.598913	0.598913	0.665724			
1287.69	0.665724	0.665724	0.69706			
1288.35	0.69706	0.69706	0.63709			
1289.05	0.63709	0.55221	0.568076			
1289.6	0.568076	0.568076	0.663589			
1290.17	0.663589	0.663589	0.736425			
1290.84	0.736425	0.736425	0.667822			
1291.57	0.667822	0.525258	0.558795			
1292.1	0.558795	0.558795	0.687555			
1292.66	0.687555	0.687555	0.771661			
1293.34	0.771661	0.655515	0.67975			
1294	0.67975	0.67975	0.629086			
1294.68	0.629086	0.56157	0.57187			
1295.24	0.57187	0.57187	0.64971			
1295.81	0.64971	0.64971	0.711137			
1296.46	0.711137	0.711137	0.659504			
1297.17	0.659504	0.543438	0.568964			
1297.72	0.568964	0.568964	0.669412			
1298.29	0.669412	0.669412	0.732694			
1298.96	0.732694	0.64896	0.66307			
1299.6	0.66307	0.66307	0.619846			
1300.27	0.619846	0.619846	0.569563			
1300.89	0.569563	0.569563	0.574085			
1301.46	0.574085	0.574085	0.638449			
1302.03	0.638449	0.638449	0.693863			
1302.67	0.693863	0.693863	0.656675			
1303.36	0.656675	0.559686	0.579212			
1303.92	0.579212	0.579212	0.655887			
1304.5	0.655887	0.655887	0.702578			
1305.16	0.702578	0.702578	0.64208			
1305.86	0.64208	0.53899	0.560623			
1306.4	0.560623	0.560623	0.664739			
1306.96	0.664739	0.664739	0.738458			
1307.62	0.738458	0.658375	0.67116			
1308.28	0.67116	0.67116	0.6146			
1308.95	0.6146	0.6146	0.556759			
1309.57	0.556759	0.556759	0.56856			
1310.13	0.56856	0.56856	0.649878			
1310.69	0.649878	0.649878	0.713132			
1311.34	0.713132	0.713132	0.658951			
1312.06	0.658951	0.539874	0.566309			
1312.6	0.566309	0.566309	0.671017			
1313.16	0.671017	0.671017	0.738052			
1313.83	0.738052	0.651524	0.666456			
1314.49	0.666456	0.666456	0.621098			
1315.15	0.621098	0.621098	0.569052			
1315.77	0.569052	0.569052	0.574798			
1316.34	0.574798	0.574798	0.643049			
1316.92	0.643049	0.643049	0.701396			
1317.56	0.701396	0.701396	0.661894			
1318.26	0.661894	0.560034	0.580997			
1318.82	0.580997	0.580997	0.662929			
1319.4	0.662929	0.662929	0.713704			
1320.07	0.713704	0.713704	0.64977			
1320.78	0.64977	0.539666	0.563348			
1321.32	0.563348	0.563348	0.67469			
1321.88	0.67469	0.67469	0.754398			
1322.56	0.754398	0.667939	0.68254			
1323.23	0.68254	0.68254	0.622746			
1323.91	0.622746	0.622746	0.561178			
1324.53	0.561178	0.561178	0.573567			
1325.09	0.573567	0.573567	0.660745			
1325.67	0.660745	0.660745	0.730563			
1326.33	0.730563	0.730563	0.673757			
1327.06	0.673757	0.544742	0.573984			
1327.6	0.573984	0.573984	0.686731			
1328.18	0.686731	0.686731	0.759745			
1328.86	0.759745	0.665266	0.6824			
1329.53	0.6824	0.6824	0.63442			
1330.21	0.63442	0.63442	0.578429			
1330.84	0.578429	0.578429	0.584132			
1331.42	0.584132	0.584132	0.657969			
1332.01	0.657969	0.657969	0.723589			
1332.66	0.723589	0.723589	0.682732			
1333.39	0.682732	0.570298	0.59423			
1333.96	0.59423	0.59423	0.683579			
1334.55	0.683579	0.683579	0.73914			
1335.24	0.73914	0.73914	0.668891			
1335.98	0.668891	0.5482	0.574817			
1336.52	0.574817	0.574817	0.698641			
1337.1	0.698641	0.698641	0.79081			
1337.8	0.79081	0.693514	0.710985			
1338.49	0.710985	0.710985	0.642117			
1339.2	0.642117	0.569848	0.581341			
1339.77	0.581341	0.581341	0.683326			
1340.35	0.683326	0.683326	0.773687			
1341.04	0.773687	0.773687	0.711541			
1341.81	0.711541	0.552224	0.590069			
1342.36	0.590069	0.590069	0.723184			
1342.95	0.723184	0.723184	0.809255			
1343.68	0.809255	0.689868	0.714219			
1344.37	0.714219	0.714219	0.663905			
1345.08	0.663905	0.663905	0.598485			
1345.74	0.598485	0.598485	0.599244			
1346.34	0.599244	0.599244	0.680484			
1346.94	0.680484	0.680484	0.763901			
1347.62	0.763901	0.763901	0.727751			
1348.39	0.727751	0.59416	0.623965			
1348.98	0.623965	0.623965	0.719741			
1349.6	0.719741	0.719741	0.775521			
1350.32	0.775521	0.696231	0.707774			
1351.02	0.707774	0.707774	0.671511			
1351.73	0.671511	0.671511	0.630365			
1352.4	0.630365	0.630365	0.638009			
1353.03	0.638009	0.638009	0.698278			
1353.67	0.698278	0.698278	0.749229			
1354.37	0.749229	0.749229	0.716595			
1355.11	0.716595	0.630603	0.645273			
1355.75	0.645273	0.645273	0.715251			
1356.39	0.715251	0.715251	0.766762			
1357.11	0.766762	0.766762	0.721143			
1357.87	0.721143	0.623837	0.642074			
1358.5	0.642074	0.642074	0.732274			
1359.14	0.732274	0.732274	0.80143			
1359.87	0.80143	0.80143	0.74111			
1360.67	0.74111	0.609063	0.637971			
1361.28	0.637971	0.637971	0.760569			
1361.92	0.760569	0.760569	0.852397			
1362.68	0.852397	0.759425	0.774015			
1363.44	0.774015	0.774015	0.701696			
1364.21	0.701696	0.631265	0.640914			
1364.84	0.640914	0.640914	0.748966			
1365.49	0.748966	0.748966	0.854563			
1366.23	0.854563	0.854563	0.797614			
1367.09	0.797614	0.619291	0.661492			
1367.71	0.661492	0.661492	0.802716			
1368.37	0.802716	0.802716	0.896822			
1369.17	0.896822	0.77229	0.796417			
1369.94	0.796417	0.796417	0.738265			
1370.74	0.738265	0.738265	0.667792			
1371.48	0.667792	0.667792	0.674585			
1372.15	0.674585	0.674585	0.772267			
1372.82	0.772267	0.772267	0.870063			
1373.59	0.870063	0.870063	0.824395			
1374.46	0.824395	0.664648	0.700786			
1375.13	0.700786	0.700786	0.822352			
1375.83	0.822352	0.822352	0.902101			
1376.65	0.902101	0.804666	0.819662			
1377.46	0.819662	0.819662	0.764309			
1378.28	0.764309	0.764309	0.706534			
1379.04	0.706534	0.706534	0.722906			
1379.75	0.722906	0.722906	0.816605			
1380.47	0.816605	0.816605	0.894873			
1381.29	0.894873	0.894873	0.840769			
1382.18	0.840769	0.703838	0.732476			
1382.89	0.732476	0.732476	0.852548			
1383.62	0.852548	0.377929	0.401493			
1384	0.401493	0.401493	0.487917			
1384.4	0.487917	0.259561	0.702617			
1384.66	0.702617	0.0392172	0.196086			
1384.7	0.196086	0.156111	0.144084			
1384.85	0.144084	0.144084	0.337514			
1385	0.337514	0.337514	0.365202			
1385.33	0.365202	0.365202	0.512783			
1385.7	0.512783	0.512783	0.719396			
1386.21	0.719396	0.719396	0.996606			
1386.93	0.996606	0.996606	0.970313			
1387.93	0.970313	0.703808	0.769921			
1388.63	0.769921	0.769921	0.927071			
1389.4	0.927071	0.927071	1.01976			
1390.33	1.01976	0.910457	0.926248			
1391.24	0.926248	0.926248	0.868411			
1392.17	0.868411	0.868411	0.809693			
1393.03	0.809693	0.809693	0.834017			
1393.84	0.834017	0.834017	0.965312			
1394.68	0.965312	0.965312	1.16765			
1395.64	1.16765	1.16765	1.4264			
1396.81	1.4264	1.00448	1.12916			
1397.81	1.12916	0.79846	0.883456			
1398.61	0.883456	0.883456	0.953471			
1399.5	0.953471	0.196275	0.981377			
1399.69	0.981377	0.320702	0.291618			
1400.01	0.291618	0.291618	0.655188			
1400.31	0.655188	0.655188	0.762321			
1400.96	0.762321	0.762321	1.08207			
1401.72	1.08207	1.08207	1.31421			
1402.8	1.31421	1.01274	1.08627			
1403.82	1.08627	0.973166	0.989832			
1404.79	0.989832	0.989832	0.954932			
1405.78	0.954932	0.954932	0.918764			
1406.74	0.918764	0.918764	0.938156			
1407.65	0.938156	0.938156	1.00818			
1408.59	1.00818	1.00818	1.05534			
1409.6	1.05534	1.05534	1.02169			
1410.66	1.02169	1.02169	0.95696			
1411.68	0.95696	0.95696	0.953856			
1412.63	0.953856	0.953856	1.03548			
1413.59	1.03548	1.03548	1.11919			
1414.62	1.11919	1.11919	1.10182			
1415.74	1.10182	1.10182	1.01511			
1416.84	1.01511	1.01511	0.98296			
1417.86	0.98296	0.98296	1.06228			
1418.84	1.06228	1.06228	1.17471			
1419.91	1.17471	1.17471	1.18275			
1421.08	1.18275	1.18275	1.0907			
1422.26	1.0907	1.0907	1.0364			
1423.35	1.0364	1.0364	1.10325			
1424.39	1.10325	1.10325	1.22501			
1425.49	1.22501	1.22501	1.25368			
1426.72	1.25368	1.25368	1.17451			
1427.97	1.17451	1.17451	1.11676			
1429.15	1.11676	1.11676	1.1694			
1430.26	1.1694	1.1694	1.27775			
1431.43	1.27775	1.27775	1.31095			
1432.71	1.31095	1.31095	1.25215			
1434.02	1.25215	1.25215	1.20098			
1435.27	1.20098	1.20098	1.08139			
1436.47	1.08139	1.08139	1.04083			
1437.56	1.04083	1.04083	1.14182			
1438.6	1.14182	1.14182	1.29291			
1439.74	1.29291	1.29291	1.29884			
1441.03	1.29884	1.12717	1.1558			
1442.16	1.1558	1.1558	1.21301			
1443.31	1.21301	1.21301	1.234			
1444.53	1.234	1.234	1.19022			
1445.76	1.19022	1.19022	1.13854			
1446.95	1.13854	1.13854	1.15006			
1448.09	1.15006	1.15006	1.22621			
1449.24	1.22621	1.22621	1.28529			
1450.47	1.28529	1.28529	1.24797			
1451.75	1.24797	1.24797	1.15917			
1453	1.15917	1.15917	1.13393			
1454.16	1.13393	1.13393	1.21742			
1455.29	1.21742	1.21742	1.33046			
1456.51	1.33046	1.33046	1.32756			
1457.84	1.32756	0.361361	1.39759			
1458.2	1.39759	0.461965	1.69898			
1458.66	1.69898	0.155991	0.779957			
1458.82	0.779957	0.09106	0.4553			
1458.91	0.4553	0.0540835	0.270417			
1458.96	0.270417	0.0243241	0.121621			
1458.99	0.121621	0.0434102	0.0397941			
1459.03	0.0397941	0.0397941	0.198971			
1459.07	0.198971	0.198971	0.994854			
1459.27	0.994854	0.34978	1.51384			
1459.62	1.51384	0.27826	1.3913			
1459.9	1.3913	0.0663801	0.3319			
1459.97	0.3319	0.0333671	0.166836			
1460	0.166836	0.0486777	0.0441448			
1460.05	0.0441448	0.0441448	0.220724			
1460.09	0.220724	0.220724	1.10362			
1460.31	1.10362	1.10362	1.51389			
1461.42	1.51389	1.51389	1.86334			
1462.93	1.86334	1.86334	1.93831			
1464.79	1.93831	1.93831	1.82473			
1466.73	1.82473	0.941727	1.13434			
1467.67	1.13434	1.13434	1.54201			
1468.81	1.54201	1.54201	1.69451			
1470.35	1.69451	1.23466	1.34451			
1471.58	1.34451	1.34451	1.37978			
1472.93	1.37978	1.37978	1.28122			
1474.31	1.28122	1.28122	1.1715			
1475.59	1.1715	1.1715	1.18791			
1476.76	1.18791	1.18791	1.33359			
1477.95	1.33359	1.33359	1.44993			
1479.28	1.44993	1.44993	1.36265			
1480.73	1.36265	1.16175	1.19939			
1481.89	1.19939	1.19939	1.36444			
1483.09	1.36444	1.36444	1.46968			
1484.46	1.46968	1.46968	1.34724			
1485.93	1.34724	1.13288	1.17495			
1487.06	1.17495	1.17495	1.38092			
1488.24	1.38092	1.38092	1.52148			
1489.62	1.52148	1.36732	1.38884			
1490.98	1.38884	1.38884	1.28087			
1492.37	1.28087	1.28087	1.17417			
1493.65	1.17417	1.17417	1.19882			
1494.83	1.19882	1.19882	1.34605			
1496.03	1.34605	1.34605	1.44815			
1497.37	1.44815	1.44815	1.34304			
1498.82	1.34304	1.14058	1.17988			
1499.96	1.17988	1.17988	1.36145			
1501.14	1.36145	1.36145	1.47715			
1502.5	1.47715	1.47715	1.33503			
1503.98	1.33503	1.08857	1.14143			
1505.07	1.14143	1.14143	1.37757			
1506.21	1.37757	1.37757	1.53178			
1507.59	1.53178	1.33156	1.36873			
1508.92	1.36873	1.36873	1.26547			
1510.29	1.26547	1.26547	1.14258			
1511.55	1.14258	1.14258	1.14583			
1512.7	1.14583	1.14583	1.28741			
1513.84	1.28741	1.28741	1.41162			
1515.13	1.41162	1.41162	1.32733			
1516.54	1.32733	1.10873	1.15393			
1517.65	1.15393	1.15393	1.32008			
1518.8	1.32008	1.32008	1.40969			
1520.12	1.40969	1.26755	1.28754			
1521.39	1.28754	1.28754	1.22829			
1522.68	1.22829	1.22829	1.15502			
1523.91	1.15502	1.15502	1.15577			
1525.06	1.15577	1.15577	1.23878			
1526.22	1.23878	1.23878	1.30966			
1527.46	1.30966	1.30966	1.26364			
1528.77	1.26364	1.26364	1.14697			
1530.03	1.14697	1.14697	1.1023			
1531.18	1.1023	1.1023	1.19285			
1532.28	1.19285	1.19285	1.33365			
1533.47	1.33365	1.33365	1.33991			
1534.81	1.33991	1.17651	1.2034			
1535.98	1.2034	1.2034	1.25245			
1537.19	1.25245	1.25245	1.26307			
1538.44	1.26307	1.26307	1.21504			
1539.7	1.21504	1.21504	1.1646			
1540.92	1.1646	1.1646	1.17664			
1542.08	1.17664	1.17664	1.2046			
1543.26	1.2046	1.2046	1.21334			
1544.46	1.21334	1.21334	1.21615			
1545.68	1.21615	1.21615	1.2477			
1546.89	1.2477	1.2477	1.32026			
1548.14	1.32026	1.32026	1.41172			
1549.46	1.41172	1.41172	1.49854			
1550.87	1.49854	1.49854	1.58113			
1552.37	1.58113	1.58113	1.52538			
1553.95	1.52538	1.52538	1.51835			
1555.48	1.51835	1.51835	1.53953			
1556.99	1.53953	1.53953	1.55668			
1558.53	1.55668	1.55668	1.58636			
1560.09	1.58636	1.58636	1.55443			
1561.68	1.55443	1.22498	1.3114			
1562.9	1.3114	1.3114	1.44578			
1564.21	1.44578	1.44578	1.41085			
1565.66	1.41085	1.15849	1.21976			
1566.82	1.21976	1.21976	1.33283			
1568.04	1.33283	1.33283	1.32909			
1569.37	1.32909	1.15128	1.1878			
1570.52	1.1878	1.1878	1.23627			
1571.71	1.23627	1.23627	1.21484			
1572.95	1.21484	1.21484	1.12084			
1574.16	1.12084	1.12084	1.05213			
1575.28	1.05213	1.05213	1.08546			
1576.33	1.08546	1.08546	1.19201			
1577.42	1.19201	1.19201	1.23657			
1578.61	1.23657	1.23657	1.12812			
1579.85	1.12812	0.865529	0.792277			
1580.71	0.792277	0.269115	1.34557			
1580.98	1.34557	1.00739	0.917155			
1581.99	0.917155	0.917155	1.89024			
1582.91	1.89024	1.89024	2.30339			
1584.8	2.30339	0.898078	1.24642			
1585.7	1.24642	1.24642	1.50241			
1586.94	1.50241	1.18671	1.26499			
1588.13	1.26499	1.1076	1.13702			
1589.24	1.13702	1.13702	1.10865			
1590.37	1.10865	1.10865	1.05849			
1591.48	1.05849	1.05849	1.05797			
1592.54	1.05797	1.05797	1.00202			
1593.6	1.00202	1.00202	0.946968			
1594.6	0.946968	0.946968	0.870506			
1595.55	0.870506	0.870506	0.841631			
1596.42	0.841631	0.841631	0.831371			
1597.26	0.831371	0.831371	0.826312			
1598.09	0.826312	0.826312	0.820394			
1598.92	0.820394	0.820394	0.813017			
1599.74	0.813017	0.813017	0.805679			
1600.55	0.805679	0.805679	0.799788			
1601.36	0.799788	0.799788	0.796056			
1602.16	0.796056	0.796056	0.794689			
1602.95	0.794689	0.794689	0.795521			
1603.75	0.795521	0.795521	0.798311			
1604.54	0.798311	0.798311	0.802771			
1605.34	0.802771	0.802771	0.808491			
1606.14	0.808491	0.808491	0.815042			
1606.95	0.815042	0.815042	0.821957			
1607.77	0.821957	0.821957	0.828735			
1608.59	0.828735	0.828735	0.83486			
1609.42	0.83486	0.83486	0.839846			
1610.25	0.839846	0.839846	0.843304			
1611.09	0.843304	0.843304	0.845016			
1611.94	0.845016	0.845016	0.844984			
1612.78	0.844984	0.844984	0.866154			
1613.63	0.866154	0.866154	0.854697			
1614.49	0.854697	0.854697	0.826227			
1615.35	0.826227	0.826227	0.81303			
1616.17	0.81303	0.81303	0.827246			
1616.99	0.827246	0.827246	0.847653			
1617.81	0.847653	0.847653	0.842106			
1618.66	0.842106	0.842106	0.808168			
1619.5	0.808168	0.808168	0.780278			
1620.31	0.780278	0.780278	0.788929			
1621.09	0.788929	0.788929	0.824485			
1621.88	0.824485	0.824485	0.839813			
1622.7	0.839813	0.839813	0.802847			
1623.54	0.802847	0.802847	0.748747			
1624.35	0.748747	0.748747	0.73904			
1625.1	0.73904	0.73904	0.790247			
1625.83	0.790247	0.790247	0.847984			
1626.63	0.847984	0.847984	0.826944			
1627.47	0.826944	0.73331	0.748749			
1628.21	0.748749	0.748749	0.801334			
1628.96	0.801334	0.801334	0.826457			
1629.76	0.826457	0.826457	0.77647			
1630.58	0.77647	0.77647	0.70309			
1631.36	0.70309	0.70309	0.692269			
1632.06	0.692269	0.692269	0.766647			
1632.75	0.766647	0.766647	0.853715			
1633.52	0.853715	0.853715	0.826325			
1634.38	0.826325	0.686634	0.717088			
1635.06	0.717088	0.717088	0.800872			
1635.78	0.800872	0.800872	0.837315			
1636.58	0.837315	0.837315	0.755771			
1637.42	0.755771	0.643732	0.666258			
1638.06	0.666258	0.666258	0.796174			
1638.73	0.796174	0.796174	0.899137			
1639.52	0.899137	0.798557	0.815192			
1640.32	0.815192	0.726576	0.740593			
1641.05	0.740593	0.740593	0.749194			
1641.79	0.749194	0.749194	0.737241			
1642.54	0.737241	0.737241	0.714548			
1643.28	0.714548	0.714548	0.707039			
1643.99	0.707039	0.707039	0.725795			
1644.7	0.725795	0.725795	0.750559			
1645.42	0.750559	0.750559	0.747077			
1646.17	0.747077	0.747077	0.712269			
1646.92	0.712269	0.712269	0.68541			
1647.63	0.68541	0.68541	0.700761			
1648.32	0.700761	0.700761	0.746877			
1649.02	0.746877	0.746877	0.767914			
1649.77	0.767914	0.767914	0.726415			
1650.53	0.726415	0.726415	0.667523			
1651.26	0.667523	0.667523	0.662334			
1651.93	0.662334	0.662334	0.726582			
1652.59	0.726582	0.726582	0.794663			
1653.32	0.794663	0.794663	0.767747			
1654.11	0.767747	0.660189	0.681218			
1654.77	0.681218	0.681218	0.749958			
1655.45	0.749958	0.749958	0.78558			
1656.2	0.78558	0.78558	0.726748			
1656.99	0.726748	0.637707	0.653279			
1657.63	0.653279	0.653279	0.74867			
1658.28	0.74867	0.74867	0.820538			
1659.03	0.820538	0.820538	0.753077			
1659.85	0.753077	0.611539	0.643476			
1660.46	0.643476	0.643476	0.771042			
1661.1	0.771042	0.771042	0.854155			
1661.87	0.854155	0.744683	0.765135			
1662.62	0.765135	0.765135	0.710085			
1663.38	0.710085	0.710085	0.643686			
1664.09	0.643686	0.643686	0.646782			
1664.74	0.646782	0.646782	0.728758			
1665.38	0.728758	0.728758	0.804311			
1666.11	0.804311	0.804311	0.75951			
1666.92	0.75951	0.63025	0.658309			
1667.55	0.658309	0.658309	0.756928			
1668.21	0.756928	0.756928	0.813488			
1668.96	0.813488	0.731322	0.743272			
1669.69	0.743272	0.743272	0.70534			
1670.44	0.70534	0.70534	0.661028			
1671.14	0.661028	0.661028	0.66574			
1671.8	0.66574	0.66574	0.723447			
1672.47	0.723447	0.723447	0.771433			
1673.19	0.771433	0.771433	0.738439			
1673.96	0.738439	0.65622	0.66936			
1674.62	0.66936	0.66936	0.733706			
1675.29	0.733706	0.733706	0.776859			
1676.02	0.776859	0.776859	0.731373			
1676.8	0.731373	0.645508	0.659947			
1677.45	0.659947	0.659947	0.739949			
1678.11	0.739949	0.739949	0.797472			
1678.85	0.797472	0.797472	0.74225			
1679.64	0.74225	0.630029	0.65284			
1680.27	0.65284	0.65284	0.755423			
1680.93	0.755423	0.755423	0.824959			
1681.68	0.824959	0.824959	0.747817			
1682.51	0.747817	0.604851	0.637178			
1683.11	0.637178	0.637178	0.775723			
1683.75	0.775723	0.775723	0.872222			
1684.52	0.872222	0.757735	0.779488			
1685.28	0.779488	0.779488	0.713219			
1686.06	0.713219	0.6384	0.64942			
1686.7	0.64942	0.64942	0.747761			
1687.35	0.747761	0.747761	0.83109			
1688.1	0.83109	0.83109	0.770667			
1688.93	0.770667	0.621838	0.655692			
1689.55	0.655692	0.655692	0.780607			
1690.21	0.780607	0.780607	0.859118			
1690.99	0.859118	0.753547	0.772476			
1691.74	0.772476	0.772476	0.722235			
1692.51	0.722235	0.722235	0.662328			
1693.24	0.662328	0.662328	0.667713			
1693.9	0.667713	0.667713	0.746275			
1694.57	0.746275	0.746275	0.816938			
1695.31	0.816938	0.816938	0.775049			
1696.13	0.775049	0.656034	0.680445			
1696.78	0.680445	0.680445	0.773211			
1697.46	0.773211	0.773211	0.831583			
