RunId	Time	_sPO4W_	_sO2W_	_sDDiatW_	_sDZoo_	_sDFiAd_	_sDVeg_	_sDBent_	_oPTotW_	_oChla_	_aSecchi_	_aDError_	_aNError_	_aPError_	-1
0	888	0.162026	11.3707	3.10705	0.599395	2.45934	0.524054	1.40795	0.267507	55.2981	0.423273	2.91038e-011	-5.68434e-014	7.10543e-015	-1
0	889	0.159667	11.2839	3.05488	0.559917	2.45087	0.529241	1.3932	0.268587	56.3308	0.418927	3.63798e-011	-2.84217e-014	7.10543e-015	-1
0	890	0.157012	11.2236	3.02853	0.521816	2.44176	0.53435	1.37863	0.269782	57.7848	0.413861	3.63798e-011	0	1.06581e-014	-1
0	891	0.154214	11.1872	3.02444	0.488601	2.43264	0.539054	1.36509	0.270998	59.5336	0.40846	2.91038e-011	-2.84217e-014	1.06581e-014	-1
0	892	0.148301	11.1612	3.059	0.437164	2.41471	0.54727	1.34079	0.273349	63.5777	0.397359	2.91038e-011	-2.84217e-014	1.42109e-014	-1
0	893	0.144814	11.1635	3.09337	0.41568	2.40482	0.551275	1.32843	0.274583	66.0322	0.391184	2.18279e-011	-5.68434e-014	1.77636e-014	-1
0	894	0.140862	11.1744	3.13784	0.396924	2.39413	0.555229	1.31574	0.275868	68.8404	0.384476	2.91038e-011	-2.84217e-014	1.06581e-014	-1
0	895	0.136777	11.191	3.18643	0.382198	2.38355	0.558771	1.30378	0.277092	71.7741	0.377793	2.18279e-011	-8.52651e-014	1.42109e-014	-1
0	896	0.132871	11.2095	3.23333	0.371423	2.37381	0.56172	1.29326	0.27817	74.5882	0.371646	1.45519e-011	-8.52651e-014	1.42109e-014	-1
0	897	0.128998	11.2291	3.27909	0.363153	2.36446	0.564278	1.28356	0.279141	77.337	0.365857	2.18279e-011	-1.13687e-013	1.06581e-014	-1
0	898	0.124688	11.2512	3.32836	0.356107	2.35437	0.566749	1.27349	0.280113	80.3157	0.359801	2.18279e-011	-1.13687e-013	1.42109e-014	-1
0	899	0.11966	11.2765	3.38296	0.350058	2.34296	0.569191	1.26258	0.281129	83.7182	0.353132	1.45519e-011	-1.13687e-013	1.06581e-014	-1
0	900	0.114996	11.2988	3.43055	0.346013	2.33267	0.571081	1.25315	0.282	86.9125	0.347091	2.18279e-011	-1.42109e-013	1.06581e-014	-1
0	901	0.110071	11.3209	3.47749	0.342969	2.32207	0.572727	1.24383	0.282812	90.1731	0.341129	2.91038e-011	-1.42109e-013	1.06581e-014	-1
0	902	0.104894	11.3423	3.52321	0.340791	2.31118	0.574107	1.23464	0.283574	93.5431	0.335168	2.18279e-011	-1.13687e-013	1.06581e-014	-1
0	903	0.0996446	11.3617	3.56591	0.33938	2.30036	0.575175	1.22589	0.284264	96.9155	0.329396	2.18279e-011	-1.7053e-013	1.06581e-014	-1
0	904	0.0944761	11.3788	3.60453	0.338576	2.28989	0.575927	1.21778	0.284868	100.191	0.323963	2.91038e-011	-1.42109e-013	7.10543e-015	-1
0	905	0.089315	11.3938	3.63991	0.338199	2.27961	0.576404	1.21013	0.285399	103.403	0.318794	2.91038e-011	-1.42109e-013	1.06581e-014	-1
0	906	0.083934	11.4071	3.67363	0.338137	2.26903	0.576632	1.20258	0.285883	106.68	0.313673	2.18279e-011	-1.98952e-013	1.06581e-014	-1
0	907	0.0782311	11.4188	3.70609	0.33833	2.25797	0.576591	1.19502	0.286326	110.091	0.308501	2.91038e-011	-1.98952e-013	7.10543e-015	-1
0	908	0.0724229	11.4282	3.73594	0.338708	2.24682	0.576271	1.18775	0.286711	113.526	0.303448	2.91038e-011	-1.42109e-013	7.10543e-015	-1
0	909	0.0614646	11.4391	3.78428	0.339673	2.22606	0.574951	1.17507	0.287272	119.909	0.294447	3.63798e-011	-1.7053e-013	7.10543e-015	-1
0	910	0.0559915	11.441	3.80488	0.340191	2.21579	0.573962	1.16919	0.287475	123.01	0.290249	2.91038e-011	-1.98952e-013	3.55271e-015	-1
0	911	0.050115	11.4403	3.82462	0.340728	2.20479	0.572666	1.16319	0.28764	126.277	0.285944	2.91038e-011	-1.98952e-013	3.55271e-015	-1
0	912	0.0439957	11.4363	3.84272	0.341236	2.19336	0.571067	1.15726	0.287759	129.649	0.281621	3.63798e-011	-1.98952e-013	3.55271e-015	-1
0	913	0.0381724	11.4286	3.85778	0.34165	2.18246	0.569308	1.15188	0.287825	132.861	0.277615	3.63798e-011	-2.27374e-013	3.55271e-015	-1
0	914	0.0328702	11.4174	3.86975	0.341955	2.17249	0.567504	1.1472	0.287845	135.779	0.274066	3.63798e-011	-2.27374e-013	7.10543e-015	-1
0	915	0.0277228	11.4014	3.87988	0.342176	2.16271	0.565559	1.14281	0.28783	138.578	0.27074	4.36557e-011	-2.55795e-013	3.55271e-015	-1
0	916	0.022225	11.3759	3.88915	0.342322	2.15206	0.563249	1.13828	0.287777	141.54	0.267302	4.36557e-011	-2.27374e-013	7.10543e-015	-1
0	917	0.0164259	11.3352	3.8973	0.342364	2.14039	0.560491	1.13357	0.28768	144.725	0.263694	4.36557e-011	-2.27374e-013	3.55271e-015	-1
0	918	0.0117504	11.2874	3.90273	0.342299	2.13023	0.557903	1.12971	0.287565	147.52	0.260603	4.36557e-011	-1.98952e-013	3.55271e-015	-1
0	919	0.00771696	11.2302	3.90671	0.342138	2.11993	0.555109	1.126	0.287434	150.228	0.257671	5.09317e-011	-2.27374e-013	3.55271e-015	-1
0	920	0.00460084	11.1613	3.9095	0.341837	2.10796	0.551648	1.12196	0.287277	153.438	0.254273	4.36557e-011	-2.55795e-013	7.10543e-015	-1
0	921	0.0033948	11.1069	3.91039	0.341492	2.09784	0.548551	1.11876	0.287176	155.939	0.251683	4.36557e-011	-2.27374e-013	1.06581e-014	-1
0	922	0.00288772	11.0606	3.91005	0.341104	2.08839	0.54552	1.11595	0.287113	158.193	0.249387	5.09317e-011	-1.98952e-013	1.06581e-014	-1
0	923	0.00259633	11.0174	3.90858	0.340646	2.07871	0.542277	1.11324	0.287077	160.398	0.24718	5.09317e-011	-2.27374e-013	7.10543e-015	-1
0	924	0.00239514	10.9757	3.90587	0.340109	2.06854	0.538733	1.11058	0.28706	162.61	0.244999	4.36557e-011	-2.27374e-013	3.55271e-015	-1
0	925	0.00224572	10.9356	3.90185	0.339505	2.05804	0.534921	1.10804	0.28706	164.789	0.242885	5.09317e-011	-2.55795e-013	0	-1
0	926	0.0021296	10.8968	3.8965	0.338848	2.04731	0.530876	1.10565	0.287072	166.9	0.240868	5.82077e-011	-2.55795e-013	3.55271e-015	-1
0	927	0.00203653	10.8592	3.88983	0.338152	2.03647	0.526634	1.10344	0.287091	168.915	0.238971	6.54836e-011	-2.55795e-013	3.55271e-015	-1
0	928	0.00196038	10.8226	3.8819	0.337433	2.02561	0.522239	1.10145	0.287115	170.81	0.23721	5.82077e-011	-2.55795e-013	7.10543e-015	-1
0	929	0.00189715	10.7872	3.8728	0.336707	2.01485	0.517738	1.09967	0.287141	172.568	0.235596	6.54836e-011	-2.84217e-013	7.10543e-015	-1
0	930	0.00184401	10.7531	3.86261	0.335985	2.00425	0.513171	1.09813	0.287167	174.183	0.23413	6.54836e-011	-2.27374e-013	3.55271e-015	-1
0	931	0.00179887	10.7203	3.85144	0.335277	1.99387	0.50857	1.09681	0.287193	175.656	0.232807	7.27596e-011	-2.55795e-013	1.06581e-014	-1
0	932	0.00176015	10.689	3.83934	0.33459	1.98373	0.503956	1.09571	0.287218	176.991	0.23162	6.54836e-011	-2.55795e-013	1.06581e-014	-1
0	933	0.00172665	10.6591	3.82638	0.333928	1.97384	0.499344	1.09481	0.287241	178.197	0.230559	6.54836e-011	-2.27374e-013	1.06581e-014	-1
0	934	0.00169743	10.6306	3.81259	0.333293	1.9642	0.494743	1.0941	0.287263	179.281	0.229614	6.54836e-011	-2.55795e-013	7.10543e-015	-1
0	935	0.00167179	10.6033	3.79801	0.332687	1.9548	0.490161	1.09358	0.287284	180.252	0.228774	5.82077e-011	-2.27374e-013	1.42109e-014	-1
0	936	0.00164916	10.5773	3.78266	0.33211	1.94564	0.485603	1.09322	0.287303	181.118	0.228032	5.82077e-011	-2.27374e-013	1.42109e-014	-1
0	937	0.0016291	10.5525	3.76652	0.33156	1.93672	0.481072	1.09302	0.28732	181.886	0.227379	5.09317e-011	-1.98952e-013	1.06581e-014	-1
0	938	0.00161137	10.5257	3.74653	0.331024	1.928	0.476566	1.09296	0.287336	182.531	0.226832	5.09317e-011	-2.27374e-013	1.42109e-014	-1
0	939	0.0015958	10.4967	3.7215	0.330465	1.9195	0.472093	1.09305	0.28735	183.043	0.226398	5.09317e-011	-2.55795e-013	1.42109e-014	-1
0	940	0.00158206	10.4669	3.69244	0.329852	1.91122	0.467668	1.09327	0.287365	183.438	0.226063	5.09317e-011	-2.27374e-013	1.42109e-014	-1
0	941	0.00156977	10.437	3.65977	0.329163	1.90309	0.463254	1.09361	0.28738	183.733	0.225814	5.09317e-011	-2.27374e-013	1.42109e-014	-1
0	942	0.00155881	10.4078	3.62443	0.328394	1.89519	0.4589	1.09408	0.287396	183.937	0.225643	3.63798e-011	-2.27374e-013	1.42109e-014	-1
0	943	0.00154895	10.3795	3.5867	0.327537	1.88746	0.454581	1.09465	0.287413	184.062	0.225541	2.91038e-011	-1.98952e-013	1.42109e-014	-1
0	944	0.00153999	10.3522	3.54677	0.326587	1.87986	0.450276	1.09533	0.287432	184.118	0.225501	3.63798e-011	-1.98952e-013	1.77636e-014	-1
0	945	0.00153191	10.3264	3.50563	0.325563	1.87251	0.446057	1.09611	0.287452	184.111	0.225518	3.63798e-011	-1.98952e-013	1.77636e-014	-1
0	946	0.0015245	10.3015	3.4627	0.324448	1.86525	0.441838	1.097	0.287473	184.049	0.225587	2.18279e-011	-1.7053e-013	1.77636e-014	-1
0	947	0.00151771	10.278	3.41866	0.323261	1.85816	0.437664	1.09797	0.287496	183.936	0.225702	2.18279e-011	-1.7053e-013	2.13163e-014	-1
0	948	0.00151154	10.2559	3.37424	0.322022	1.85132	0.433583	1.09903	0.287519	183.78	0.225859	2.91038e-011	-1.42109e-013	1.42109e-014	-1
0	949	0.00150305	10.2244	3.30488	0.32002	1.84114	0.427425	1.1008	0.287557	183.465	0.226173	3.63798e-011	-1.42109e-013	1.06581e-014	-1
0	950	0.00149801	10.2054	3.2591	0.318659	1.83471	0.423477	1.10205	0.287582	183.217	0.226422	2.91038e-011	-1.42109e-013	1.42109e-014	-1
0	951	0.00149323	10.1868	3.21141	0.317214	1.82822	0.419448	1.10341	0.287608	182.929	0.226711	2.91038e-011	-1.42109e-013	1.42109e-014	-1
0	952	0.00148882	10.1695	3.16396	0.315754	1.82197	0.415515	1.10484	0.287634	182.614	0.227029	2.91038e-011	-1.7053e-013	1.06581e-014	-1
0	953	0.00148476	10.1535	3.11729	0.3143	1.81599	0.411712	1.1063	0.287659	182.28	0.227367	2.18279e-011	-1.98952e-013	1.42109e-014	-1
0	954	0.00148084	10.1377	3.06771	0.312741	1.80981	0.407736	1.10792	0.287685	181.901	0.227752	2.91038e-011	-1.7053e-013	1.77636e-014	-1
0	955	0.00147727	10.1236	3.02084	0.311256	1.80412	0.404033	1.10952	0.287708	181.518	0.228144	2.91038e-011	-1.7053e-013	1.77636e-014	-1
0	956	0.00147223	10.1032	2.94717	0.308908	1.79545	0.39831	1.11214	0.287741	180.883	0.228799	2.91038e-011	-1.42109e-013	1.77636e-014	-1
0	957	0.00146914	10.091	2.89952	0.307385	1.79002	0.394669	1.11391	0.28776	180.441	0.229258	3.63798e-011	-1.7053e-013	1.42109e-014	-1
0	958	0.00146628	10.08	2.85329	0.305906	1.78487	0.391177	1.11569	0.287777	179.999	0.229718	2.91038e-011	-1.98952e-013	1.77636e-014	-1
0	959	0.00146347	10.0689	2.80367	0.304319	1.77947	0.387472	1.11765	0.287791	179.504	0.230238	2.18279e-011	-1.98952e-013	1.42109e-014	-1
0	960	0.00146084	10.0587	2.75504	0.302767	1.77431	0.383882	1.11964	0.287803	179.003	0.230766	2.91038e-011	-1.98952e-013	1.42109e-014	-1
0	961	0.00145836	10.0491	2.70549	0.301189	1.76917	0.380264	1.12173	0.287811	178.47	0.23133	2.91038e-011	-1.7053e-013	1.42109e-014	-1
0	962	0.00145489	10.0368	2.63567	0.298976	1.76212	0.375231	1.12479	0.287815	177.69	0.232162	2.91038e-011	-1.7053e-013	7.10543e-015	-1
0	963	0.0014527	10.0291	2.58713	0.297446	1.75737	0.371776	1.12699	0.287813	177.123	0.232771	3.63798e-011	-1.98952e-013	1.06581e-014	-1
0	964	0.00145063	10.0221	2.53962	0.295955	1.75282	0.368427	1.1292	0.287806	176.557	0.233381	3.63798e-011	-1.98952e-013	1.06581e-014	-1
0	965	0.00144866	10.0157	2.49167	0.294458	1.74833	0.36508	1.1315	0.287794	175.96	0.234028	2.91038e-011	-2.27374e-013	1.06581e-014	-1
0	966	0.00144678	10.01	2.44473	0.293	1.74404	0.361835	1.1338	0.287777	175.368	0.234673	2.91038e-011	-1.98952e-013	1.42109e-014	-1
0	967	0.00144499	10.0048	2.39703	0.291526	1.73978	0.358566	1.13621	0.287753	174.738	0.235361	2.91038e-011	-2.27374e-013	1.06581e-014	-1
0	968	0.00144249	9.99796	2.32339	0.289267	1.7334	0.35358	1.14005	0.287705	173.749	0.23645	2.91038e-011	-2.55795e-013	1.42109e-014	-1
0	969	0.0014409	9.99471	2.28187	0.288002	1.72991	0.350798	1.14229	0.28767	173.157	0.237105	2.18279e-011	-2.27374e-013	1.42109e-014	-1
0	970	0.00143936	9.99139	2.23201	0.286491	1.72582	0.347487	1.14504	0.287621	172.445	0.237897	1.45519e-011	-2.27374e-013	1.42109e-014	-1
0	971	0.00143796	9.9888	2.18389	0.28504	1.72198	0.34432	1.14777	0.287565	171.729	0.238697	1.45519e-011	-2.55795e-013	1.06581e-014	-1
0	972	0.00143657	9.98703	2.14201	0.283784	1.71871	0.341586	1.15021	0.28751	171.089	0.239417	7.27596e-012	-2.27374e-013	1.42109e-014	-1
0	973	0.00143531	9.98551	2.09166	0.28228	1.71489	0.338326	1.15321	0.287435	170.312	0.240293	1.45519e-011	-2.27374e-013	1.42109e-014	-1
0	974	0.00143404	9.98477	2.05092	0.281068	1.71187	0.335709	1.15571	0.287365	169.648	0.241047	1.45519e-011	-1.98952e-013	1.06581e-014	-1
0	975	0.00143288	9.98446	2.00264	0.279639	1.70839	0.332632	1.15874	0.287275	168.859	0.241947	1.45519e-011	-2.27374e-013	1.06581e-014	-1
0	976	0.00143183	9.98476	1.9561	0.278266	1.70514	0.32969	1.16175	0.287177	168.067	0.242855	2.18279e-011	-2.27374e-013	1.06581e-014	-1
0	977	0.00143025	9.98615	1.89193	0.276382	1.70081	0.325671	1.16603	0.287025	166.946	0.24415	1.45519e-011	-2.27374e-013	1.06581e-014	-1
0	978	0.00142932	9.98781	1.84716	0.275073	1.69789	0.322892	1.16912	0.286904	166.128	0.245101	0	-2.27374e-013	7.10543e-015	-1
0	979	0.00142845	9.98999	1.80345	0.273798	1.69513	0.320197	1.17222	0.286778	165.324	0.246043	0	-2.55795e-013	7.10543e-015	-1
0	980	0.00142765	9.99275	1.75964	0.272523	1.69246	0.317515	1.17542	0.286637	164.476	0.247041	-7.27596e-012	-2.27374e-013	1.06581e-014	-1
0	981	0.00142691	9.99601	1.71682	0.27128	1.68992	0.314912	1.17863	0.286492	163.646	0.248024	-7.27596e-012	-2.55795e-013	7.10543e-015	-1
0	982	0.00142635	10.0002	1.67045	0.269936	1.68728	0.31211	1.18222	0.286318	162.71	0.249141	-7.27596e-012	-2.55795e-013	1.06581e-014	-1
0	983	0.00142564	10.0042	1.63235	0.268833	1.68518	0.309822	1.18525	0.286162	161.907	0.250104	-7.27596e-012	-2.27374e-013	1.06581e-014	-1
0	984	0.00142524	10.0097	1.58568	0.267484	1.68271	0.307037	1.18909	0.285962	160.925	0.251293	-1.45519e-011	-2.27374e-013	7.10543e-015	-1
0	985	0.00142468	10.0147	1.54858	0.266412	1.68082	0.304835	1.19223	0.285785	160.094	0.252304	-7.27596e-012	-2.27374e-013	1.42109e-014	-1
0	986	0.00142437	10.0212	1.50435	0.265135	1.67865	0.302223	1.19609	0.285565	159.101	0.253522	-1.45519e-011	-2.84217e-013	1.06581e-014	-1
0	987	0.00142418	10.0282	1.4619	0.26391	1.67667	0.299731	1.19993	0.285334	158.108	0.25475	-1.45519e-011	-2.84217e-013	1.06581e-014	-1
0	988	0.00142388	10.035	1.4246	0.262833	1.67501	0.297551	1.20341	0.285117	157.208	0.255872	-1.45519e-011	-2.55795e-013	1.06581e-014	-1
0	989	0.00142471	10.0425	1.38629	0.261727	1.67338	0.290444	1.2071	0.284877	156.235	0.257094	-7.27596e-012	-2.55795e-013	1.06581e-014	-1
0	990	0.00142462	10.0544	1.33145	0.260142	1.67119	0.258466	1.21261	0.284539	154.882	0.2588	-1.45519e-011	-2.55795e-013	1.06581e-014	-1
0	991	0.00142485	10.0581	1.31571	0.259687	1.67059	0.249841	1.21423	0.284424	154.438	0.259365	-1.45519e-011	-2.55795e-013	7.10543e-015	-1
0	992	0.00142499	10.0679	1.27617	0.258542	1.66917	0.229172	1.21843	0.284147	153.398	0.260698	-7.27596e-012	-2.84217e-013	7.10543e-015	-1
0	993	0.00142523	10.0784	1.23651	0.257393	1.66783	0.209799	1.2228	0.283841	152.292	0.262128	-1.45519e-011	-2.84217e-013	7.10543e-015	-1
0	994	0.00142565	10.0893	1.19875	0.256297	1.66666	0.192535	1.22712	0.283529	151.203	0.26355	-2.18279e-011	-2.84217e-013	7.10543e-015	-1
0	995	0.00142627	10.1002	1.16324	0.255264	1.66564	0.177293	1.23133	0.283219	150.155	0.264934	-2.18279e-011	-2.84217e-013	7.10543e-015	-1
0	996	0.0014269	10.1134	1.12326	0.254098	1.6646	0.161216	1.23627	0.282848	148.941	0.266553	-7.27596e-012	-3.12639e-013	7.10543e-015	-1
0	997	0.0014279	10.1254	1.08914	0.253099	1.66381	0.148368	1.24066	0.282503	147.849	0.268027	-7.27596e-012	-3.69482e-013	7.10543e-015	-1
0	998	0.00142902	10.1389	1.05333	0.252048	1.66307	0.135718	1.24546	0.282127	146.692	0.269604	-7.27596e-012	-3.41061e-013	1.06581e-014	-1
0	999	0.0014296	10.1472	1.03273	0.251441	1.66269	0.128817	1.24831	0.2819	146.008	0.270546	-7.27596e-012	-3.69482e-013	1.06581e-014	-1
0	1000	0.00143195	10.1684	0.982815	0.249965	1.66192	0.113204	1.25554	0.281307	144.268	0.272968	0	-3.41061e-013	3.55271e-015	-1
0	1001	0.00143286	10.1769	0.964139	0.249409	1.66169	0.107757	1.25836	0.281072	143.596	0.273915	0	-3.69482e-013	7.10543e-015	-1
0	1002	0.00143489	10.194	0.928547	0.248346	1.66133	0.0979563	1.26395	0.2806	142.272	0.2758	0	-3.41061e-013	3.55271e-015	-1
0	1003	0.00143719	10.2097	0.897846	0.247423	1.66112	0.0901014	1.26899	0.280168	141.089	0.277504	7.27596e-012	-3.12639e-013	3.55271e-015	-1
0	1004	0.0014392	10.2244	0.870746	0.246603	1.66101	0.0854421	1.27364	0.279756	139.985	0.279115	7.27596e-012	-3.12639e-013	0	-1
0	1005	0.00144289	10.2473	0.83116	0.245396	1.661	0.084867	1.28077	0.279175	138.469	0.281356	0	-3.41061e-013	3.55271e-015	-1
0	1006	0.00144379	10.2539	0.820152	0.245058	1.66102	0.0847098	1.28283	0.278952	137.897	0.282211	7.27596e-012	-3.12639e-013	3.55271e-015	-1
0	1007	0.00144797	10.2771	0.783777	0.243933	1.66121	0.0841987	1.28992	0.278342	136.363	0.284528	0	-2.84217e-013	3.55271e-015	-1
0	1008	0.00145156	10.2966	0.755145	0.243037	1.66147	0.0838058	1.29581	0.277798	135.029	0.286575	7.27596e-012	-3.12639e-013	0	-1
0	1009	0.00145425	10.3093	0.737326	0.242475	1.66169	0.0835657	1.29963	0.277459	134.209	0.287846	1.45519e-011	-3.41061e-013	3.55271e-015	-1
0	1010	0.00145914	10.3317	0.707404	0.241521	1.66215	0.0831702	1.30632	0.276841	132.745	0.290146	7.27596e-012	-3.41061e-013	3.55271e-015	-1
0	1011	0.00146212	10.3442	0.691581	0.241011	1.66245	0.0829652	1.31001	0.276504	131.959	0.291396	1.45519e-011	-3.69482e-013	3.55271e-015	-1
0	1012	0.00146851	10.3693	0.661292	0.240022	1.66313	0.0825808	1.3174	0.275819	130.386	0.293928	1.45519e-011	-3.97904e-013	7.10543e-015	-1
0	1013	0.00147542	10.3942	0.633159	0.239088	1.6639	0.0822339	1.32468	0.275141	128.865	0.296418	1.45519e-011	-3.69482e-013	3.55271e-015	-1
0	1014	0.00147967	10.4082	0.618102	0.238581	1.66437	0.0820524	1.32876	0.274764	128.031	0.297803	1.45519e-011	-3.97904e-013	7.10543e-015	-1
0	1015	0.00148915	10.437	0.588749	0.237576	1.6654	0.0817074	1.3371	0.273981	126.328	0.300669	2.18279e-011	-4.26326e-013	3.55271e-015	-1
0	1016	0.00149394	10.4507	0.575494	0.237114	1.66593	0.0815556	1.34105	0.273608	125.527	0.302035	2.18279e-011	-4.54747e-013	0	-1
0	1017	0.00150548	10.4806	0.547968	0.236136	1.66714	0.0812489	1.34966	0.272802	123.827	0.304979	2.91038e-011	-4.54747e-013	0	-1
0	1018	0.00151249	10.4971	0.533561	0.235613	1.66784	0.0810932	1.35439	0.272357	122.901	0.306606	2.91038e-011	-4.54747e-013	0	-1
0	1019	0.0015272	10.529	0.507209	0.234634	1.66925	0.0808176	1.36352	0.271491	121.125	0.309777	2.18279e-011	-4.83169e-013	-3.55271e-015	-1
0	1020	0.00153544	10.5452	0.494474	0.234149	1.67	0.0806888	1.36816	0.271053	120.241	0.31138	2.91038e-011	-4.83169e-013	-7.10543e-015	-1
0	1021	0.00154501	10.5627	0.481199	0.233634	1.67083	0.080558	1.37317	0.270583	119.3	0.313105	2.18279e-011	-4.83169e-013	-7.10543e-015	-1
0	1022	0.00156726	10.5992	0.45507	0.232589	1.67261	0.0803109	1.3836	0.269597	117.356	0.31673	2.18279e-011	-4.54747e-013	-1.06581e-014	-1
0	1023	0.00157959	10.6173	0.442804	0.232083	1.67351	0.0802	1.38878	0.269107	116.403	0.318539	1.45519e-011	-4.83169e-013	-1.06581e-014	-1
0	1024	0.00159343	10.636	0.43057	0.231565	1.67447	0.080093	1.39414	0.268602	115.43	0.320406	2.18279e-011	-5.11591e-013	-1.42109e-014	-1
0	1025	0.00162691	10.6756	0.406077	0.230491	1.67655	0.0798901	1.40551	0.267533	113.397	0.32438	2.91038e-011	-4.83169e-013	-1.42109e-014	-1
0	1026	0.00164654	10.6958	0.394252	0.22995	1.67763	0.079798	1.41133	0.266985	112.369	0.326429	2.91038e-011	-4.83169e-013	-1.06581e-014	-1
0	1027	0.00166863	10.7164	0.382658	0.229404	1.67875	0.0797117	1.41728	0.266426	111.331	0.328524	2.91038e-011	-5.11591e-013	-1.06581e-014	-1
0	1028	0.00169381	10.7375	0.371213	0.228849	1.67991	0.0796306	1.42339	0.265854	110.276	0.330681	2.91038e-011	-5.11591e-013	-1.06581e-014	-1
0	1029	0.00175563	10.7809	0.348934	0.227713	1.68235	0.0794858	1.43606	0.264671	108.123	0.335174	2.18279e-011	-4.83169e-013	-1.42109e-014	-1
0	1030	0.00179385	10.8031	0.338135	0.227132	1.68362	0.0794223	1.4426	0.264062	107.029	0.337507	2.18279e-011	-5.11591e-013	-1.77636e-014	-1
0	1031	0.00183848	10.8257	0.327554	0.226542	1.68492	0.0793647	1.4493	0.26344	105.921	0.339902	2.91038e-011	-4.83169e-013	-1.42109e-014	-1
0	1032	0.00189112	10.8486	0.317189	0.22594	1.68627	0.0793131	1.45616	0.262806	104.799	0.342362	2.18279e-011	-4.83169e-013	-1.06581e-014	-1
0	1033	0.00195395	10.8718	0.307035	0.225326	1.68764	0.0792675	1.46318	0.262158	103.662	0.344893	2.91038e-011	-4.83169e-013	-1.42109e-014	-1
0	1034	0.00212355	10.9194	0.287298	0.22405	1.69052	0.0791945	1.47781	0.260815	101.333	0.350196	2.91038e-011	-5.11591e-013	-1.06581e-014	-1
0	1035	0.00224099	10.9439	0.277666	0.223382	1.69203	0.0791672	1.48548	0.260115	100.134	0.352993	3.63798e-011	-5.11591e-013	-1.06581e-014	-1
0	1036	0.00239187	10.969	0.268141	0.222686	1.69359	0.0791463	1.49345	0.259392	98.902	0.355913	2.91038e-011	-5.11591e-013	-1.06581e-014	-1
0	1037	0.00259101	10.9949	0.258671	0.221956	1.69522	0.079132	1.50179	0.258638	97.6283	0.358985	3.63798e-011	-5.11591e-013	-1.06581e-014	-1
0	1038	0.00286174	11.0219	0.249189	0.221182	1.69694	0.0791248	1.51062	0.257846	96.2991	0.36225	2.91038e-011	-5.11591e-013	-7.10543e-015	-1
0	1039	0.00324068	11.0503	0.239619	0.220348	1.69877	0.0791257	1.52007	0.257004	94.8968	0.365761	2.91038e-011	-5.11591e-013	-1.06581e-014	-1
0	1040	0.00378253	11.0805	0.229891	0.219441	1.70073	0.0791361	1.53029	0.2561	93.4017	0.369582	2.91038e-011	-4.83169e-013	-7.10543e-015	-1
0	1041	0.00455989	11.113	0.219884	0.218442	1.70286	0.0791578	1.54145	0.255122	91.7941	0.373783	3.63798e-011	-5.11591e-013	-7.10543e-015	-1
0	1042	0.00455989	11.113	0.219884	0.218442	1.70286	0.0791578	1.54145	0.255122	91.7941	0.373783	3.63798e-011	-5.11591e-013	-7.10543e-015	-1
0	1043	0.00546199	11.1426	0.211066	0.217509	1.7048	0.0791868	1.55175	0.254208	90.298	0.37778	3.63798e-011	-5.40012e-013	-7.10543e-015	-1
0	1044	0.00640878	11.1687	0.203532	0.216668	1.70651	0.0792195	1.56094	0.253398	88.9745	0.381391	3.63798e-011	-5.11591e-013	-1.06581e-014	-1
0	1045	0.00752605	11.196	0.195953	0.215774	1.70828	0.0792603	1.57056	0.252575	87.6319	0.385126	3.63798e-011	-5.40012e-013	-7.10543e-015	-1
0	1046	0.00876642	11.2238	0.188568	0.214851	1.71007	0.0793082	1.58035	0.251746	86.2779	0.388969	3.63798e-011	-5.40012e-013	-3.55271e-015	-1
0	1047	0.0100377	11.2506	0.181737	0.213947	1.71177	0.0793604	1.58979	0.250951	84.9782	0.392734	2.18279e-011	-5.40012e-013	-7.10543e-015	-1
0	1048	0.0113034	11.2765	0.175466	0.213068	1.71337	0.0794155	1.59882	0.2502	83.7484	0.396366	2.91038e-011	-5.40012e-013	-3.55271e-015	-1
0	1049	0.0126163	11.3027	0.16939	0.212168	1.71497	0.0794759	1.60792	0.249457	82.5303	0.400032	2.18279e-011	-5.11591e-013	-3.55271e-015	-1
0	1050	0.0140434	11.331	0.163183	0.211192	1.71664	0.0795453	1.61762	0.248682	81.257	0.403941	2.91038e-011	-5.11591e-013	0	-1
0	1051	0.01556	11.3608	0.15697	0.210152	1.71836	0.0796233	1.62775	0.247881	79.9386	0.408071	2.91038e-011	-5.68434e-013	0	-1
0	1052	0.0170446	11.39	0.151215	0.209126	1.72	0.0797038	1.63756	0.24711	78.6661	0.412142	2.91038e-011	-5.40012e-013	0	-1
0	1053	0.0184291	11.4174	0.146108	0.208159	1.72149	0.0797826	1.64664	0.246402	77.4958	0.415962	2.91038e-011	-5.40012e-013	0	-1
0	1054	0.0212492	11.4736	0.136383	0.20615	1.72444	0.0799537	1.66498	0.245017	75.1998	0.423674	2.91038e-011	-5.96856e-013	3.55271e-015	-1
0	1055	0.0228469	11.5058	0.131235	0.204984	1.72605	0.080057	1.67533	0.244258	73.9376	0.428043	2.91038e-011	-5.96856e-013	7.10543e-015	-1
0	1056	0.0242617	11.5346	0.126875	0.203934	1.72745	0.0801521	1.68447	0.243578	72.8055	0.432043	3.63798e-011	-6.25278e-013	7.10543e-015	-1
