1	73	0.0478644	15.0241	3.0132	2.75084	2.95995	15.2825	3.11907	0.096778	28.0522	0.543239	-2.18279e-011	1.13687e-013	-7.10543e-015	-1
1	74	0.04907	14.8446	2.75302	2.83767	2.96742	15.1973	3.12715	0.0965322	25.5666	0.551416	-7.27596e-012	1.13687e-013	-1.06581e-014	-1
1	75	0.0498891	14.7373	2.60654	2.8807	2.97199	15.1507	3.13142	0.0964907	24.1695	0.556597	-1.45519e-011	5.68434e-014	-7.10543e-015	-1
1	76	0.0505856	14.6526	2.49519	2.9105	2.97568	15.1158	3.13454	0.0965115	23.0613	0.561042	-1.45519e-011	8.52651e-014	-7.10543e-015	-1
1	77	0.0513617	14.5637	2.38233	2.93803	2.97963	15.0808	3.13757	0.0965806	21.9841	0.565676	-1.45519e-011	8.52651e-014	-3.55271e-015	-1
1	78	0.0534815	14.3432	2.11893	2.99116	2.98986	15.0008	3.14406	0.0969455	19.5022	0.577721	-2.18279e-011	8.52651e-014	0	-1
1	79	0.054382	14.2573	2.02242	3.00642	2.99405	14.972	3.1462	0.0971756	18.543	0.582973	-1.45519e-011	1.13687e-013	0	-1
1	80	0.0553757	14.1673	1.92471	3.01933	2.99858	14.9431	3.14821	0.0974708	17.6208	0.588395	-1.45519e-011	1.13687e-013	0	-1
1	81	0.0566347	14.0594	1.81197	3.03071	3.00423	14.9103	3.1503	0.0979039	16.5751	0.59504	-7.27596e-012	5.68434e-014	3.55271e-015	-1
1	82	0.0593039	13.8481	1.60504	3.04025	3.01607	14.8513	3.15329	0.0990187	14.6219	0.609173	-1.45519e-011	1.13687e-013	0	-1
1	83	0.0606249	13.7507	1.51559	3.03912	3.02192	14.8265	3.15414	0.0996419	13.7733	0.616166	-1.45519e-011	8.52651e-014	3.55271e-015	-1
1	84	0.0618729	13.6625	1.43762	3.03513	3.02748	14.8054	3.15459	0.100262	13.0352	0.622765	-2.18279e-011	1.13687e-013	3.55271e-015	-1
1	85	0.0631758	13.5738	1.36222	3.02835	3.03333	14.7856	3.15471	0.100927	12.333	0.629558	-1.45519e-011	1.13687e-013	0	-1
1	86	0.0646681	13.4762	1.28257	3.01771	3.0401	14.7653	3.15443	0.101706	11.6014	0.637257	-7.27596e-012	1.13687e-013	0	-1
1	87	0.0676543	13.2922	1.1418	2.98877	3.05398	14.7323	3.15252	0.103369	10.2858	0.65307	0	8.52651e-014	0	-1
1	88	0.069057	13.2105	1.08311	2.97227	3.06067	14.7199	3.15102	0.104167	9.74653	0.660457	-1.45519e-011	8.52651e-014	3.55271e-015	-1
1	89	0.0706689	13.1199	1.02079	2.95142	3.06852	14.708	3.1488	0.10509	9.182	0.668892	-7.27596e-012	8.52651e-014	3.55271e-015	-1
1	90	0.0724258	13.0249	0.958527	2.9267	3.07728	14.6977	3.14578	0.106118	8.616	0.678198	0	2.84217e-014	0	-1
1	91	0.073812	12.9525	0.913179	2.90594	3.08435	14.6915	3.14295	0.106978	8.18735	0.685914	0	2.84217e-014	0	-1
1	92	0.076939	12.797	0.821733	2.85578	3.1009	14.6838	3.13503	0.108864	7.3655	0.702712	0	0	-7.10543e-015	-1
1	93	0.0787862	12.7097	0.773984	2.82438	3.11109	14.6832	3.12932	0.109998	6.93777	0.712747	7.27596e-012	-2.84217e-014	-7.10543e-015	-1
1	94	0.0801627	12.6467	0.741102	2.80028	3.11889	14.6846	3.12454	0.110897	6.62863	0.720684	0	0	-1.06581e-014	-1
1	95	0.0816053	12.5824	0.708917	2.77449	3.12727	14.6879	3.11904	0.111803	6.34144	0.72866	7.27596e-012	2.84217e-014	-1.06581e-014	-1
1	96	0.0833371	12.5074	0.673129	2.7429	3.13761	14.6942	3.11173	0.112884	6.02776	0.738142	7.27596e-012	0	-7.10543e-015	-1
1	97	0.0850329	12.4362	0.640855	2.71138	3.14806	14.7029	3.1038	0.113977	5.73903	0.747703	0	0	-7.10543e-015	-1
1	98	0.0867592	12.3658	0.610595	2.67881	3.15904	14.7144	3.09491	0.115095	5.47074	0.757435	-7.27596e-012	-2.84217e-014	-1.06581e-014	-1
1	99	0.0898036	12.2464	0.562979	2.62035	3.17926	14.7413	3.07708	0.117118	5.04577	0.774917	-7.27596e-012	2.84217e-014	-1.06581e-014	-1
1	100	0.09128	12.1904	0.54229	2.5916	3.18949	14.7574	3.06739	0.118098	4.86476	0.783308	-7.27596e-012	2.84217e-014	-1.42109e-014	-1
1	101	0.0929316	12.1292	0.520843	2.55915	3.20128	14.7779	3.05569	0.11919	4.67992	0.792592	-7.27596e-012	0	-1.06581e-014	-1
1	102	0.0947019	12.0652	0.499716	2.52406	3.21432	14.8028	3.04208	0.120378	4.49767	0.802582	-7.27596e-012	0	-1.42109e-014	-1
1	103	0.0961069	12.0154	0.484236	2.49598	3.22498	14.8248	3.03046	0.121368	4.35946	0.810811	0	0	-1.42109e-014	-1
1	104	0.0991771	11.9107	0.454047	2.43383	3.24929	14.8822	3.00238	0.123472	4.10335	0.82795	-7.27596e-012	2.84217e-014	-1.42109e-014	-1
1	105	0.100646	11.8653	0.441154	2.40356	3.26145	14.9208	2.98753	0.124514	3.99322	0.836281	-1.45519e-011	2.84217e-014	-1.42109e-014	-1
1	106	0.102121	11.8249	0.429067	2.37264	3.27405	14.9735	2.9716	0.125553	3.89278	0.844506	-7.27596e-012	2.84217e-014	-1.42109e-014	-1
1	107	0.103571	11.7916	0.417922	2.34152	3.28687	15.0445	2.95483	0.126582	3.80128	0.852615	-1.45519e-011	5.68434e-014	-2.13163e-014	-1
1	108	0.104959	11.7667	0.407858	2.31084	3.29961	15.1363	2.93763	0.127573	3.71974	0.86043	-7.27596e-012	5.68434e-014	-1.77636e-014	-1
1	109	0.10628	11.7504	0.398757	2.2805	3.31226	15.252	2.91999	0.128518	3.64727	0.86794	-1.45519e-011	5.68434e-014	-1.42109e-014	-1
1	110	0.107557	11.7422	0.390356	2.24978	3.32507	15.3974	2.90158	0.129428	3.58183	0.875286	-1.45519e-011	2.84217e-014	-1.42109e-014	-1
1	111	0.109966	11.7506	0.375417	2.18606	3.35146	15.7983	2.86182	0.131132	3.46944	0.889668	-2.18279e-011	2.84217e-014	-1.77636e-014	-1
1	112	0.111036	11.7661	0.369143	2.15409	3.36451	16.0523	2.84121	0.13188	3.42411	0.896447	-2.18279e-011	5.68434e-014	-1.77636e-014	-1
1	113	0.111998	11.7875	0.363718	2.12233	3.37728	16.3391	2.8204	0.132542	3.38636	0.902848	-2.18279e-011	0	-1.42109e-014	-1
1	114	0.112871	11.814	0.359034	2.09006	3.39002	16.6643	2.79894	0.133128	3.35545	0.908981	-1.45519e-011	5.68434e-014	-1.42109e-014	-1
1	115	0.113669	11.845	0.355065	2.05644	3.403	17.0365	2.77633	0.133646	3.33124	0.914953	-1.45519e-011	2.84217e-014	-1.77636e-014	-1
1	116	0.114384	11.8791	0.351962	2.0215	3.41616	17.4551	2.75259	0.134094	3.31478	0.920711	-1.45519e-011	2.84217e-014	-1.77636e-014	-1
1	117	0.115	11.9132	0.349935	1.98615	3.42908	17.9058	2.72837	0.134463	3.30744	0.926062	-2.18279e-011	0	-1.42109e-014	-1
1	118	0.115517	11.9447	0.349096	1.95117	3.4415	18.3727	2.7042	0.134759	3.30995	0.930856	-2.18279e-011	2.84217e-014	-1.77636e-014	-1
1	119	0.115963	11.9721	0.349504	1.91607	3.45356	18.8547	2.67976	0.135003	3.32286	0.935111	-2.18279e-011	2.84217e-014	-1.06581e-014	-1
1	120	0.116472	12.0029	0.351841	1.86792	3.44285	19.5288	2.64625	0.135283	3.35874	0.940257	-2.91038e-011	0	-1.06581e-014	-1
1	121	0.116844	12.0278	0.355939	1.81993	3.41118	20.1725	2.61614	0.135462	3.40743	0.944043	-2.18279e-011	0	-7.10543e-015	-1
1	122	0.117329	12.0878	0.376541	1.7005	3.44277	21.8179	2.5426	0.135643	3.59763	0.948715	-2.18279e-011	0	-1.06581e-014	-1
1	123	0.117329	12.0878	0.376541	1.7005	3.44277	21.8179	2.5426	0.135643	3.59763	0.948715	-2.18279e-011	0	-1.06581e-014	-1
1	124	0.117329	12.0878	0.376541	1.7005	3.44277	21.8179	2.5426	0.135643	3.59763	0.948715	-2.18279e-011	0	-1.06581e-014	-1
1	125	0.117325	12.1259	0.395388	1.63533	3.45808	22.7576	2.50236	0.135588	3.79752	0.948406	-2.91038e-011	-2.84217e-014	-1.06581e-014	-1
1	126	0.11716	12.165	0.417495	1.5781	3.47034	23.6093	2.46702	0.135451	3.998	0.94615	-2.91038e-011	-2.84217e-014	-1.06581e-014	-1
1	127	0.116971	12.1932	0.43469	1.54188	3.47751	24.1624	2.44464	0.135303	4.16981	0.943408	-2.18279e-011	-2.84217e-014	-1.77636e-014	-1
1	128	0.116668	12.2296	0.458151	1.50013	3.48519	24.8145	2.41881	0.135099	4.38382	0.939383	-2.18279e-011	-5.68434e-014	-1.06581e-014	-1
1	129	0.116168	12.2803	0.492788	1.44963	3.49361	25.6276	2.38744	0.134783	4.69474	0.932838	-2.18279e-011	-5.68434e-014	-1.42109e-014	-1
1	130	0.115671	12.3253	0.525305	1.41059	3.49946	26.2772	2.36302	0.134464	5.00259	0.925925	-1.45519e-011	-5.68434e-014	-1.06581e-014	-1
1	131	0.115026	12.3795	0.56633	1.36946	3.50495	26.9855	2.33703	0.134079	5.37467	0.917314	-2.18279e-011	-5.68434e-014	-1.42109e-014	-1
1	132	0.114175	12.4471	0.620087	1.32536	3.51003	27.778	2.30868	0.133588	5.85958	0.905988	-1.45519e-011	-2.84217e-014	-1.77636e-014	-1
1	133	0.113279	12.5151	0.67698	1.28734	3.51367	28.4959	2.28363	0.133073	6.38729	0.893771	-2.18279e-011	-5.68434e-014	-1.77636e-014	-1
1	134	0.112226	12.5925	0.744876	1.25034	3.51649	29.2346	2.25844	0.132492	7.00889	0.87971	-2.18279e-011	-2.84217e-014	-1.06581e-014	-1
1	135	0.110976	12.682	0.827225	1.21432	3.51841	30.0047	2.23275	0.131822	7.76472	0.863212	-2.18279e-011	-5.68434e-014	-1.42109e-014	-1
1	136	0.107987	12.8874	1.03078	1.15185	3.51911	31.53	2.18335	0.130266	9.67135	0.824614	-1.45519e-011	-5.68434e-014	-1.42109e-014	-1
1	137	0.106329	12.9945	1.1451	1.12711	3.51798	32.2457	2.16074	0.129422	10.7677	0.804138	-2.18279e-011	-5.68434e-014	-1.42109e-014	-1
1	138	0.104504	13.1061	1.271	1.10559	3.51586	32.9586	2.13849	0.128508	11.9877	0.782648	-2.18279e-011	-2.84217e-014	-1.77636e-014	-1
1	139	0.102427	13.2247	1.41334	1.08674	3.51257	33.696	2.11573	0.127483	13.3847	0.759525	-1.45519e-011	-8.52651e-014	-1.77636e-014	-1
1	140	0.100122	13.3449	1.5686	1.07119	3.50802	34.4435	2.09286	0.126354	14.9439	0.735335	-2.18279e-011	-5.68434e-014	-1.42109e-014	-1
1	141	0.0977526	13.4543	1.72305	1.05969	3.50247	35.1521	2.07134	0.125188	16.5459	0.711973	-2.18279e-011	-8.52651e-014	-1.42109e-014	-1
1	142	0.0954461	13.545	1.86618	1.05169	3.49627	35.7981	2.05184	0.124043	18.0785	0.690778	-2.18279e-011	-8.52651e-014	-1.42109e-014	-1
1	143	0.0931335	13.6179	2.00002	1.04585	3.48927	36.4142	2.03335	0.12289	19.5468	0.671283	-2.18279e-011	-8.52651e-014	-1.06581e-014	-1
1	144	0.0906469	13.6726	2.1297	1.04096	3.48077	37.0534	2.01431	0.121642	21.0112	0.65234	-2.18279e-011	-5.68434e-014	-1.42109e-014	-1
1	145	0.0879607	13.698	2.24798	1.03583	3.4703	37.7318	1.99432	0.120263	22.4275	0.634056	-1.45519e-011	-5.68434e-014	-1.42109e-014	-1
1	146	0.0853476	13.6806	2.33406	1.02906	3.45848	38.3975	1.97503	0.118861	23.589	0.618366	-1.45519e-011	-5.68434e-014	-1.06581e-014	-1
1	147	0.0831189	13.6236	2.3774	1.01977	3.44672	38.9876	1.95834	0.117599	24.34	0.606815	-7.27596e-012	-5.68434e-014	-1.06581e-014	-1
1	148	0.0812409	13.5374	2.38617	1.00727	3.43514	39.5167	1.94381	0.116496	24.7317	0.598756	-1.45519e-011	-5.68434e-014	-1.06581e-014	-1
1	149	0.0775656	13.243	2.31085	0.958592	3.40583	40.709	1.91306	0.114293	24.7051	0.588402	-2.18279e-011	-5.68434e-014	-7.10543e-015	-1
1	150	0.0759217	13.0593	2.23896	0.919785	3.38875	41.3398	1.89813	0.1133	24.3791	0.585978	-2.18279e-011	-2.84217e-014	-1.42109e-014	-1
1	151	0.0743749	12.8756	2.16346	0.871364	3.37027	41.9876	1.88383	0.112446	24.0293	0.584594	-2.18279e-011	0	-1.42109e-014	-1
1	152	0.0729848	12.7211	2.10338	0.820106	3.35222	42.5937	1.87136	0.111786	23.8115	0.583508	-2.18279e-011	-2.84217e-014	-1.42109e-014	-1
1	153	0.0716827	12.5976	2.06268	0.769272	3.3348	43.1587	1.86049	0.111294	23.7779	0.582214	-1.45519e-011	-2.84217e-014	-1.77636e-014	-1
1	154	0.0702837	12.4922	2.03871	0.715799	3.31621	43.7438	1.84993	0.110901	23.9478	0.580331	-2.18279e-011	-2.84217e-014	-1.77636e-014	-1
1	155	0.068602	12.3994	2.03429	0.657175	3.29461	44.4038	1.83877	0.110579	24.3967	0.577382	-1.45519e-011	-2.84217e-014	-1.77636e-014	-1
1	156	0.066635	12.3269	2.0545	0.599107	3.27074	45.1122	1.82757	0.110347	25.1866	0.573128	-2.18279e-011	-5.68434e-014	-1.42109e-014	-1
1	157	0.064921	12.2857	2.08697	0.557831	3.25119	45.6782	1.81911	0.110226	26.0727	0.568772	-1.45519e-011	-5.68434e-014	-1.42109e-014	-1
1	158	0.0630325	12.2561	2.13258	0.521093	3.23083	46.2548	1.81088	0.110171	27.1369	0.563805	-2.18279e-011	-2.84217e-014	-1.06581e-014	-1
1	159	0.0607109	12.2339	2.19613	0.486002	3.20737	46.905	1.802	0.110178	28.5291	0.557567	-1.45519e-011	-2.84217e-014	-1.06581e-014	-1
1	160	0.0579729	12.2192	2.27454	0.455477	3.18167	47.6004	1.79292	0.110227	30.2507	0.550136	-2.18279e-011	-2.84217e-014	-1.42109e-014	-1
1	161	0.0579729	12.2192	2.27454	0.455477	3.18167	47.6004	1.79292	0.110227	30.2507	0.550136	-2.18279e-011	-2.84217e-014	-1.42109e-014	-1
1	162	0.0533811	12.2061	2.40153	0.422268	3.14244	48.6277	1.78016	0.110313	33.2722	0.537654	-1.45519e-011	0	-1.06581e-014	-1
1	163	0.0504468	12.1998	2.47541	0.408914	3.11944	49.2106	1.77324	0.11034	35.125	0.530287	-1.45519e-011	0	-1.06581e-014	-1
1	164	0.0476932	12.1936	2.53842	0.400132	3.09907	49.7142	1.76743	0.110339	36.8942	0.523425	-1.45519e-011	0	-1.06581e-014	-1
1	165	0.0447221	12.1861	2.59945	0.393626	3.07823	50.2165	1.7618	0.110309	38.737	0.516439	-1.45519e-011	-2.84217e-014	-1.06581e-014	-1
1	166	0.041586	12.1774	2.65638	0.389204	3.05737	50.7054	1.75647	0.110246	40.6519	0.509336	-1.45519e-011	0	-1.06581e-014	-1
1	167	0.0384118	12.1677	2.70686	0.386579	3.0373	51.1616	1.75163	0.110153	42.5664	0.502382	-1.45519e-011	2.84217e-014	-1.42109e-014	-1
1	168	0.0352418	12.1573	2.75092	0.385295	3.01818	51.5825	1.74729	0.110033	44.4528	0.495665	-2.18279e-011	2.84217e-014	-1.06581e-014	-1
1	169	0.03196	12.146	2.7907	0.384969	2.99924	51.9852	1.74326	0.109887	46.3733	0.488955	-2.18279e-011	0	-7.10543e-015	-1
1	170	0.0284149	12.1332	2.82798	0.385417	2.97963	52.3863	1.73936	0.109708	48.4196	0.481945	-1.45519e-011	0	-1.06581e-014	-1
1	171	0.0246317	12.119	2.86233	0.386508	2.9595	52.7797	1.73565	0.109497	50.5988	0.47463	-1.45519e-011	0	-7.10543e-015	-1
1	172	0.0208618	12.104	2.89199	0.387994	2.94008	53.1405	1.73236	0.109269	52.7985	0.467402	-7.27596e-012	0	-7.10543e-015	-1
