lId	iReport	iSensitivity	iCalibration	iBifurcation	sName	sUnit	sMinValue	sMaxValue	sDefault0	sSet1	sSet2	sSet3	sSet1Changed	sSet2Changed	sSet3Changed	sDescription	sRemarks	-1		Open water	Sediment	Marsh	Marsh sediment	Total	Depth	NH4	N)3	PO4	Adsorbed P	SiO4	Oxygen	Detritus	Humus	Inorganic matter	Diatoms	Green algae	Blue greens	Vegetation	Phragmites	Zooplankton	Zoobethos	Zoop/benth fish	Predatory fish	Mass balance	Hydrology	Inorganic matter	Dry weight	Nitrogen	Phosphorus	Silica	Oxygen	Main module	Transport processes	Abiotic and microbial module	Algal module	Vegetation module	Food web module	Marsh water module	Marsh vegetation module	_InclTran_	_InclPrim_	_InclPhytS_	_InclBed_	_InclWeb_	_InclMarsh_	iSensitivity	shortName	Duflow
245	0	0	0	0	_cAffNUptVeg_	l/mgDW/day	0	0	0.2	0.2	0.2	0.2	TRUE	TRUE	TRUE	Parameter	Vegetation	-1	initial_N_uptake_affinity_vegetation																																														1		cAffNptVeg	PARM
246	0	0	0	0	_cNDVegMin_	mgN/mgDW	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	Parameter	Vegetation	-1	minimum_N/day_ratio_vegetation																																														1		cNDVegMin	PARM
247	0	0	0	0	_cNDVegMax_	mgN/mgDW	0	0	0.035	0.035	0.035	0.035	TRUE	TRUE	TRUE	Parameter	Vegetation	-1	maximum_N/day_ratio_vegetation																																														1		cNDVegMax	PARM
248	0	0	0	0	_cPACoefMin_	-	0	0	1.5	1.5	1.5	1.5	TRUE	TRUE	TRUE	Parameter	Algae	-1	minimum_Poole-Atkins_coefficient																																														1		cPACoefMin	PARM
249	0	0	0	0	_cPACoefMax_	-	0	0	2.5	2.5	2.5	2.5	TRUE	TRUE	TRUE	Parameter	Algae	-1	maximum_Poole-Atkins_coefficient																																														1		cPACoefMax	PARM
250	0	0	0	0	_hPACoef_	g/m2	0	0	3	3	3	3	TRUE	TRUE	TRUE	Parameter	Algae	-1	decrease_constant_for_PA_coeff_with_DOMW																																														1		hPACoef	PARM
251	0	0	0	0	_cSecchiPlus_	m	0	0	0	0	0	0	TRUE	TRUE	TRUE	Parameter	Algae	-1	maximum_Secchi_depth_above_water_depth																																														1		cSecciPlus	PARM
252	0	0	0	0	_cEuph_	-	0	0	1.7	1.7	1.7	1.7	TRUE	TRUE	TRUE	Parameter	Algae	-1	conversion_constant_Secchi_depth_->_euphotic_depth																																														1		cEuph	PARM
253	0	0	0	0	_cCovSpPhyt_	%/gDW/m2	0	0	2	2	2	2	TRUE	TRUE	TRUE	Parameter	Algae	-1	specific_coverage_Tentative																																														1		cCovSpPhyt	PARM
254	0	0	0	0	_cTmOptLoss_	oC	0	0	25	25	25	25	TRUE	TRUE	TRUE	Parameter	Algae	-1	optimum_temp_for_grazing																																														1		cTmOptLoss	PARM
255	0	0	0	0	_cSigTmLoss_	oC	0	0	13	13	13	13	TRUE	TRUE	TRUE	Parameter	Algae	-1	temperature_constant_of_grazing(sigma_in_Gaussian_curve)																																														1		cSigTmLoss	PARM
256	0	0	0	0	_fDissMortPhyt_	-	0	0	0.2	0.2	0.2	0.2	TRUE	TRUE	TRUE	Parameter	Algae	-1	soluble_nutrient_fraction_of_died_Algae																																														1		fDisstPhyt	PARM
257	0	0	0	0	_fDissLoss_	-	0	0	0.25	0.25	0.25	0.25	TRUE	TRUE	TRUE	Parameter	Algae	-1	dissolved_nutrient_fraction_of_grazing_loss																																														1		fDissLoss	PARM
258	0	0	0	0	_cMuMaxDiat_	day-1	0	0	2	2	2	2	TRUE	TRUE	TRUE	Parameter	Diatoms	-1	maximum_growth_rate_Diatoms																																														1		cMuMaxDiat	PARM
259	0	0	0	0	_cTmOptDiat_	oC	0	0	18	18	18	18	TRUE	TRUE	TRUE	Parameter	Diatoms	-1	optimum_temp_diatoms																																														1		cTmOptDiat	PARM
260	0	0	0	0	_cSigTmDiat_	oC	0	0	20	20	20	20	TRUE	TRUE	TRUE	Parameter	Diatoms	-1	temperature_constant_diatoms(sigma_in_Gaussian_curve)																																														1		cSigTmDiat	PARM
261	0	0	0	0	_cExtSpDiat_	m2/gDW	0	0	0.25	0.25	0.25	0.25	TRUE	TRUE	TRUE	Parameter	Diatoms	-1	specific_extinction_Diatoms																																														1		cExtSpDiat	PARM
262	0	0	0	0	_UseSteeleDiat_	-	0	0	1	1	1	1	TRUE	TRUE	TRUE	Parameter	Diatoms	-1	Flag_1_=_use_Steele_function0_=_use_Lehman_function																																														1		UseSteDiat	PARM
263	0	0	0	0	_cLOptRefDiat_	W/m2	0	0	54	54	54	54	TRUE	TRUE	TRUE	Parameter	Diatoms	-1	optimum_PAR_for_Diatoms_at_20_oC(Steele_function)																																														1		cLOptfDiat	PARM
264	0	0	0	0	_hLRefDiat_	W/m2	0	0	1000	1000	1000	1000	TRUE	TRUE	TRUE	Parameter	Diatoms	-1	half-sat_PAR_at_20_oC(Lehmann_function)_Fake_value																																														1		hLRefDiat	PARM
265	0	0	0	0	_cChDDiatMin_	mgChl/mgDW	0	0	0.004	0.004	0.004	0.004	TRUE	TRUE	TRUE	Parameter	Diatoms	-1	min_chlorophyll/C_ratio_Diatoms																																														1		cChDDatMin	PARM
266	0	0	0	0	_cChDDiatMax_	mgChl/mgDW	0	0	0.012	0.012	0.012	0.012	TRUE	TRUE	TRUE	Parameter	Diatoms	-1	max_chlorophyll/C_ratio_Diatoms																																														1		cChDDatMax	PARM
267	0	0	0	0	_kDRespDiat_	day-1	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	Parameter	Diatoms	-1	maintenance_respiration_constant_diatoms(=_005_*_MuMax)																																														1		kDRespDiat	PARM
268	0	0	0	0	_kLossDiat_	-	0	0	0.25	0.25	0.25	0.25	TRUE	TRUE	TRUE	Parameter	Diatoms	-1	grazing_loss_rate_for_Diatoms																																														1		kLossDiat	PARM
269	0	0	0	0	_kMortDiatW_	day-1	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	Parameter	Diatoms	-1	mortality_constant_of_Diatoms_in_water																																														1		kMrtDiatW	PARM
270	0	0	0	0	_kMortDiatS_	day-1	0	0	0.05	0.05	0.05	0.05	TRUE	TRUE	TRUE	Parameter	Diatoms	-1	mortality_constant_of_sed_Diatoms																																														1		kMrtDiatS	PARM
271	0	0	0	0	_cVSetDiat_	m/day	0	0	0.5	0.5	0.5	0.5	TRUE	TRUE	TRUE	Parameter	Diatoms	-1	sedimentation_velocity_Diatoms																																														1		cVSetDiat	PARM
272	0	0	0	0	_cVPUptMaxDiat_	mgP/mgDW/day	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	Parameter	Diatoms	-1	maximum_P_uptake_capacity_of_Diatoms																																														1		cVPUpxDiat	PARM
273	0	0	0	0	_cAffPUptDiat_	l/mgDW/day	0	0	0.2	0.2	0.2	0.2	TRUE	TRUE	TRUE	Parameter	Diatoms	-1	initial_P_uptake_affinity_Diatoms																																														1		cAffPtDiat	PARM
274	0	0	0	0	_cPDDiatMin_	mgP/mgDW	0	0	0.0005	0.0005	0.0005	0.0005	TRUE	TRUE	TRUE	Parameter	Diatoms	-1	minimum_P/day_ratio_Diatoms																																														1		cPDDiatMin	PARM
275	0	0	0	0	_cPDDiatMax_	mgP/mgDW	0	0	0.005	0.005	0.005	0.005	TRUE	TRUE	TRUE	Parameter	Diatoms	-1	max_P/day_ratio_Diatoms																																														1		cPDDiatMax	PARM
276	0	0	0	0	_cVNUptMaxDiat_	mgN/mgDW/day	0	0	0.07	0.07	0.07	0.07	TRUE	TRUE	TRUE	Parameter	Diatoms	-1	maximum_N_uptake_capacity_of_Diatoms																																														1		cVNUpxDiat	PARM
277	0	0	0	0	_cAffNUptDiat_	l/mgDW/day	0	0	0.2	0.2	0.2	0.2	TRUE	TRUE	TRUE	Parameter	Diatoms	-1	initial_N_uptake_affinity_Diatoms																																														1		cAffNtDiat	PARM
278	0	0	0	0	_cNDDiatMin_	mgN/mgDW	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	Parameter	Diatoms	-1	minimum_N/day_ratio_Diatoms																																														1		cNDDiatMin	PARM
279	0	0	0	0	_cNDDiatMax_	mgN/mgDW	0	0	0.05	0.05	0.05	0.05	TRUE	TRUE	TRUE	Parameter	Diatoms	-1	max_N/day_ratio_Diatoms																																														1		cNDDiatMax	PARM
280	0	0	0	0	_hSiAssDiat_	mgSi/l	0	0	0.09	0.09	0.09	0.09	TRUE	TRUE	TRUE	Parameter	Diatoms	-1	half_sat_Si_for_diatoms																																														1		hSiAssDiat	PARM
281	0	0	0	0	_cMuMaxGren_	day-1	0	0	1.5	1.5	1.5	1.5	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	maximum_growth_rate_greens																																														1		cMuMaxGren	PARM
282	0	0	0	0	_cTmOptGren_	oC	0	0	25	25	25	25	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	optimum_temp_of_greens																																														1		cTmOptGren	PARM
283	0	0	0	0	_cSigTmGren_	oC	0	0	15	15	15	15	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	temperature_constant_greens(sigma_in_Gaussian_curve)																																														1		cSigTmGren	PARM
284	0	0	0	0	_cExtSpGren_	m2/gDW	0	0	0.25	0.25	0.25	0.25	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	specific_extinction_greens																																														1		cExtSpGren	PARM
285	0	0	0	0	_UseSteeleGren_	-	0	0	0	0	0	0	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	Flag_1_=_use_Steele_function0_=_use_Lehman_function																																														1		UseSteGren	PARM
286	0	0	0	0	_hLRefGren_	W/m2	0	0	17	17	17	17	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	half-sat_PAR_for_green_algae_at_20_oC(Lehmann_function)																																														1		hLRefGren	PARM
287	0	0	0	0	_cLOptRefGren_	W/m2	0	0	1000	1000	1000	1000	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	optimum_PAR_at_20_oC(Steele_function)_Fake_value																																														1		cLOptfGren	PARM
288	0	0	0	0	_cChDGrenMin_	mgChl/mgDW	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	min_chlorophyll/C_ratio_greens																																														1		cChDGenMin	PARM
289	0	0	0	0	_cChDGrenMax_	mgChl/mgDW	0	0	0.02	0.02	0.02	0.02	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	max_chlorophyll/C_ratio_greens																																														1		cChDGenMax	PARM
290	0	0	0	0	_kDRespGren_	day-1	0	0	0.075	0.075	0.075	0.075	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	maintenance_respiration_constant_greens(=_005_*_MuMax)																																														1		kDRespGren	PARM
291	0	0	0	0	_kLossGren_	-	0	0	0.25	0.25	0.25	0.25	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	grazing_loss_rate_for_greens																																														1		kLossGren	PARM
292	0	0	0	0	_kMortGrenW_	day-1	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	mortality_constant_of_Diatoms_in_water																																														1		kMrtGrenW	PARM
293	0	0	0	0	_kMortGrenS_	day-1	0	0	0.05	0.05	0.05	0.05	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	mortality_constant_greens																																														1		kMrtGrenS	PARM
294	0	0	0	0	_cVSetGren_	m/day	0	0	0.2	0.2	0.2	0.2	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	sedimentation_velocity_of_greens																																														1		cVSetGren	PARM
295	0	0	0	0	_cVPUptMaxGren_	mgP/mgDW/day	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	maximum_P_uptake_capacity_of_greens																																														1		cVPUpxGren	PARM
296	0	0	0	0	_cAffPUptGren_	l/mgDW/day	0	0	0.2	0.2	0.2	0.2	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	initial_P_uptake_affinity_greens																																														1		cAffPtGren	PARM
297	0	0	0	0	_cPDGrenMin_	mgP/mgDW	0	0	0.0015	0.0015	0.0015	0.0015	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	minimum_P/day_ratio_greens																																														1		cPDGrenMin	PARM
298	0	0	0	0	_cPDGrenMax_	mgP/mgDW	0	0	0.015	0.015	0.015	0.015	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	max_P/day_ratio_greens																																														1		cPDGrenMax	PARM
299	0	0	0	0	_cVNUptMaxGren_	mgN/mgDW/day	0	0	0.07	0.07	0.07	0.07	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	maximum_N_uptake_capacity_of_greens																																														1		cVNUpxGren	PARM
300	0	0	0	0	_cAffNUptGren_	l/mgDW/day	0	0	0.2	0.2	0.2	0.2	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	initial_N_uptake_affinity_greens																																														1		cAffNtGren	PARM
301	0	0	0	0	_cNDGrenMin_	mgN/mgDW	0	0	0.02	0.02	0.02	0.02	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	minimum_N/day_ratio_greens																																														1		cNDGrenMin	PARM
302	0	0	0	0	_cNDGrenMax_	mgN/mgDW	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	max_N/day_ratio_greens																																														1		cNDGrenMax	PARM
303	0	0	0	0	_hSiAssGren_	mgSi/l	0	0	0	0	0	0	TRUE	TRUE	TRUE	Parameter	Green_algae	-1	half-sat_Si_conc_for_growth_of_green_algae_=_0																																														1		hSiAssGren	PARM
304	0	0	0	0	_cMuMaxBlue_	day-1	0	0	0.6	0.6	0.6	0.6	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	maximum_growth_rate_Bluegreens																																														1		cMuMaxBlue	PARM
305	0	0	0	0	_cTmOptBlue_	oC	0	0	25	25	25	25	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	optimum_temp_blue-greens																																														1		cTmOptBlue	PARM
306	0	0	0	0	_cSigTmBlue_	oC	0	0	12	12	12	12	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	temperature_constant_blue-greens(sigma_in_Gaussian_curve)																																														1		cSigTmBlue	PARM
307	0	0	0	0	_cExtSpBlue_	m2/gDW	0	0	0.35	0.35	0.35	0.35	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	specific_extinction_Bluegreens																																														1		cExtSpBlue	PARM
308	0	0	0	0	_UseSteeleBlue_	-	0	0	1	1	1	1	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	Flag_1_=_use_Steele_function0_=_use_Lehman_function																																														1		UseSteBlue	PARM
309	0	0	0	0	_cLOptRefBlue_	W/m2	0	0	13.6	13.6	13.6	13.6	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	optimum_PAR_for_blue-greens_at_20_oC(Steele_function)																																														1		cLOptfBlue	PARM
310	0	0	0	0	_hLRefBlue_	W/m2	0	0	1000	1000	1000	1000	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	half-sat_PAR_at_20_oC(Lehmann_function)_Fake_value																																														1		hLRefBlue	PARM
311	0	0	0	0	_cChDBlueMin_	mgChl/mgDW	0	0	0.005	0.005	0.005	0.005	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	min_chlorophyll/C_ratio_Bluegreens																																														1		cChDBueMin	PARM
312	0	0	0	0	_cChDBlueMax_	mgChl/mgDW	0	0	0.015	0.015	0.015	0.015	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	max_chlorophyll/C_ratio_Bluegreens																																														1		cChDBueMax	PARM
313	0	0	0	0	_cCyDBlueMin_	mgChl/mgDW	0	0	0.004	0.004	0.004	0.004	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	min_c-phycocyanin/C_ratio_Bluegreens																																														1		cCyDBueMin	PARM
314	0	0	0	0	_cCyDBlueMax_	mgChl/mgDW	0	0	0.06	0.06	0.06	0.06	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	max_c-phycocyanin/C_ratio_Bluegreens																																														1		cCyDBueMax	PARM
315	0	0	0	0	_kDRespBlue_	day-1	0	0	0.03	0.03	0.03	0.03	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	maintenance_respiration_constant_blue-greens(=_005_*_MuMax)																																														1		kDRespBlue	PARM
316	0	0	0	0	_kLossBlue_	-	0	0	0.03	0.03	0.03	0.03	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	grazing_loss_rate_for_Blue-greens																																														1		kLossBlue	PARM
317	0	0	0	0	_kMortBlueW_	day-1	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	mortality_constant_of_blue-greens_in_water																																														1		kMrtBlueW	PARM
318	0	0	0	0	_kMortBlueS_	day-1	0	0	0.2	0.2	0.2	0.2	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	mortality_constant_Bluegreens																																														1		kMrtBlueS	PARM
319	0	0	0	0	_cVSetBlue_	m/day	0	0	0.06	0.06	0.06	0.06	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	sedimentation_velocity_Blue-greens																																														1		cVSetBlue	PARM
320	0	0	0	0	_cVPUptMaxBlue_	mgP/mgDW/day	0	0	0.04	0.04	0.04	0.04	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	maximum_P_uptake_capacity_of_Bluegreens																																														1		cVPUpxBlue	PARM
321	0	0	0	0	_cAffPUptBlue_	l/mgDW/day	0	0	0.8	0.8	0.8	0.8	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	initial_P_uptake_affinity_Bluegreens																																														1		cAffPtBlue	PARM
322	0	0	0	0	_cPDBlueMin_	mgP/mgDW	0	0	0.0025	0.0025	0.0025	0.0025	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	minimum_P/day_ratio_Bluegreens																																														1		cPDBlueMin	PARM
323	0	0	0	0	_cPDBlueMax_	mgP/mgDW	0	0	0.025	0.025	0.025	0.025	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	max_P/day_ratio_blue-greens																																														1		cPDBlueMax	PARM
324	0	0	0	0	_cVNUptMaxBlue_	mgN/mgDW/day	0	0	0.07	0.07	0.07	0.07	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	maximum_N_uptake_capacity_of_Bluegreens																																														1		cVNUpxBlue	PARM
325	0	0	0	0	_cAffNUptBlue_	l/mgDW/day	0	0	0.2	0.2	0.2	0.2	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	initial_N_uptake_affinity_Bluegreens																																														1		cAffNtBlue	PARM
326	0	0	0	0	_cNDBlueMin_	mgN/mgDW	0	0	0.03	0.03	0.03	0.03	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	minimum_N/day_ratio_Bluegreens																																														1		cNDBlueMin	PARM
327	0	0	0	0	_cNDBlueMax_	mgN/mgDW	0	0	0.15	0.15	0.15	0.15	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	max_N/DW_ratio_blue-greens																																														1		cNDBlueMax	PARM
328	0	0	0	0	_hSiAssBlue_	mgSi/l	0	0	0	0	0	0	TRUE	TRUE	TRUE	Parameter	Blue_algae	-1	half-sat_Si_conc_for_growth_of_blue-greens_=_0																																														1		hSiAssBlue	PARM
329	0	0	0	0	_cDBentIn_	gDW/m2	0	0	0.01	0.01	0.01	0.01	TRUE	TRUE	TRUE	Parameter	Zoobenthos	-1	external_zoobenthos_density																																														1		cDBentIn	PARM
330	0	0	0	0	_kMigrBent_	day-1	0	0	0.001	0.001	0.001	0.001	TRUE	TRUE	TRUE	Parameter	Zoobenthos	-1	zoobenthos_migration_rate																																														1		kMigrBent	PARM
331	0	0	0	0	_kMigrFish_	day-1	0	0	0.001	0.001	0.001	0.001	TRUE	TRUE	TRUE	Parameter	Fish	-1	fish_migration_rate																																														1		kMigrFish	PARM
332	0	0	0	0	_cDFiJvIn_	gDW/m2	0	0	0.005	0.005	0.005	0.005	TRUE	TRUE	TRUE	Parameter	Fish	-1	external_fish_density																																														1		cDFiJvIn	PARM
333	0	0	0	0	_cDFiAdIn_	gDW/m2	0	0	0.005	0.005	0.005	0.005	TRUE	TRUE	TRUE	Parameter	Fish	-1	external_fish_density																																														1		cDFiAdIn	PARM
334	0	0	0	0	_kHarvFishWin_	day-1	0	0	0	0	0	0	TRUE	TRUE	TRUE	Parameter	Fish	-1	fish_harvesting_fraction_in_winter																																														1		kHarvshWin	PARM
335	0	0	0	0	_kHarvFishSum_	day-1	0	0	0	0	0	0	TRUE	TRUE	TRUE	Parameter	Fish	-1	fish_harvesting_fraction_in_summer																																														1		kHarvshSum	PARM
336	0	0	0	0	_cDPiscIn_	gDW/m2	0	0	0.001	0.001	0.001	0.001	TRUE	TRUE	TRUE	Parameter	Fish	-1	external__Pi_sc_density																																														1		cDPiscIn	PARM
337	0	0	0	0	_kMigrPisc_	day-1	0	0	0.001	0.001	0.001	0.001	TRUE	TRUE	TRUE	Parameter	Fish	-1	_Pi_sc_migration_rate																																														1		kMigrPisc	PARM
338	0	0	0	0	_kHarvPiscWin_	day-1	0	0	0	0	0	0	TRUE	TRUE	TRUE	Parameter	Fish	-1	_Pi_sc_harvesting_fraction_in_winter																																														1		kHarvscWin	PARM
339	0	0	0	0	_kHarvPiscSum_	day-1	0	0	0	0	0	0	TRUE	TRUE	TRUE	Parameter	Fish	-1	_Pi_sc_harvesting_fraction_in_summer																																														1		kHarvscSum	PARM
340	0	0	0	0	_cFiltMax_	ltr/mgDW/day	3	6	4.5	4.5	4.5	4.5	TRUE	TRUE	TRUE	Parameter	Zooplankton	-1	maximum_filtering_rate(when_DOMW=0)																																														1		cFiltMax	PARM
341	0	0	0	0	_hFilt_	mgDW/l	0	0	1	1	1	1	TRUE	TRUE	TRUE	Parameter	Zooplankton	-1	half-sat_food_conc_for_filtering																																														1		hFilt	PARM
342	0	0	0	0	_cDCarrZoo_	mg/l	0	0	25	25	25	25	TRUE	TRUE	TRUE	Parameter	Zooplankton	-1	carrying_capacity_of_zooplankton																																														1		cDCarrZoo	PARM
343	0	0	0	0	_cPrefDiat_	-	0	0	0.75	0.75	0.75	0.75	TRUE	TRUE	TRUE	Parameter	Zooplankton	-1	selection_factor_for_Diatoms																																														1		cPrefDiat	PARM
344	0	0	0	0	_cPrefGren_	-	0	0	0.75	0.75	0.75	0.75	TRUE	TRUE	TRUE	Parameter	Zooplankton	-1	selection_factor_for_Greens																																														1		cPrefGren	PARM
345	0	0	0	0	_cPrefBlue_	-	0	0	0.125	0.125	0.125	0.125	TRUE	TRUE	TRUE	Parameter	Zooplankton	-1	selection_factor_for_Bluegreens_Cal																																														1		cPrefBlue	PARM
346	0	0	0	0	_cPrefDet_	-	0	0	0.25	0.25	0.25	0.25	TRUE	TRUE	TRUE	Parameter	Zooplankton	-1	selection_factor_for_detritus																																														1		cPrefDet	PARM
347	0	0	0	0	_fDAssZoo_	-	0	0	0.35	0.35	0.35	0.35	TRUE	TRUE	TRUE	Parameter	Zooplankton	-1	DW-assimilation_efficiency_of_herb_zooplankton																																														1		fDAssZoo	PARM
348	0	0	0	0	_fDissEgesZoo_	-	0	0	0.25	0.25	0.25	0.25	TRUE	TRUE	TRUE	Parameter	Zooplankton	-1	soluble_nutrient_fraction_of_by_herbzoopl_egested_food																																														1		fDissesZoo	PARM
349	0	0	0	0	_kDRespZoo_	day-1	0	0	0.15	0.15	0.15	0.15	TRUE	TRUE	TRUE	Parameter	Zooplankton	-1	maintenance_respiration_constant_herbzooplankton																																														1		kDRespZoo	PARM
350	0	0	0	0	_kMortZoo_	day-1	0	0	0.04	0.04	0.04	0.04	TRUE	TRUE	TRUE	Parameter	Zooplankton	-1	mortality_constant_herbzooplankton																																														1		kMrtZoo	PARM
351	0	0	0	0	_fDissMortZoo_	-	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	Parameter	Zooplankton	-1	soluble_nutrient_fraction_of_died_zooplankton																																														1		fDissrtZoo	PARM
352	0	0	0	0	_cTmOptZoo_	oC	0	0	25	25	25	25	TRUE	TRUE	TRUE	Parameter	Zooplankton	-1	optimum_temp_zooplankton																																														1		cTmOptZoo	PARM
353	0	0	0	0	_cSigTmZoo_	oC	0	0	13	13	13	13	TRUE	TRUE	TRUE	Parameter	Zooplankton	-1	temperature_constant_zooplankton(sigma_in_Gaussian_curve)																																														1		cSigTmZoo	PARM
354	0	0	0	0	_cDCarrBent_	gDW/m2	0	0	10	10	10	10	TRUE	TRUE	TRUE	Parameter	Zoobenthos	-1	carrying_capacity_of_zoobenthos																																														1		cDCarrBent	PARM
355	0	0	0	0	_kDAssBent_	day-1	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	Parameter	Zoobenthos	-1	maximum_assimilation_rate																																														1		kDAssBent	PARM
356	0	0	0	0	_hDFoodBent_	g/m2	0	0	200	200	200	200	TRUE	TRUE	TRUE	Parameter	Zoobenthos	-1	half-saturating_food_for_zoobenthos																																														1		hDFoodBent	PARM
357	0	0	0	0	_fDAssBent_	-	0	0	0.3	0.3	0.3	0.3	TRUE	TRUE	TRUE	Parameter	Zoobenthos	-1	C_ass_efficiency_of_zoobenthos																																														1		fDAssBent	PARM
358	0	0	0	0	_fDissEgesBent_	-	0	0	0.25	0.25	0.25	0.25	TRUE	TRUE	TRUE	Parameter	Zoobenthos	-1	soluble_nutrient_fraction_of_by_zoobenthos_egested_food																																														1		fDisssBent	PARM
359	0	0	0	0	_kDRespBent_	day-1	0	0	0.005	0.005	0.005	0.005	TRUE	TRUE	TRUE	Parameter	Zoobenthos	-1	maint_respiration_constant_of_zoobenthos																																														1		kDRespBent	PARM
360	0	0	0	0	_kMortBent_	day-1	0	0	0.005	0.005	0.005	0.005	TRUE	TRUE	TRUE	Parameter	Zoobenthos	-1	mortality_constant_of_zoobenthos																																														1		kMrtBent	PARM
361	0	0	0	0	_fDissMortBent_	-	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	Parameter	Zoobenthos	-1	soluble_P_fraction_of_died_zoobenthos_P																																														1		fDisstBent	PARM
362	0	0	0	0	_cTmOptBent_	oC	0	0	25	25	25	25	TRUE	TRUE	TRUE	Parameter	Zoobenthos	-1	optimum_temp_of_zoobenthos																																														1		cTmOptBent	PARM
363	0	0	0	0	_cSigTmBent_	oC	0	0	16	16	16	16	TRUE	TRUE	TRUE	Parameter	Zoobenthos	-1	temperature_constant_of_zoobenthos(sigma_in_Gaussian_curve)																																														1		cSigTmBent	PARM
364	0	0	0	0	_fDBone_	-	0	0	0.35	0.35	0.35	0.35	TRUE	TRUE	TRUE	Parameter	Fish	-1	fraction_of_fish_C_fixed_in_bones_and_scales																																														1		fDBone	PARM
365	0	0	0	0	_fPBone_	-	0	0	0.5	0.5	0.5	0.5	TRUE	TRUE	TRUE	Parameter	Fish	-1	fraction_of_fish_P_fixed_in_bones_and_scales																																														1		fPBone	PARM
366	0	0	0	0	_cDCarrFish_	gDW/m2	0	0	15	15	15	15	TRUE	TRUE	TRUE	Parameter	Fish	-1	carrying_capacity_of_fish(=_100_gFW/m2Grimm_1983)																																														1		cDCarrFish	PARM
367	0	0	0	0	_fDissEgesFish_	-	0	0	0.25	0.25	0.25	0.25	TRUE	TRUE	TRUE	Parameter	Fish	-1	soluble_nutrient_fraction_of_by_fish_egested_food																																														1		fDisssFish	PARM
368	0	0	0	0	_fDissMortFish_	-	0	0	0.1	0.1	0.1	0.1	TRUE	TRUE	TRUE	Parameter	Fish	-1	soluble_nutrient_fraction_of_died_fish(excl_bones_and_scales																																														1		fDisstFish	PARM
