RunId	Time	_sDepthW_	_sDFiAd_	_sDFiJv_	_sDPisc_	_oO2WHyp_	_aDVeg_	_oO2WEpi_	_oPTotWHyp_	_oChlaHyp_	_aSecchiT_	_oPTotWEpi_	_oChlaEpi_	_aDError_	_aNError_	_aPError_	_aSiError_	_aO2Error_	_aDepthError_	-1
0	1590	2	4.15423	3.30085	0.000331737	6.91704	0.225564	10.4449	0.921244	6.70064	0.66167	0.219349	10.4961	-1.74623e-010	-4.54747e-013	-9.23706e-014	4.26326e-014	0	0	-1
0	1591	2	4.17082	3.41567	0.000331526	6.91704	0.231902	10.4582	0.921244	6.70064	0.655064	0.221311	11.2268	-1.74623e-010	-3.97904e-013	-9.23706e-014	4.26326e-014	0	0	-1
0	1592	2	4.18589	3.52798	0.000331307	6.91704	0.238315	10.4844	0.921244	6.70064	0.646671	0.223269	12.1325	-1.74623e-010	-4.54747e-013	-9.9476e-014	3.55271e-014	0	0	-1
0	1593	2	4.2	3.64108	0.000331067	6.91704	0.245124	10.5282	0.921244	6.70064	0.635824	0.225326	13.3167	-1.74623e-010	-4.54747e-013	-9.9476e-014	3.55271e-014	0	0	-1
0	1594	2	4.21267	3.74987	0.000330809	6.91704	0.252279	10.5951	0.921244	6.70064	0.622195	0.227471	14.867	-1.81899e-010	-4.54747e-013	-9.9476e-014	3.55271e-014	0	0	-1
0	1595	2	4.22288	3.8433	0.000330551	6.91704	0.259272	10.685	0.921244	6.70064	0.606576	0.229557	16.7608	-1.81899e-010	-4.54747e-013	-9.23706e-014	3.55271e-014	0	0	-1
0	1596	2	4.23046	3.91693	0.000330306	6.91704	0.265717	10.7935	0.921244	6.70064	0.590087	0.231471	18.9195	-1.74623e-010	-5.11591e-013	-9.23706e-014	4.26326e-014	0	0	-1
0	1597	2	4.23608	3.97559	0.000330063	6.91704	0.271822	10.9227	0.921244	6.70064	0.572555	0.233277	21.4143	-1.74623e-010	-5.68434e-013	-9.23706e-014	3.55271e-014	0	0	-1
0	1598	2	4.24023	4.02453	0.000329798	6.91704	0.278109	11.0871	0.921244	6.70064	0.55251	0.235124	24.5419	-1.74623e-010	-5.11591e-013	-9.9476e-014	3.55271e-014	0	0	-1
0	1599	2	4.24259	4.06337	0.0003295	6.91704	0.284749	11.3003	0.921244	6.70064	0.529125	0.237051	28.5962	-1.74623e-010	-5.11591e-013	-9.9476e-014	4.26326e-014	0	0	-1
0	1600	2	4.24279	4.08706	0.000329227	6.91704	0.290583	11.5232	0.921244	6.70064	0.506816	0.23871	32.9089	-1.81899e-010	-4.54747e-013	-9.9476e-014	4.26326e-014	0	0	-1
0	1601	2	4.24114	4.10294	0.000328943	6.91704	0.296141	11.765	0.921244	6.70064	0.484278	0.240246	37.7511	-1.81899e-010	-4.54747e-013	-9.9476e-014	4.26326e-014	0	0	-1
0	1602	2	4.23753	4.11319	0.000328643	6.91704	0.301545	12.0256	0.921244	6.70064	0.461385	0.241677	43.2238	-1.81899e-010	-4.54747e-013	-1.06581e-013	4.26326e-014	0	0	-1
0	1603	2	4.23198	4.1198	0.000328335	6.91704	0.306631	12.2895	0.921244	6.70064	0.439229	0.242947	49.1111	-1.81899e-010	-5.11591e-013	-1.06581e-013	4.26326e-014	0	0	-1
0	1604	2	4.22485	4.12487	0.000328032	6.91704	0.311208	12.5351	0.921244	6.70064	0.419075	0.244001	55.0226	-1.81899e-010	-5.11591e-013	-1.06581e-013	4.26326e-014	0	0	-1
0	1605	2	4.21639	4.13026	0.000327734	6.91704	0.315298	12.752	0.921244	6.70064	0.40117	0.244849	60.7551	-1.81899e-010	-5.11591e-013	-9.9476e-014	4.9738e-014	0	0	-1
0	1606	2	4.20629	4.13762	0.000327427	6.91704	0.319108	12.9408	0.921244	6.70064	0.384859	0.245538	66.3908	-1.89175e-010	-4.54747e-013	-9.9476e-014	4.9738e-014	0	0	-1
0	1607	2	4.19402	4.14864	0.000327096	6.91704	0.322806	13.0969	0.921244	6.70064	0.369698	0.246096	71.9789	-1.81899e-010	-5.11591e-013	-9.23706e-014	4.26326e-014	0	0	-1
0	1608	2	4.17967	4.1645	0.000326749	6.91704	0.326343	13.2023	0.921244	6.70064	0.356203	0.246511	77.2014	-1.81899e-010	-5.11591e-013	-9.9476e-014	4.26326e-014	0	0	-1
0	1609	2	4.16427	4.18467	0.000326407	6.91704	0.329542	13.2402	0.921244	6.70064	0.345248	0.246783	81.538	-1.81899e-010	-4.54747e-013	-9.9476e-014	3.55271e-014	0	0	-1
0	1610	2	4.14855	4.20797	0.000326081	6.91704	0.332368	13.2106	0.921244	6.70064	0.336928	0.246947	84.7799	-1.89175e-010	-4.54747e-013	-9.9476e-014	4.26326e-014	0	0	-1
0	1611	2	4.13186	4.23492	0.000325755	6.91704	0.335002	13.1176	0.921244	6.70064	0.330602	0.247053	87.0674	-1.81899e-010	-4.54747e-013	-9.9476e-014	4.26326e-014	0	0	-1
0	1612	2	4.11279	4.26743	0.0003254	6.91704	0.337687	12.9543	0.921244	6.70064	0.325753	0.247144	88.5033	-1.81899e-010	-4.54747e-013	-9.23706e-014	4.9738e-014	0	0	-1
0	1613	2	4.09092	4.30554	0.000325012	6.91704	0.340503	12.7214	0.921244	6.70064	0.322354	0.247261	89.0337	-1.81899e-010	-3.97904e-013	-9.23706e-014	4.26326e-014	0	0	-1
0	1614	2	4.0681	4.34459	0.000324623	6.91704	0.343272	12.4607	0.921244	6.70064	0.320346	0.247438	88.8039	-1.81899e-010	-3.41061e-013	-9.23706e-014	4.9738e-014	0	0	-1
0	1615	2	4.02547	4.41061	0.00032393	6.91704	0.348149	12.0226	0.921244	6.70064	0.318525	0.247975	87.6196	-1.67347e-010	-3.41061e-013	-9.23706e-014	5.68434e-014	0	0	-1
0	1616	2	4.00237	4.44067	0.000323568	6.91704	0.350617	11.8379	0.921244	6.70064	0.317873	0.248365	87.0277	-1.74623e-010	-3.97904e-013	-8.52651e-014	5.68434e-014	0	0	-1
0	1617	2	3.97516	4.4698	0.000323149	6.91704	0.353417	11.6642	0.921244	6.70064	0.317093	0.248899	86.5356	-1.74623e-010	-3.97904e-013	-8.52651e-014	4.9738e-014	0	0	-1
0	1618	2	3.94936	4.49075	0.00032276	6.91704	0.35607	11.5321	0.921244	6.70064	0.316228	0.249482	86.2967	-1.74623e-010	-3.97904e-013	-8.52651e-014	4.9738e-014	0	0	-1
0	1619	2	3.92231	4.50567	0.000322358	6.91704	0.358748	11.426	0.921244	6.70064	0.315196	0.250135	86.2938	-1.74623e-010	-3.41061e-013	-9.23706e-014	4.9738e-014	0	0	-1
0	1620	2	3.89485	4.51372	0.000321954	6.91704	0.361415	11.3428	0.921244	6.70064	0.314001	0.25084	86.5253	-1.67347e-010	-3.41061e-013	-9.23706e-014	5.68434e-014	0	0	-1
0	1621	2	3.8678	4.51514	0.000321559	6.91704	0.363996	11.2796	0.921244	6.70064	0.31269	0.251562	86.9602	-1.74623e-010	-3.41061e-013	-8.52651e-014	4.9738e-014	0	0	-1
0	1622	2	3.84091	4.51076	0.00032117	6.91704	0.366506	11.2311	0.921244	6.70064	0.311277	0.252294	87.5686	-1.67347e-010	-3.41061e-013	-9.23706e-014	4.26326e-014	0	0	-1
0	1623	2	3.81313	4.5009	0.000320769	6.91704	0.369036	11.1928	0.921244	6.70064	0.309725	0.253052	88.3532	-1.74623e-010	-3.41061e-013	-8.52651e-014	4.26326e-014	0	0	-1
0	1624	2	3.78389	4.48547	0.000320348	6.91704	0.371641	11.1623	0.921244	6.70064	0.308002	0.253847	89.3268	-1.74623e-010	-3.97904e-013	-8.52651e-014	4.26326e-014	0	0	-1
0	1625	2	3.75409	4.46531	0.000319919	6.91704	0.374252	11.1389	0.921244	6.70064	0.306158	0.254651	90.4588	-1.74623e-010	-3.41061e-013	-7.81597e-014	3.55271e-014	0	0	-1
0	1626	2	3.72531	4.44234	0.000319505	6.91704	0.376742	11.122	0.921244	6.70064	0.304299	0.255418	91.6732	-1.74623e-010	-3.41061e-013	-7.10543e-014	3.55271e-014	0	0	-1
0	1627	2	3.69775	4.4178	0.000319108	6.91704	0.379083	11.1101	0.921244	6.70064	0.302465	0.256136	92.928	-1.74623e-010	-2.84217e-013	-7.10543e-014	4.26326e-014	0	0	-1
0	1628	2	3.6403	4.36082	0.000318277	6.91704	0.383778	11.0949	0.921244	6.70064	0.298553	0.257547	95.7527	-1.74623e-010	-2.84217e-013	-7.81597e-014	4.26326e-014	0	0	-1
0	1629	2	3.60935	4.32796	0.000317826	6.91704	0.38623	11.0904	0.921244	6.70064	0.296392	0.258262	97.3836	-1.81899e-010	-3.41061e-013	-7.81597e-014	4.26326e-014	0	0	-1
0	1630	2	3.57953	4.29547	0.000317389	6.91704	0.388567	11.0878	0.921244	6.70064	0.29426	0.258925	99.0339	-1.74623e-010	-2.84217e-013	-7.81597e-014	3.55271e-014	0	0	-1
0	1631	2	3.55215	4.26522	0.000316985	6.91704	0.390681	11.0865	0.921244	6.70064	0.292268	0.259508	100.608	-1.81899e-010	-2.84217e-013	-8.52651e-014	3.55271e-014	0	0	-1
0	1632	2	3.52562	4.23576	0.000316591	6.91704	0.392673	11.086	0.921244	6.70064	0.290337	0.260041	102.163	-1.81899e-010	-2.84217e-013	-7.81597e-014	3.55271e-014	0	0	-1
0	1633	2	3.49719	4.20421	0.000316167	6.91704	0.394738	11.086	0.921244	6.70064	0.288278	0.260574	103.848	-1.74623e-010	-2.27374e-013	-8.52651e-014	4.26326e-014	0	0	-1
0	1634	2	3.46609	4.16994	0.000315698	6.91704	0.396939	11.0866	0.921244	6.70064	0.286017	0.26112	105.73	-1.81899e-010	-2.27374e-013	-8.52651e-014	3.55271e-014	0	0	-1
0	1635	2	3.4388	4.14019	0.000315284	6.91704	0.398876	11.0872	0.921244	6.70064	0.283968	0.261579	107.465	-1.74623e-010	-2.27374e-013	-8.52651e-014	3.55271e-014	0	0	-1
0	1636	2	3.41113	4.11044	0.00031486	6.91704	0.400757	11.088	0.921244	6.70064	0.281922	0.262004	109.222	-1.74623e-010	-1.7053e-013	-7.81597e-014	3.55271e-014	0	0	-1
0	1637	2	3.38239	4.08008	0.000314415	6.91704	0.402654	11.0887	0.921244	6.70064	0.279799	0.262411	111.072	-1.67347e-010	-1.7053e-013	-8.52651e-014	4.26326e-014	0	0	-1
0	1638	2	3.35347	4.05011	0.000313964	6.91704	0.404518	11.0893	0.921244	6.70064	0.27765	0.262789	112.973	-1.74623e-010	-1.7053e-013	-8.52651e-014	4.26326e-014	0	0	-1
0	1639	2	3.32595	4.02219	0.00031353	6.91704	0.406251	11.0896	0.921244	6.70064	0.275589	0.263118	114.821	-1.67347e-010	-1.7053e-013	-9.23706e-014	4.26326e-014	0	0	-1
0	1640	2	3.30007	3.99647	0.000313117	6.91704	0.407836	11.0896	0.921244	6.70064	0.273648	0.263399	116.586	-1.67347e-010	-1.13687e-013	-1.06581e-013	3.55271e-014	0	0	-1
0	1641	2	3.27433	3.9714	0.000312703	6.91704	0.409353	11.0893	0.921244	6.70064	0.271733	0.263649	118.35	-1.74623e-010	-1.7053e-013	-1.06581e-013	4.26326e-014	0	0	-1
0	1642	2	3.24713	3.94547	0.00031226	6.91704	0.410893	11.0885	0.921244	6.70064	0.269727	0.263882	120.223	-1.67347e-010	-1.7053e-013	-1.06581e-013	3.55271e-014	0	0	-1
0	1643	2	3.21884	3.91909	0.000311795	6.91704	0.412439	11.0872	0.921244	6.70064	0.267642	0.264094	122.199	-1.67347e-010	-2.27374e-013	-1.06581e-013	4.26326e-014	0	0	-1
0	1644	2	3.19178	3.8944	0.000311344	6.91704	0.413874	11.0854	0.921244	6.70064	0.265633	0.264267	124.129	-1.67347e-010	-2.27374e-013	-1.13687e-013	4.9738e-014	0	0	-1
0	1645	2	3.14395	3.85191	0.000310533	6.91704	0.416272	11.0805	0.921244	6.70064	0.262088	0.2645	127.604	-1.67347e-010	-2.27374e-013	-1.06581e-013	4.9738e-014	0	0	-1
0	1646	2	3.11908	3.83036	0.000310104	6.91704	0.41742	11.0772	0.921244	6.70064	0.26029	0.264583	129.402	-1.74623e-010	-2.27374e-013	-1.13687e-013	4.9738e-014	0	0	-1
0	1647	2	3.09186	3.80713	0.000309629	6.91704	0.41861	11.0727	0.921244	6.70064	0.258339	0.264646	131.381	-1.67347e-010	-2.27374e-013	-1.13687e-013	6.39488e-014	0	0	-1
0	1648	2	3.06806	3.7871	0.000309207	6.91704	0.419623	11.068	0.921244	6.70064	0.256597	0.264677	133.173	-1.67347e-010	-1.7053e-013	-1.13687e-013	6.39488e-014	0	0	-1
0	1649	2	3.04407	3.76712	0.000308777	6.91704	0.420569	11.0626	0.921244	6.70064	0.254887	0.264684	134.956	-1.67347e-010	-2.27374e-013	-1.06581e-013	6.39488e-014	0	0	-1
0	1650	2	3.01948	3.74684	0.00030833	6.91704	0.421478	11.0563	0.921244	6.70064	0.253153	0.264669	136.79	-1.60071e-010	-2.27374e-013	-1.13687e-013	7.10543e-014	0	0	-1
0	1651	2	2.99504	3.72683	0.00030788	6.91704	0.422323	11.049	0.921244	6.70064	0.25144	0.264629	138.627	-1.60071e-010	-2.84217e-013	-1.13687e-013	7.10543e-014	0	0	-1
0	1652	2	2.97184	3.70795	0.000307447	6.91704	0.423069	11.041	0.921244	6.70064	0.249823	0.264571	140.385	-1.52795e-010	-2.27374e-013	-1.13687e-013	7.10543e-014	0	0	-1
0	1653	2	2.94991	3.69015	0.000307031	6.91704	0.423718	11.0325	0.921244	6.70064	0.248311	0.264497	142.052	-1.60071e-010	-2.27374e-013	-1.20792e-013	7.10543e-014	0	0	-1
0	1654	2	2.92807	3.67245	0.000306612	6.91704	0.424306	11.0231	0.921244	6.70064	0.246834	0.264407	143.702	-1.60071e-010	-2.27374e-013	-1.13687e-013	7.10543e-014	0	0	-1
0	1655	2	2.90528	3.65396	0.000306167	6.91704	0.424856	11.0119	0.921244	6.70064	0.245323	0.264297	145.412	-1.60071e-010	-2.27374e-013	-1.13687e-013	7.10543e-014	0	0	-1
0	1656	2	2.88197	3.63502	0.000305706	6.91704	0.425354	10.9988	0.921244	6.70064	0.243798	0.264171	147.162	-1.52795e-010	-2.27374e-013	-1.13687e-013	7.10543e-014	0	0	-1
0	1657	2	2.85983	3.61694	0.000305261	6.91704	0.425766	10.9842	0.921244	6.70064	0.242362	0.264041	148.833	-1.60071e-010	-1.7053e-013	-1.20792e-013	7.81597e-014	0	0	-1
0	1658	2	2.83957	3.60031	0.000304848	6.91704	0.426087	10.9688	0.921244	6.70064	0.241067	0.263921	150.361	-1.67347e-010	-2.27374e-013	-1.20792e-013	7.81597e-014	0	0	-1
0	1659	2	2.82	3.58413	0.000304443	6.91704	0.42634	10.9516	0.921244	6.70064	0.239848	0.263814	151.816	-1.67347e-010	-2.27374e-013	-1.20792e-013	7.10543e-014	0	0	-1
0	1660	2	2.78961	3.55874	0.000303802	6.91704	0.426628	10.9185	0.921244	6.70064	0.237984	0.263683	154.075	-1.60071e-010	-2.84217e-013	-1.13687e-013	7.10543e-014	0	0	-1
0	1661	2	2.77598	3.54722	0.000303509	6.91704	0.426712	10.9007	0.921244	6.70064	0.237174	0.263646	155.069	-1.60071e-010	-2.27374e-013	-1.20792e-013	7.10543e-014	0	0	-1
0	1662	2	2.75062	3.52555	0.000302956	6.91704	0.426789	10.8633	0.921244	6.70064	0.235729	0.263619	156.86	-1.60071e-010	-2.84217e-013	-1.13687e-013	6.39488e-014	0	0	-1
0	1663	2	2.73824	3.51484	0.000302682	6.91704	0.426789	10.8433	0.921244	6.70064	0.235048	0.263624	157.712	-1.67347e-010	-2.84217e-013	-1.20792e-013	6.39488e-014	0	0	-1
0	1664	2	2.71352	3.49315	0.000302126	6.91704	0.426716	10.8014	0.921244	6.70064	0.233738	0.263669	159.369	-1.60071e-010	-2.27374e-013	-1.13687e-013	5.68434e-014	0	0	-1
0	1665	2	2.68883	3.47106	0.000301558	6.91704	0.426541	10.7597	0.921244	6.70064	0.232497	0.263754	160.961	-1.60071e-010	-2.27374e-013	-1.06581e-013	5.68434e-014	0	0	-1
0	1666	2	2.67654	3.45988	0.00030127	6.91704	0.426414	10.7398	0.921244	6.70064	0.231906	0.263809	161.728	-1.60071e-010	-2.27374e-013	-1.06581e-013	6.39488e-014	0	0	-1
0	1667	2	2.65213	3.43727	0.000300689	6.91704	0.426082	10.7025	0.921244	6.70064	0.230789	0.263942	163.194	-1.52795e-010	-1.7053e-013	-1.06581e-013	5.68434e-014	0	0	-1
0	1668	2	2.64005	3.42587	0.000300396	6.91704	0.425877	10.685	0.921244	6.70064	0.230266	0.264018	163.89	-1.52795e-010	-1.7053e-013	-1.13687e-013	4.9738e-014	0	0	-1
0	1669	2	2.61621	3.40295	0.000299807	6.91704	0.425391	10.6524	0.921244	6.70064	0.229296	0.264187	165.2	-1.52795e-010	-1.13687e-013	-9.9476e-014	4.9738e-014	0	0	-1
0	1670	2	2.6045	3.39145	0.000299513	6.91704	0.42511	10.6371	0.921244	6.70064	0.22885	0.264278	165.811	-1.60071e-010	-1.7053e-013	-9.23706e-014	4.9738e-014	0	0	-1
0	1671	2	2.58156	3.36846	0.000298925	6.91704	0.42448	10.6079	0.921244	6.70064	0.228041	0.264471	166.941	-1.60071e-010	-1.7053e-013	-9.23706e-014	6.39488e-014	0	0	-1
0	1672	2	2.57036	3.357	0.000298632	6.91704	0.424132	10.594	0.921244	6.70064	0.227678	0.264572	167.458	-1.60071e-010	-2.27374e-013	-9.9476e-014	5.68434e-014	0	0	-1
0	1673	2	2.54854	3.33419	0.000298051	6.91704	0.423374	10.5673	0.921244	6.70064	0.227033	0.264781	168.398	-1.60071e-010	-1.13687e-013	-9.9476e-014	5.68434e-014	0	0	-1
0	1674	2	2.53793	3.32286	0.000297763	6.91704	0.422967	10.5545	0.921244	6.70064	0.226751	0.264888	168.82	-1.60071e-010	-1.13687e-013	-9.23706e-014	5.68434e-014	0	0	-1
0	1675	2	2.51732	3.30039	0.000297193	6.91704	0.4221	10.5299	0.921244	6.70064	0.226264	0.265106	169.574	-1.60071e-010	-5.68434e-014	-8.52651e-014	5.68434e-014	0	0	-1
0	1676	2	2.50733	3.28926	0.000296911	6.91704	0.421641	10.518	0.921244	6.70064	0.226058	0.265215	169.907	-1.60071e-010	-1.13687e-013	-9.23706e-014	5.68434e-014	0	0	-1
0	1677	2	2.48792	3.26719	0.000296354	6.91704	0.42068	10.4952	0.921244	6.70064	0.225715	0.265436	170.488	-1.60071e-010	-1.13687e-013	-9.23706e-014	6.39488e-014	0	0	-1
0	1678	2	2.46929	3.24541	0.000295804	6.91704	0.419662	10.4734	0.921244	6.70064	0.225462	0.265658	170.962	-1.60071e-010	-2.27374e-013	-9.9476e-014	5.68434e-014	0	0	-1
0	1679	2	2.46026	3.23463	0.000295532	6.91704	0.419134	10.4629	0.921244	6.70064	0.225366	0.265768	171.161	-1.60071e-010	-1.7053e-013	-9.23706e-014	5.68434e-014	0	0	-1
0	1680	2	2.44267	3.2132	0.000294993	6.91704	0.418038	10.4403	0.921244	6.70064	0.225255	0.265988	171.46	-1.67347e-010	-2.27374e-013	-8.52651e-014	4.9738e-014	0	0	-1
0	1681	2	2.43412	3.20256	0.000294726	6.91704	0.417471	10.4271	0.921244	6.70064	0.225249	0.266097	171.546	-1.67347e-010	-2.27374e-013	-8.52651e-014	5.68434e-014	0	0	-1
0	1682	2	2.41765	3.18162	0.000294201	6.91704	0.416316	10.3991	0.921244	6.70064	0.225326	0.266315	171.607	-1.74623e-010	-2.84217e-013	-8.52651e-014	5.68434e-014	0	0	-1
0	1683	2	2.40171	3.16073	0.00029368	6.91704	0.415118	10.3703	0.921244	6.70064	0.225508	0.266532	171.54	-1.74623e-010	-2.27374e-013	-7.81597e-014	4.9738e-014	0	0	-1
0	1684	2	2.39391	3.15025	0.00029342	6.91704	0.414501	10.3558	0.921244	6.70064	0.225635	0.266641	171.464	-1.74623e-010	-2.84217e-013	-8.52651e-014	4.9738e-014	0	0	-1
0	1685	2	2.37893	3.12956	0.00029291	6.91704	0.413255	10.328	0.921244	6.70064	0.225949	0.266858	171.24	-1.74623e-010	-2.27374e-013	-8.52651e-014	4.9738e-014	0	0	-1
0	1686	2	2.37168	3.11927	0.000292659	6.91704	0.412623	10.3145	0.921244	6.70064	0.226133	0.266966	171.096	-1.74623e-010	-2.84217e-013	-8.52651e-014	4.26326e-014	0	0	-1
0	1687	2	2.35734	3.09832	0.000292152	6.91704	0.411319	10.2885	0.921244	6.70064	0.226561	0.267184	170.745	-1.74623e-010	-2.84217e-013	-8.52651e-014	5.68434e-014	0	0	-1
0	1688	2	2.34366	3.0775	0.000291655	6.91704	0.409994	10.2641	0.921244	6.70064	0.227051	0.2674	170.327	-1.81899e-010	-2.27374e-013	-7.81597e-014	5.68434e-014	0	0	-1
0	1689	2	2.3371	3.06719	0.000291412	6.91704	0.409331	10.2528	0.921244	6.70064	0.227313	0.267506	170.099	-1.74623e-010	-2.84217e-013	-7.81597e-014	4.9738e-014	0	0	-1
0	1690	2	2.32404	3.04601	0.000290919	6.91704	0.407958	10.2308	0.921244	6.70064	0.22789	0.267722	169.592	-1.74623e-010	-2.27374e-013	-7.81597e-014	4.9738e-014	0	0	-1
0	1691	2	2.31148	3.02471	0.000290432	6.91704	0.406557	10.2104	0.921244	6.70064	0.228519	0.267936	169.035	-1.67347e-010	-2.27374e-013	-7.10543e-014	4.9738e-014	0	0	-1
0	1692	2	2.30555	3.01432	0.000290197	6.91704	0.405866	10.2011	0.921244	6.70064	0.228842	0.268039	168.749	-1.67347e-010	-2.27374e-013	-7.10543e-014	4.9738e-014	0	0	-1
0	1693	2	2.29371	2.99286	0.000289719	6.91704	0.40444	10.1831	0.921244	6.70064	0.229533	0.268247	168.134	-1.74623e-010	-1.7053e-013	-6.39488e-014	4.9738e-014	0	0	-1
0	1694	2	2.2821	2.97082	0.000289237	6.91704	0.402956	10.1664	0.921244	6.70064	0.230283	0.268455	167.469	-1.74623e-010	-5.68434e-014	-7.81597e-014	4.26326e-014	0	0	-1
0	1695	2	2.2715	2.94976	0.000288785	6.91704	0.401524	10.1518	0.921244	6.70064	0.231032	0.268649	166.806	-1.81899e-010	-5.68434e-014	-7.81597e-014	4.26326e-014	0	0	-1
0	1696	2	2.26613	2.93873	0.000288552	6.91704	0.400776	10.1447	0.921244	6.70064	0.231432	0.268747	166.453	-1.74623e-010	-5.68434e-014	-7.10543e-014	3.55271e-014	0	0	-1
0	1697	2	2.25532	2.91571	0.000288071	6.91704	0.399201	10.1311	0.921244	6.70064	0.232294	0.268946	165.696	-1.74623e-010	0	-7.10543e-014	4.26326e-014	0	0	-1
0	1698	2	2.24582	2.89454	0.000287637	6.91704	0.397727	10.1198	0.921244	6.70064	0.23312	0.269124	164.974	-1.74623e-010	0	-7.10543e-014	4.9738e-014	0	0	-1
0	1699	2	2.24109	2.88365	0.000287416	6.91704	0.396974	10.1145	0.921244	6.70064	0.23355	0.269211	164.601	-1.74623e-010	-5.68434e-014	-6.39488e-014	4.9738e-014	0	0	-1
0	1700	2	2.23099	2.85953	0.000286934	6.91704	0.395298	10.1039	0.921244	6.70064	0.234521	0.269396	163.761	-1.67347e-010	0	-6.39488e-014	5.68434e-014	0	0	-1
0	1701	2	2.2224	2.83804	0.000286512	6.91704	0.393763	10.0954	0.921244	6.70064	0.235428	0.269556	162.983	-1.67347e-010	-5.68434e-014	-6.39488e-014	5.68434e-014	0	0	-1
0	1702	2	2.21389	2.81579	0.000286082	6.91704	0.392194	10.0878	0.921244	6.70064	0.23637	0.269707	162.18	-1.67347e-010	-5.68434e-014	-5.68434e-014	4.9738e-014	0	0	-1
0	1703	2	2.20903	2.80261	0.000285831	6.91704	0.391261	10.0839	0.921244	6.70064	0.236938	0.269792	161.7	-1.74623e-010	-5.68434e-014	-7.10543e-014	4.9738e-014	0	0	-1
0	1704	2	2.2017	2.78205	0.000285443	6.91704	0.389752	10.0783	0.921244	6.70064	0.237866	0.269921	160.918	-1.74623e-010	0	-8.52651e-014	4.9738e-014	0	0	-1
0	1705	2	2.19336	2.75754	0.000284988	6.91704	0.387978	10.0728	0.921244	6.70064	0.238973	0.270059	159.994	-1.74623e-010	-5.68434e-014	-7.81597e-014	5.68434e-014	0	0	-1
0	1706	2	2.18931	2.7452	0.000284762	6.91704	0.387074	10.0705	0.921244	6.70064	0.239544	0.270124	159.52	-1.74623e-010	-5.68434e-014	-7.81597e-014	5.68434e-014	0	0	-1
0	1707	2	2.18229	2.72299	0.00028436	6.91704	0.385411	10.067	0.921244	6.70064	0.240603	0.270233	158.647	-1.67347e-010	-5.68434e-014	-6.39488e-014	5.68434e-014	0	0	-1
0	1708	2	2.17545	2.70035	0.000283957	6.91704	0.383727	10.0645	0.921244	6.70064	0.24169	0.27033	157.758	-1.67347e-010	-1.13687e-013	-7.10543e-014	4.9738e-014	0	0	-1
0	1709	2	2.17166	2.6873	0.000283727	6.91704	0.38275	10.0635	0.921244	6.70064	0.242327	0.270379	157.241	-1.67347e-010	-5.68434e-014	-7.10543e-014	4.9738e-014	0	0	-1
0	1710	2	2.16566	2.66591	0.000283355	6.91704	0.381097	10.0624	0.921244	6.70064	0.243413	0.270453	156.365	-1.67347e-010	0	-8.52651e-014	4.9738e-014	0	0	-1
0	1711	2	2.15884	2.64032	0.000282917	6.91704	0.379142	10.0622	0.921244	6.70064	0.244714	0.270523	155.325	-1.74623e-010	5.68434e-014	-8.52651e-014	4.9738e-014	0	0	-1
0	1712	2	2.15626	2.63023	0.000282747	6.91704	0.378324	10.0624	0.921244	6.70064	0.245263	0.270547	154.889	-1.67347e-010	0	-8.52651e-014	4.9738e-014	0	0	-1
0	1713	2	2.15058	2.60721	0.000282362	6.91704	0.376534	10.0636	0.921244	6.70064	0.246475	0.270588	153.932	-1.67347e-010	5.68434e-014	-9.23706e-014	4.9738e-014	0	0	-1
0	1714	2	2.14469	2.58195	0.000281948	6.91704	0.374518	10.0659	0.921244	6.70064	0.247857	0.270615	152.853	-1.67347e-010	1.13687e-013	-9.23706e-014	4.9738e-014	0	0	-1
0	1715	2	2.1424	2.5717	0.000281782	6.91704	0.373664	10.0672	0.921244	6.70064	0.248447	0.270621	152.395	-1.74623e-010	5.68434e-014	-9.9476e-014	5.68434e-014	0	0	-1
0	1716	2	2.13755	2.54908	0.000281421	6.91704	0.371839	10.0706	0.921244	6.70064	0.24972	0.270621	151.415	-1.81899e-010	1.13687e-013	-8.52651e-014	6.39488e-014	0	0	-1
0	1717	2	2.13276	2.52543	0.00028105	6.91704	0.369856	10.0752	0.921244	6.70064	0.251119	0.270602	150.347	-1.74623e-010	1.13687e-013	-9.9476e-014	5.68434e-014	0	0	-1
0	1718	2	2.13074	2.51494	0.000280888	6.91704	0.368984	10.0775	0.921244	6.70064	0.25174	0.270588	149.877	-1.74623e-010	1.13687e-013	-8.52651e-014	6.39488e-014	0	0	-1
0	1719	2	2.12614	2.48996	0.000280508	6.91704	0.366886	10.0838	0.921244	6.70064	0.253248	0.270539	148.743	-1.74623e-010	1.13687e-013	-9.23706e-014	5.68434e-014	0	0	-1
0	1720	2	2.122	2.46577	0.000280148	6.91704	0.364797	10.091	0.921244	6.70064	0.25477	0.270469	147.612	-1.67347e-010	5.68434e-014	-9.9476e-014	5.68434e-014	0	0	-1
0	1721	2	2.1203	2.45532	0.000279995	6.91704	0.363874	10.0945	0.921244	6.70064	0.255449	0.270431	147.111	-1.67347e-010	1.13687e-013	-9.23706e-014	5.68434e-014	0	0	-1
0	1722	2	2.11688	2.43311	0.000279675	6.91704	0.36193	10.1024	0.921244	6.70064	0.256892	0.270339	146.055	-1.67347e-010	1.13687e-013	-9.23706e-014	4.9738e-014	0	0	-1
